date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0522",City of Agoura Hills,4466,21386,22,105,20883
"D0522",City of Alhambra,17875,20611,257,296,86724
"D0522",City of Arcadia,8677,15024,167,289,57754
"D0522",City of Artesia,4300,25603,88,524,16795
"D0522",City of Avalon,64,1654,0,0,3869
"D0522",City of Azusa,13999,27976,159,318,50040
"D0522",City of Baldwin Park,23319,30376,390,508,76769
"D0522",City of Bell,14114,38847,143,394,36332
"D0522",City of Bell Gardens,14307,33217,140,325,43071
"D0522",City of Bellflower,23811,30631,264,340,77735
"D0522",City of Beverly Hills,8894,25765,44,127,34520
"D0522",City of Bradbury,67,6268,0,0,1069
"D0522",City of Burbank,23729,22139,325,303,107180
"D0522",City of Calabasas,4293,17650,38,156,24323
"D0522",City of Carson,26485,28222,324,345,93846
"D0522",City of Cerritos,8927,17830,85,170,50067
"D0522",City of Claremont,7418,20332,82,225,36484
"D0522",City of Commerce,4589,35114,47,360,13069
"D0522",City of Compton,33519,33551,327,327,99904
"D0522",City of Covina,15030,30653,206,420,49032
"D0522",City of Cudahy,10160,41730,81,333,24347
"D0522",City of Culver City,8071,20246,134,336,39865
"D0522",City of Diamond Bar,9637,16756,109,190,57515
"D0522",City of Downey,36720,32136,381,333,114263
"D0522",City of Duarte,5362,24355,120,545,22016
"D0522",City of El Monte,33609,28660,529,451,117269
"D0522",City of El Segundo,3020,17991,14,83,16786
"D0522",City of Gardena,16799,27400,268,437,61310
"D0522",City of Glendale,46072,22312,880,426,206493
"D0522",City of Glendora,12135,22999,246,466,52764
"D0522",City of Hawaiian Gardens,4230,28823,30,204,14676
"D0522",City of Hawthorne,23220,26152,277,312,88787
"D0522",City of Hermosa Beach,3586,18231,12,61,19670
"D0522",City of Hidden Hills,283,14974,2,106,1890
"D0522",City of Huntington Park,22367,37602,217,365,59484
"D0522",City of Industry,411,94050,6,1373,437
"D0522",City of Inglewood,30143,26539,390,343,113582
"D0522",City of Irwindale,541,37080,8,548,1459
"D0522",City of La Canada Flintridge,3187,15401,20,97,20693
"D0522",City of La Habra Heights,168,3080,2,37,5455
"D0522",City of La Mirada,10825,21825,184,371,49599
"D0522",City of La Puente,12922,31752,152,373,40697
"D0522",City of La Verne,7268,21838,81,243,33282
"D0522",City of Lakewood,19714,24531,171,213,80362
"D0522",City of Lancaster,51693,31994,428,265,161570
"D0522",City of Lawndale,8346,24829,72,214,33614
"D0522",City of Lomita,4488,21651,58,280,20729
"D0522",City of Lynwood,25094,34830,293,407,72047
"D0522",City of Malibu,2272,17530,13,100,12961
"D0522",City of Manhattan Beach,5470,15195,27,75,35999
"D0522",City of Maywood,10712,38190,105,374,28049
"D0522",City of Monrovia,8598,22160,104,268,38800
"D0522",City of Montebello,19632,30496,283,440,64375
"D0522",City of Monterey Park,12177,19558,234,376,62262
"D0522",City of Norwalk,33801,31407,469,436,107622
"D0522",City of Palmdale,53858,33880,446,281,158968
"D0522",City of Palos Verdes Estates,1639,12121,12,89,13522
"D0522",City of Paramount,19181,34238,211,377,56023
"D0522",City of Pico Rivera,21381,33260,334,520,64284
"D0522",City of Pomona,52887,33917,588,377,155931
"D0522",City of Rancho Palos Verdes,5292,12380,82,192,42747
"D0522",City of Redondo Beach,10935,15918,70,102,68697
"D0522",City of Rolling Hills,202,10412,3,155,1940
"D0522",City of Rolling Hills Estates,1068,13164,10,123,8113
"D0522",City of Rosemead,11177,20193,187,338,55350
"D0522",City of San Dimas,8366,24238,128,371,34516
"D0522",City of San Fernando,10651,43276,81,329,24612
"D0522",City of San Gabriel,7934,19373,245,598,40954
"D0522",City of San Marino,1581,11908,14,105,13277
"D0522",City of Santa Clarita,56202,25497,385,175,220424
"D0522",City of Santa Fe Springs,6476,35265,55,299,18364
"D0522",City of Santa Monica,18876,20418,246,266,92446
"D0522",City of Sierra Madre,1637,14897,22,200,10989
"D0522",City of Signal Hill,2965,25134,13,110,11797
