date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1115",City of Agoura Hills,6057,29004,25,120,20883
"D1115",City of Alhambra,23129,26670,282,325,86724
"D1115",City of Arcadia,12060,20882,183,317,57754
"D1115",City of Artesia,5512,32819,94,560,16795
"D1115",City of Avalon,66,1706,0,0,3869
"D1115",City of Azusa,16640,33253,168,336,50040
"D1115",City of Baldwin Park,27802,36215,400,521,76769
"D1115",City of Bell,16112,44347,145,399,36332
"D1115",City of Bell Gardens,16220,37659,148,344,43071
"D1115",City of Bellflower,28543,36718,283,364,77735
"D1115",City of Beverly Hills,10796,31275,50,145,34520
"D1115",City of Bradbury,67,6268,0,0,1069
"D1115",City of Burbank,30113,28096,347,324,107180
"D1115",City of Calabasas,5419,22279,40,164,24323
"D1115",City of Carson,32487,34617,337,359,93846
"D1115",City of Cerritos,12095,24158,90,180,50067
"D1115",City of Claremont,9079,24885,92,252,36484
"D1115",City of Commerce,5385,41204,49,375,13069
"D1115",City of Compton,38468,38505,345,345,99904
"D1115",City of Covina,17997,36705,213,434,49032
"D1115",City of Cudahy,11640,47809,88,361,24347
"D1115",City of Culver City,10628,26660,144,361,39865
"D1115",City of Diamond Bar,12387,21537,121,210,57515
"D1115",City of Downey,43745,38284,416,364,114263
"D1115",City of Duarte,6783,30809,130,590,22016
"D1115",City of El Monte,39890,34016,561,478,117269
"D1115",City of El Segundo,3796,22614,17,101,16786
"D1115",City of Gardena,20451,33357,279,455,61310
"D1115",City of Glendale,55809,27027,945,458,206493
"D1115",City of Glendora,14942,28319,265,502,52764
"D1115",City of Hawaiian Gardens,4875,33217,33,225,14676
"D1115",City of Hawthorne,27591,31075,284,320,88787
"D1115",City of Hermosa Beach,4407,22405,15,76,19670
"D1115",City of Hidden Hills,374,19788,2,106,1890
"D1115",City of Huntington Park,25418,42731,224,377,59484
"D1115",City of Industry,522,119451,6,1373,437
"D1115",City of Inglewood,35772,31494,405,357,113582
