date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0419",City of Agoura Hills,4214,20179,22,105,20883
"D0419",City of Alhambra,17031,19638,254,293,86724
"D0419",City of Arcadia,8124,14067,165,286,57754
"D0419",City of Artesia,4185,24918,88,524,16795
"D0419",City of Avalon,63,1628,0,0,3869
"D0419",City of Azusa,13730,27438,158,316,50040
"D0419",City of Baldwin Park,22903,29834,389,507,76769
"D0419",City of Bell,13867,38167,142,391,36332
"D0419",City of Bell Gardens,14165,32888,139,323,43071
"D0419",City of Bellflower,23330,30012,261,336,77735
"D0419",City of Beverly Hills,8429,24418,44,127,34520
"D0419",City of Bradbury,66,6174,0,0,1069
"D0419",City of Burbank,22455,20951,323,301,107180
"D0419",City of Calabasas,4023,16540,38,156,24323
"D0419",City of Carson,25600,27279,322,343,93846
"D0419",City of Cerritos,8440,16857,85,170,50067
"D0419",City of Claremont,7042,19302,81,222,36484
"D0419",City of Commerce,4516,34555,47,360,13069
"D0419",City of Compton,33123,33155,324,324,99904
"D0419",City of Covina,14687,29954,205,418,49032
"D0419",City of Cudahy,10029,41192,79,324,24347
"D0419",City of Culver City,7462,18718,134,336,39865
"D0419",City of Diamond Bar,9189,15977,107,186,57515
"D0419",City of Downey,35981,31490,378,331,114263
"D0419",City of Duarte,5182,23537,119,541,22016
"D0419",City of El Monte,33076,28205,526,449,117269
"D0419",City of El Segundo,2820,16800,14,83,16786
"D0419",City of Gardena,16252,26508,266,434,61310
"D0419",City of Glendale,44586,21592,870,421,206493
"D0419",City of Glendora,11817,22396,245,464,52764
"D0419",City of Hawaiian Gardens,4175,28448,30,204,14676
"D0419",City of Hawthorne,22621,25478,277,312,88787
"D0419",City of Hermosa Beach,3336,16960,12,61,19670
"D0419",City of Hidden Hills,264,13968,2,106,1890
"D0419",City of Huntington Park,22050,37069,216,363,59484
"D0419",City of Industry,401,91762,6,1373,437
"D0419",City of Inglewood,29420,25902,387,341,113582
"D0419",City of Irwindale,538,36875,8,548,1459
"D0419",City of La Canada Flintridge,2914,14082,20,97,20693
"D0419",City of La Habra Heights,162,2970,2,37,5455
"D0419",City of La Mirada,10467,21103,183,369,49599
"D0419",City of La Puente,12692,31187,152,373,40697
"D0419",City of La Verne,7086,21291,81,243,33282
"D0419",City of Lakewood,19032,23683,169,210,80362
"D0419",City of Lancaster,50926,31519,427,264,161570
"D0419",City of Lawndale,8113,24136,71,211,33614
"D0419",City of Lomita,4334,20908,58,280,20729
"D0419",City of Lynwood,24820,34450,292,405,72047
"D0419",City of Malibu,2133,16457,13,100,12961
"D0419",City of Manhattan Beach,5026,13961,27,75,35999
"D0419",City of Maywood,10566,37670,104,371,28049
"D0419",City of Monrovia,8289,21363,103,265,38800
"D0419",City of Montebello,19228,29869,282,438,64375
"D0419",City of Monterey Park,11575,18591,234,376,62262
"D0419",City of Norwalk,33240,30886,466,433,107622
"D0419",City of Palmdale,52995,33337,445,280,158968
"D0419",City of Palos Verdes Estates,1525,11278,12,89,13522
"D0419",City of Paramount,18925,33781,210,375,56023
"D0419",City of Pico Rivera,20979,32635,334,520,64284
"D0419",City of Pomona,52038,33372,583,374,155931
"D0419",City of Rancho Palos Verdes,4939,11554,82,192,42747
"D0419",City of Redondo Beach,10118,14728,69,100,68697
"D0419",City of Rolling Hills,190,9794,3,155,1940
"D0419",City of Rolling Hills Estates,1004,12375,10,123,8113
"D0419",City of Rosemead,10829,19565,186,336,55350
"D0419",City of San Dimas,8083,23418,127,368,34516
"D0419",City of San Fernando,10444,42435,80,325,24612
"D0419",City of San Gabriel,7634,18640,243,593,40954
"D0419",City of San Marino,1451,10929,13,98,13277
"D0419",City of Santa Clarita,54163,24572,381,173,220424
"D0419",City of Santa Fe Springs,6372,34698,55,299,18364
"D0419",City of Santa Monica,17300,18714,240,260,92446
"D0419",City of Sierra Madre,1539,14005,22,200,10989
"D0419",City of Signal Hill,2850,24159,13,110,11797
"D0419",City of South El Monte,6581,31511,88,421,20885
"D0419",City of South Gate,38395,39117,314,320,98155
"D0419",City of South Pasadena,4055,15564,61,234,26053
"D0419",City of Temple City,6244,17128,150,411,36455
"D0419",City of Torrance,23000,15409,301,202,149268
"D0419",City of Vernon,308,147368,0,0,209
"D0419",City of Walnut,4904,16062,46,151,30532
"D0419",City of West Covina,29316,27086,363,335,108235
"D0419",City of West Hollywood,8094,21905,61,165,36951
"D0419",City of Westlake Village,280,3349,2,24,8360
"D0419",City of Whittier,23746,27159,336,384,87432
"D0419",Los Angeles,1176742,29094,12554,310
"D0419",Los Angeles - Adams-Normandie,2614,31870,18,219,8202
"D0419",Los Angeles - Alsace,3542,28461,23,185,12445
"D0419",Los Angeles - Angeles National Forest,6,15000,0,0,40
"D0419",Los Angeles - Angelino Heights,635,25380,8,320,2502
"D0419",Los Angeles - Arleta,13629,39654,133,387,34370
"D0419",Los Angeles - Atwater Village,3553,24226,35,239,14666
"D0419",Los Angeles - Baldwin Hills,7518,24154,106,341,31125
"D0419",Los Angeles - Bel Air,1500,17796,5,59,8429
"D0419",Los Angeles - Beverly Crest,2382,19018,9,72,12525
"D0419",Los Angeles - Beverlywood,3066,23275,4,30,13173
"D0419",Los Angeles - Boyle Heights,33300,38327,370,426,86884
"D0419",Los Angeles - Brentwood,5624,18168,26,84,30955
"D0419",Los Angeles - Brookside,99,17040,2,344,581
"D0419",Los Angeles - Cadillac-Corning,1832,25727,14,197,7121
"D0419",Los Angeles - Canoga Park,20118,30814,208,319,65289
