date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0711",City of Agoura Hills,5504,26356,22,105,20883
"D0711",City of Alhambra,20102,23179,258,297,86724
"D0711",City of Arcadia,10125,17531,168,291,57754
"D0711",City of Artesia,4769,28395,88,524,16795
"D0711",City of Avalon,65,1680,0,0,3869
"D0711",City of Azusa,15018,30012,159,318,50040
"D0711",City of Baldwin Park,25078,32667,391,509,76769
"D0711",City of Bell,14903,41019,145,399,36332
"D0711",City of Bell Gardens,15020,34873,140,325,43071
"D0711",City of Bellflower,25757,33134,271,349,77735
"D0711",City of Beverly Hills,9866,28581,46,133,34520
"D0711",City of Bradbury,67,6268,0,0,1069
"D0711",City of Burbank,26684,24896,332,310,107180
"D0711",City of Calabasas,4825,19837,38,156,24323
"D0711",City of Carson,29169,31082,326,347,93846
"D0711",City of Cerritos,10398,20768,87,174,50067
"D0711",City of Claremont,8064,22103,87,238,36484
"D0711",City of Commerce,4893,37440,47,360,13069
"D0711",City of Compton,35302,35336,333,333,99904
"D0711",City of Covina,16204,33048,206,420,49032
"D0711",City of Cudahy,10728,44063,81,333,24347
"D0711",City of Culver City,9253,23211,138,346,39865
"D0711",City of Diamond Bar,10839,18846,111,193,57515
"D0711",City of Downey,39521,34588,386,338,114263
"D0711",City of Duarte,5917,26876,123,559,22016
"D0711",City of El Monte,35920,30630,535,456,117269
"D0711",City of El Segundo,3451,20559,15,89,16786
"D0711",City of Gardena,18392,29998,270,440,61310
"D0711",City of Glendale,50230,24325,893,432,206493
"D0711",City of Glendora,13219,25053,249,472,52764
"D0711",City of Hawaiian Gardens,4473,30478,31,211,14676
"D0711",City of Hawthorne,25023,28183,277,312,88787
"D0711",City of Hermosa Beach,3978,20224,12,61,19670
"D0711",City of Hidden Hills,332,17566,2,106,1890
"D0711",City of Huntington Park,23479,39471,218,366,59484
"D0711",City of Industry,447,102288,6,1373,437
"D0711",City of Inglewood,32308,28445,392,345,113582
"D0711",City of Irwindale,584,40027,9,617,1459
"D0711",City of La Canada Flintridge,3693,17847,21,101,20693
"D0711",City of La Habra Heights,170,3116,2,37,5455
"D0711",City of La Mirada,11768,23726,187,377,49599
"D0711",City of La Puente,13836,33998,153,376,40697
"D0711",City of La Verne,7927,23818,82,246,33282
"D0711",City of Lakewood,21939,27300,172,214,80362
"D0711",City of Lancaster,54849,33948,439,272,161570
"D0711",City of Lawndale,9039,26891,73,217,33614
"D0711",City of Lomita,4997,24106,58,280,20729
"D0711",City of Lynwood,26613,36938,295,409,72047
"D0711",City of Malibu,2508,19350,13,100,12961
