date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0630",City of Agoura Hills,5347,25605,22,105,20883
"D0630",City of Alhambra,19520,22508,258,297,86724
"D0630",City of Arcadia,9777,16929,168,291,57754
"D0630",City of Artesia,4681,27871,88,524,16795
"D0630",City of Avalon,65,1680,0,0,3869
"D0630",City of Azusa,14761,29498,159,318,50040
"D0630",City of Baldwin Park,24593,32035,391,509,76769
"D0630",City of Bell,14703,40468,145,399,36332
"D0630",City of Bell Gardens,14832,34436,140,325,43071
"D0630",City of Bellflower,25227,32453,268,345,77735
"D0630",City of Beverly Hills,9656,27972,45,130,34520
"D0630",City of Bradbury,67,6268,0,0,1069
"D0630",City of Burbank,26022,24279,330,308,107180
"D0630",City of Calabasas,4697,19311,38,156,24323
"D0630",City of Carson,28548,30420,325,346,93846
"D0630",City of Cerritos,10031,20035,86,172,50067
"D0630",City of Claremont,7917,21700,86,236,36484
"D0630",City of Commerce,4819,36874,47,360,13069
"D0630",City of Compton,34793,34826,332,332,99904
"D0630",City of Covina,15891,32409,205,418,49032
"D0630",City of Cudahy,10572,43422,81,333,24347
"D0630",City of Culver City,8992,22556,137,344,39865
"D0630",City of Diamond Bar,10553,18348,111,193,57515
"D0630",City of Downey,38819,33973,383,335,114263
"D0630",City of Duarte,5761,26167,122,554,22016
"D0630",City of El Monte,35242,30052,533,455,117269
"D0630",City of El Segundo,3382,20148,15,89,16786
"D0630",City of Gardena,18048,29437,270,440,61310
"D0630",City of Glendale,49189,23821,888,430,206493
"D0630",City of Glendora,12953,24549,248,470,52764
"D0630",City of Hawaiian Gardens,4399,29974,31,211,14676
"D0630",City of Hawthorne,24624,27734,277,312,88787
"D0630",City of Hermosa Beach,3909,19873,12,61,19670
"D0630",City of Hidden Hills,325,17196,2,106,1890
"D0630",City of Huntington Park,23167,38947,218,366,59484
"D0630",City of Industry,436,99771,6,1373,437
"D0630",City of Inglewood,31769,27970,391,344,113582
"D0630",City of Irwindale,579,39685,9,617,1459
"D0630",City of La Canada Flintridge,3575,17276,21,101,20693
"D0630",City of La Habra Heights,171,3135,2,37,5455
"D0630",City of La Mirada,11544,23275,184,371,49599
"D0630",City of La Puente,13572,33349,152,373,40697
"D0630",City of La Verne,7747,23277,81,243,33282
"D0630",City of Lakewood,21428,26664,172,214,80362
"D0630",City of Lancaster,54027,33439,434,269,161570
"D0630",City of Lawndale,8857,26349,73,217,33614
"D0630",City of Lomita,4898,23629,58,280,20729
"D0630",City of Lynwood,26213,36383,295,409,72047
"D0630",City of Malibu,2470,19057,13,100,12961
"D0630",City of Manhattan Beach,6057,16825,29,81,35999
"D0630",City of Maywood,11096,39559,105,374,28049
"D0630",City of Monrovia,9300,23969,105,271,38800
"D0630",City of Montebello,20742,32221,285,443,64375
"D0630",City of Monterey Park,13355,21450,237,381,62262
"D0630",City of Norwalk,35522,33006,472,439,107622
"D0630",City of Palmdale,56288,35408,447,281,158968
"D0630",City of Palos Verdes Estates,1798,13297,12,89,13522
"D0630",City of Paramount,19934,35582,212,378,56023
"D0630",City of Pico Rivera,22640,35219,335,521,64284
"D0630",City of Pomona,55026,35289,591,379,155931
"D0630",City of Rancho Palos Verdes,5929,13870,84,197,42747
"D0630",City of Redondo Beach,12272,17864,71,103,68697
"D0630",City of Rolling Hills,225,11598,3,155,1940
"D0630",City of Rolling Hills Estates,1170,14421,10,123,8113
"D0630",City of Rosemead,12166,21980,190,343,55350
"D0630",City of San Dimas,8959,25956,128,371,34516
"D0630",City of San Fernando,11091,45063,81,329,24612
"D0630",City of San Gabriel,8656,21136,247,603,40954
"D0630",City of San Marino,1836,13828,14,105,13277
"D0630",City of Santa Clarita,60244,27331,391,177,220424
"D0630",City of Santa Fe Springs,6799,37024,55,299,18364
"D0630",City of Santa Monica,21180,22911,250,270,92446
"D0630",City of Sierra Madre,1815,16517,22,200,10989
"D0630",City of Signal Hill,3211,27219,13,110,11797
"D0630",City of South El Monte,6941,33234,90,431,20885
"D0630",City of South Gate,40750,41516,317,323,98155
"D0630",City of South Pasadena,4943,18973,61,234,26053
"D0630",City of Temple City,7357,20181,152,417,36455
"D0630",City of Torrance,26815,17964,307,206,149268
"D0630",City of Vernon,324,155024,0,0,209
"D0630",City of Walnut,5715,18718,48,157,30532
"D0630",City of West Covina,32275,29819,368,340,108235
"D0630",City of West Hollywood,9410,25466,62,168,36951
"D0630",City of Westlake Village,325,3888,2,24,8360
"D0630",City of Whittier,25877,29597,339,388,87432
"D0630",Los Angeles,1291198,31924,12718,314
"D0630",Los Angeles - Adams-Normandie,2780,33894,18,219,8202
"D0630",Los Angeles - Alsace,3883,31201,23,185,12445
"D0630",Los Angeles - Angeles National Forest,6,15000,0,0,40
"D0630",Los Angeles - Angelino Heights,700,27978,8,320,2502
"D0630",Los Angeles - Arleta,14552,42339,134,390,34370
"D0630",Los Angeles - Atwater Village,4034,27506,35,239,14666
"D0630",Los Angeles - Baldwin Hills,8364,26872,111,357,31125
"D0630",Los Angeles - Bel Air,1880,22304,6,71,8429
"D0630",Los Angeles - Beverly Crest,2840,22675,9,72,12525
"D0630",Los Angeles - Beverlywood,3521,26729,5,38,13173
