date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0201",City of Agoura Hills,3320,15898,20,96,20883
"D0201",City of Alhambra,15635,18028,230,265,86724
"D0201",City of Arcadia,7391,12797,155,268,57754
"D0201",City of Artesia,3872,23054,82,488,16795
"D0201",City of Avalon,59,1525,0,0,3869
"D0201",City of Azusa,13103,26185,150,300,50040
"D0201",City of Baldwin Park,21976,28626,366,477,76769
"D0201",City of Bell,13047,35910,132,363,36332
"D0201",City of Bell Gardens,13205,30659,128,297,43071
"D0201",City of Bellflower,22203,28562,232,298,77735
"D0201",City of Beverly Hills,7757,22471,37,107,34520
"D0201",City of Bradbury,56,5239,0,0,1069
"D0201",City of Burbank,20949,19546,289,270,107180
"D0201",City of Calabasas,3656,15031,35,144,24323
"D0201",City of Carson,24032,25608,290,309,93846
"D0201",City of Cerritos,7783,15545,71,142,50067
"D0201",City of Claremont,5696,15612,68,186,36484
"D0201",City of Commerce,4225,32328,44,337,13069
"D0201",City of Compton,31588,31618,302,302,99904
"D0201",City of Covina,14030,28614,191,390,49032
"D0201",City of Cudahy,9477,38925,71,292,24347
"D0201",City of Culver City,6811,17085,122,306,39865
"D0201",City of Diamond Bar,8469,14725,99,172,57515
"D0201",City of Downey,34169,29904,345,302,114263
"D0201",City of Duarte,4880,22166,111,504,22016
"D0201",City of El Monte,31239,26639,489,417,117269
"D0201",City of El Segundo,2594,15453,14,83,16786
"D0201",City of Gardena,15392,25105,241,393,61310
"D0201",City of Glendale,42049,20363,784,380,206493
"D0201",City of Glendora,11103,21043,219,415,52764
"D0201",City of Hawaiian Gardens,3943,26867,27,184,14676
"D0201",City of Hawthorne,21560,24283,258,291,88787
"D0201",City of Hermosa Beach,3100,15760,12,61,19670
"D0201",City of Hidden Hills,239,12646,2,106,1890
"D0201",City of Huntington Park,20892,35122,205,345,59484
"D0201",City of Industry,356,81465,6,1373,437
"D0201",City of Inglewood,28009,24660,370,326,113582
"D0201",City of Irwindale,512,35093,8,548,1459
"D0201",City of La Canada Flintridge,2680,12951,19,92,20693
"D0201",City of La Habra Heights,156,2860,2,37,5455
"D0201",City of La Mirada,9832,19823,159,321,49599
"D0201",City of La Puente,12104,29742,141,346,40697
"D0201",City of La Verne,6743,20260,73,219,33282
"D0201",City of Lakewood,17807,22158,147,183,80362
"D0201",City of Lancaster,48220,29845,391,242,161570
"D0201",City of Lawndale,7699,22904,61,181,33614
"D0201",City of Lomita,4022,19403,51,246,20729
"D0201",City of Lynwood,23404,32484,272,378,72047
"D0201",City of Malibu,1912,14752,13,100,12961
"D0201",City of Manhattan Beach,4588,12745,24,67,35999
"D0201",City of Maywood,9837,35071,100,357,28049
"D0201",City of Monrovia,7766,20015,90,232,38800
"D0201",City of Montebello,18344,28496,260,404,64375
"D0201",City of Monterey Park,10666,17131,215,345,62262
"D0201",City of Norwalk,31616,29377,439,408,107622
"D0201",City of Palmdale,50498,31766,407,256,158968
"D0201",City of Palos Verdes Estates,1407,10405,11,81,13522
"D0201",City of Paramount,17922,31990,191,341,56023
"D0201",City of Pico Rivera,19799,30799,308,479,64284
"D0201",City of Pomona,49062,31464,534,342,155931
"D0201",City of Rancho Palos Verdes,4535,10609,73,171,42747
"D0201",City of Redondo Beach,9339,13594,64,93,68697
"D0201",City of Rolling Hills,176,9072,3,155,1940
"D0201",City of Rolling Hills Estates,902,11118,8,99,8113
"D0201",City of Rosemead,9931,17942,173,313,55350
"D0201",City of San Dimas,7584,21972,110,319,34516
"D0201",City of San Fernando,10001,40635,77,313,24612
"D0201",City of San Gabriel,6869,16772,225,549,40954
"D0201",City of San Marino,1282,9656,11,83,13277
"D0201",City of Santa Clarita,51547,23385,324,147,220424
"D0201",City of Santa Fe Springs,6017,32765,50,272,18364
"D0201",City of Santa Monica,15720,17005,204,221,92446
"D0201",City of Sierra Madre,1415,12877,15,137,10989
"D0201",City of Signal Hill,2703,22913,11,93,11797
"D0201",City of South El Monte,6251,29931,80,383,20885
"D0201",City of South Gate,36233,36914,288,293,98155
"D0201",City of South Pasadena,3708,14233,53,203,26053
"D0201",City of Temple City,5743,15754,134,368,36455
"D0201",City of Torrance,21119,14148,267,179,149268
"D0201",City of Vernon,263,125837,0,0,209
"D0201",City of Walnut,4470,14640,44,144,30532
"D0201",City of West Covina,27850,25731,328,303,108235
"D0201",City of West Hollywood,7410,20054,54,146,36951
"D0201",City of Westlake Village,256,3062,2,24,8360
"D0201",City of Whittier,22241,25438,308,352,87432
"D0201",Los Angeles,1101540,27235,11452,283
"D0201",Los Angeles - Adams-Normandie,2429,29615,18,219,8202
"D0201",Los Angeles - Alsace,3322,26693,23,185,12445
"D0201",Los Angeles - Angeles National Forest,6,15000,0,0,40
"D0201",Los Angeles - Angelino Heights,581,23221,7,280,2502
"D0201",Los Angeles - Arleta,13091,38088,129,375,34370
"D0201",Los Angeles - Atwater Village,3321,22644,30,205,14666
"D0201",Los Angeles - Baldwin Hills,6966,22381,93,299,31125
"D0201",Los Angeles - Bel Air,1355,16075,4,47,8429
"D0201",Los Angeles - Beverly Crest,2183,17429,8,64,12525
"D0201",Los Angeles - Beverlywood,2801,21263,4,30,13173
"D0201",Los Angeles - Boyle Heights,31232,35947,343,395,86884
"D0201",Los Angeles - Brentwood,5097,16466,22,71,30955
"D0201",Los Angeles - Brookside,88,15146,2,344,581
"D0201",Los Angeles - Cadillac-Corning,1732,24322,11,154,7121
"D0201",Los Angeles - Canoga Park,19148,29328,193,296,65289
"D0201",Los Angeles - Carthay,2669,18582,83,578,14363
"D0201",Los Angeles - Central,14042,36013,149,382,38992
"D0201",Los Angeles - Century City,2140,16729,16,125,12792
"D0201",Los Angeles - Century Palms/Cove,12858,38080,117,347,33766
"D0201",Los Angeles - Chatsworth,8769,23661,103,278,37061
"D0201",Los Angeles - Cheviot Hills,1477,16105,9,98,9171
"D0201",Los Angeles - Chinatown,1842,22965,17,212,8021
"D0201",Los Angeles - Cloverdale/Cochran,3740,25699,30,206,14553
"D0201",Los Angeles - Country Club Park,3312,21857,87,574,15153
"D0201",Los Angeles - Crenshaw District,3685,26647,40,289,13829
"D0201",Los Angeles - Crestview,2662,23417,49,431,11368
"D0201",Los Angeles - Del Rey,5620,18773,37,124,29936
"D0201",Los Angeles - Downtown,10965,39863,64,233,27507
"D0201",Los Angeles - Eagle Rock,8468,21390,127,321,39589
"D0201",Los Angeles - East Hollywood,6779,23147,137,468,29287
"D0201",Los Angeles - Echo Park,3077,21584,24,168,14256
"D0201",Los Angeles - El Sereno,12470,29827,124,297,41808
"D0201",Los Angeles - Elysian Park,1270,22234,5,88,5712
"D0201",Los Angeles - Elysian Valley,2519,24766,28,275,10171
"D0201",Los Angeles - Encino,9590,21230,82,182,45172
"D0201",Los Angeles - Exposition,904,27180,7,210,3326
"D0201",Los Angeles - Exposition Park,13263,29528,95,212,44917
"D0201",Los Angeles - Faircrest Heights,820,22778,5,139,3600
"D0201",Los Angeles - Figueroa Park Square,2893,33173,35,401,8721
"D0201",Los Angeles - Florence-Firestone,18515,39024,146,308,47445
"D0201",Los Angeles - Glassell Park,7458,23598,65,206,31604
"D0201",Los Angeles - Gramercy Place,3040,28242,37,344,10764
"D0201",Los Angeles - Granada Hills,15105,25958,216,371,58191
"D0201",Los Angeles - Green Meadows,8089,37615,60,279,21505
"D0201",Los Angeles - Hancock Park,3056,17935,9,53,17039
"D0201",Los Angeles - Harbor City,6582,22642,43,148,29070
"D0201",Los Angeles - Harbor Gateway,11559,26511,95,218,43600
"D0201",Los Angeles - Harbor Pines,436,18099,3,125,2409
"D0201",Los Angeles - Harvard Heights,4767,26432,74,410,18035
"D0201",Los Angeles - Harvard Park,14217,37477,118,311,37935
"D0201",Los Angeles - Highland Park,12131,25069,120,248,48391
"D0201",Los Angeles - Historic Filipinotown,3998,28825,84,606,13870
"D0201",Los Angeles - Hollywood,14781,21656,95,139,68254
"D0201",Los Angeles - Hollywood Hills,4820,16376,29,99,29434
"D0201",Los Angeles - Hyde Park,8662,30349,103,361,28541
"D0201",Los Angeles - Jefferson Park,2327,28824,19,235,8073
"D0201",Los Angeles - Koreatown,11629,22496,134,259,51693
"D0201",Los Angeles - Lafayette Square,1155,25335,10,219,4559
"D0201",Los Angeles - Lake Balboa,11603,27491,81,192,42206
"D0201",Los Angeles - Lakeview Terrace,4394,33458,46,350,13133
"D0201",Los Angeles - Leimert Park,3979,26117,25,164,15235
"D0201",Los Angeles - Lincoln Heights,9554,29309,205,629,32597
"D0201",Los Angeles - Little Armenia,2213,27576,94,1171,8025
"D0201",Los Angeles - Little Bangladesh,6051,21349,37,131,28343
"D0201",Los Angeles - Little Tokyo,997,31823,13,415,3133
"D0201",Los Angeles - Longwood,1224,28439,11,256,4304
"D0201",Los Angeles - Los Feliz,3454,15985,32,148,21608
