date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0921",City of Agoura Hills,5944,28463,24,115,20883
"D0921",City of Alhambra,22518,25965,275,317,86724
"D0921",City of Arcadia,11611,20104,183,317,57754
"D0921",City of Artesia,5381,32039,92,548,16795
"D0921",City of Avalon,66,1706,0,0,3869
"D0921",City of Azusa,16368,32710,161,322,50040
"D0921",City of Baldwin Park,27332,35603,396,516,76769
"D0921",City of Bell,15894,43747,145,399,36332
"D0921",City of Bell Gardens,16062,37292,145,337,43071
"D0921",City of Bellflower,28052,36087,278,358,77735
"D0921",City of Beverly Hills,10584,30660,49,142,34520
"D0921",City of Bradbury,67,6268,0,0,1069
"D0921",City of Burbank,29315,27351,341,318,107180
"D0921",City of Calabasas,5274,21683,40,164,24323
"D0921",City of Carson,31874,33964,333,355,93846
"D0921",City of Cerritos,11766,23501,88,176,50067
"D0921",City of Claremont,8800,24120,91,249,36484
"D0921",City of Commerce,5298,40539,48,367,13069
"D0921",City of Compton,37972,38008,338,338,99904
"D0921",City of Covina,17702,36103,211,430,49032
"D0921",City of Cudahy,11509,47271,85,349,24347
"D0921",City of Culver City,10344,25948,141,354,39865
"D0921",City of Diamond Bar,12028,20913,119,207,57515
"D0921",City of Downey,43011,37642,405,354,114263
"D0921",City of Duarte,6621,30074,129,586,22016
"D0921",City of El Monte,39236,33458,547,466,117269
"D0921",City of El Segundo,3712,22114,16,95,16786
"D0921",City of Gardena,20006,32631,276,450,61310
"D0921",City of Glendale,54389,26339,925,448,206493
"D0921",City of Glendora,14618,27704,261,495,52764
"D0921",City of Hawaiian Gardens,4808,32761,31,211,14676
"D0921",City of Hawthorne,27007,30418,282,318,88787
"D0921",City of Hermosa Beach,4315,21937,13,66,19670
"D0921",City of Hidden Hills,361,19101,2,106,1890
"D0921",City of Huntington Park,25144,42270,221,372,59484
"D0921",City of Industry,489,111899,6,1373,437
"D0921",City of Inglewood,34682,30535,400,352,113582
"D0921",City of Irwindale,628,43043,10,685,1459
"D0921",City of La Canada Flintridge,4084,19736,24,116,20693
"D0921",City of La Habra Heights,174,3190,2,37,5455
"D0921",City of La Mirada,12861,25930,199,401,49599
"D0921",City of La Puente,15067,37022,156,383,40697
"D0921",City of La Verne,8576,25768,84,252,33282
"D0921",City of Lakewood,24245,30170,177,220,80362
"D0921",City of Lancaster,59175,36625,457,283,161570
"D0921",City of Lawndale,9831,29247,76,226,33614
"D0921",City of Lomita,5446,26272,60,289,20729
"D0921",City of Lynwood,28710,39849,302,419,72047
"D0921",City of Malibu,2677,20654,13,100,12961
"D0921",City of Manhattan Beach,6658,18495,30,83,35999
"D0921",City of Maywood,12090,43103,109,389,28049
"D0921",City of Monrovia,10561,27219,109,281,38800
"D0921",City of Montebello,23159,35975,293,455,64375
"D0921",City of Monterey Park,15547,24970,247,397,62262
"D0921",City of Norwalk,39197,36421,492,457,107622
"D0921",City of Palmdale,61853,38909,464,292,158968
"D0921",City of Palos Verdes Estates,1999,14783,14,104,13522
"D0921",City of Paramount,21739,38804,215,384,56023
"D0921",City of Pico Rivera,25448,39587,344,535,64284
"D0921",City of Pomona,60556,38835,602,386,155931
"D0921",City of Rancho Palos Verdes,6737,15760,86,201,42747
"D0921",City of Redondo Beach,13938,20289,73,106,68697
"D0921",City of Rolling Hills,253,13041,3,155,1940
"D0921",City of Rolling Hills Estates,1356,16714,11,136,8113
"D0921",City of Rosemead,13998,25290,202,365,55350
"D0921",City of San Dimas,10152,29412,133,385,34516
"D0921",City of San Fernando,11960,48594,82,333,24612
"D0921",City of San Gabriel,10067,24581,260,635,40954
"D0921",City of San Marino,2132,16058,14,105,13277
"D0921",City of Santa Clarita,66870,30337,407,185,220424
"D0921",City of Santa Fe Springs,7466,40656,57,310,18364
"D0921",City of Santa Monica,23892,25844,271,293,92446
"D0921",City of Sierra Madre,2092,19037,25,228,10989
"D0921",City of Signal Hill,3661,31033,16,136,11797
"D0921",City of South El Monte,7648,36620,92,441,20885
"D0921",City of South Gate,44335,45168,327,333,98155
"D0921",City of South Pasadena,5692,21848,62,238,26053
"D0921",City of Temple City,8862,24309,166,455,36455
"D0921",City of Torrance,30563,20475,324,217,149268
"D0921",City of Vernon,343,164115,0,0,209
"D0921",City of Walnut,6692,21918,50,164,30532
"D0921",City of West Covina,36266,33507,382,353,108235
"D0921",City of West Hollywood,10246,27729,62,168,36951
"D0921",City of Westlake Village,355,4246,2,24,8360
"D0921",City of Whittier,28695,32820,352,403,87432
"D0921",Los Angeles,1409280,34843,13157,325
"D0921",Los Angeles - Adams-Normandie,2989,36442,18,219,8202
"D0921",Los Angeles - Alsace,4177,33564,23,185,12445
