date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0906",City of Agoura Hills,5912,28310,24,115,20883
"D0906",City of Alhambra,22304,25718,268,309,86724
"D0906",City of Arcadia,11467,19855,178,308,57754
"D0906",City of Artesia,5338,31783,89,530,16795
"D0906",City of Avalon,66,1706,0,0,3869
"D0906",City of Azusa,16247,32468,161,322,50040
"D0906",City of Baldwin Park,27114,35319,396,516,76769
"D0906",City of Bell,15820,43543,145,399,36332
"D0906",City of Bell Gardens,15960,37055,143,332,43071
"D0906",City of Bellflower,27878,35863,276,355,77735
"D0906",City of Beverly Hills,10515,30461,48,139,34520
"D0906",City of Bradbury,67,6268,0,0,1069
"D0906",City of Burbank,29066,27119,340,317,107180
"D0906",City of Calabasas,5228,21494,40,164,24323
"D0906",City of Carson,31646,33721,332,354,93846
"D0906",City of Cerritos,11649,23267,88,176,50067
"D0906",City of Claremont,8661,23739,91,249,36484
"D0906",City of Commerce,5257,40225,48,367,13069
"D0906",City of Compton,37800,37836,336,336,99904
"D0906",City of Covina,17562,35817,211,430,49032
"D0906",City of Cudahy,11452,47037,83,341,24347
"D0906",City of Culver City,10187,25554,140,351,39865
"D0906",City of Diamond Bar,11915,20716,116,202,57515
"D0906",City of Downey,42682,37354,397,347,114263
"D0906",City of Duarte,6543,29719,128,581,22016
"D0906",City of El Monte,38987,33246,544,464,117269
"D0906",City of El Segundo,3690,21983,16,95,16786
"D0906",City of Gardena,19888,32438,274,447,61310
"D0906",City of Glendale,53957,26130,918,445,206493
"D0906",City of Glendora,14438,27363,256,485,52764
"D0906",City of Hawaiian Gardens,4782,32584,31,211,14676
"D0906",City of Hawthorne,26850,30241,279,314,88787
"D0906",City of Hermosa Beach,4263,21673,12,61,19670
"D0906",City of Hidden Hills,360,19048,2,106,1890
"D0906",City of Huntington Park,25018,42058,220,370,59484
"D0906",City of Industry,479,109611,6,1373,437
"D0906",City of Inglewood,34507,30381,399,351,113582
"D0906",City of Irwindale,621,42563,10,685,1459
"D0906",City of La Canada Flintridge,4039,19519,23,111,20693
"D0906",City of La Habra Heights,174,3190,2,37,5455
"D0906",City of La Mirada,12747,25700,194,391,49599
"D0906",City of La Puente,14976,36799,156,383,40697
"D0906",City of La Verne,8525,25614,84,252,33282
"D0906",City of Lakewood,24035,29908,175,218,80362
"D0906",City of Lancaster,58801,36394,455,282,161570
"D0906",City of Lawndale,9747,28997,74,220,33614
"D0906",City of Lomita,5398,26041,60,289,20729
"D0906",City of Lynwood,28530,39599,300,416,72047
"D0906",City of Malibu,2652,20461,13,100,12961
"D0906",City of Manhattan Beach,6610,18362,30,83,35999
"D0906",City of Maywood,12019,42850,107,381,28049
"D0906",City of Monrovia,10441,26910,108,278,38800
"D0906",City of Montebello,22982,35700,291,452,64375
"D0906",City of Monterey Park,15390,24718,245,393,62262
"D0906",City of Norwalk,38904,36149,488,453,107622
"D0906",City of Palmdale,61499,38686,457,287,158968
"D0906",City of Palos Verdes Estates,1986,14687,14,104,13522
"D0906",City of Paramount,21631,38611,214,382,56023
