date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1102",City of Agoura Hills,6025,28851,25,120,20883
"D1102",City of Alhambra,22972,26489,282,325,86724
"D1102",City of Arcadia,11942,20677,183,317,57754
"D1102",City of Artesia,5479,32623,94,560,16795
"D1102",City of Avalon,66,1706,0,0,3869
"D1102",City of Azusa,16567,33108,168,336,50040
"D1102",City of Baldwin Park,27623,35982,399,520,76769
"D1102",City of Bell,16061,44206,145,399,36332
"D1102",City of Bell Gardens,16171,37545,148,344,43071
"D1102",City of Bellflower,28398,36532,282,363,77735
"D1102",City of Beverly Hills,10729,31081,49,142,34520
"D1102",City of Bradbury,67,6268,0,0,1069
"D1102",City of Burbank,29880,27878,346,323,107180
"D1102",City of Calabasas,5373,22090,40,164,24323
"D1102",City of Carson,32297,34415,336,358,93846
"D1102",City of Cerritos,11998,23964,91,182,50067
"D1102",City of Claremont,8997,24660,92,252,36484
"D1102",City of Commerce,5353,40960,49,375,13069
"D1102",City of Compton,38326,38363,344,344,99904
"D1102",City of Covina,17912,36531,213,434,49032
"D1102",City of Cudahy,11597,47632,88,361,24347
"D1102",City of Culver City,10560,26489,143,359,39865
"D1102",City of Diamond Bar,12272,21337,121,210,57515
"D1102",City of Downey,43550,38114,414,362,114263
"D1102",City of Duarte,6739,30610,130,590,22016
"D1102",City of El Monte,39686,33842,559,477,117269
"D1102",City of El Segundo,3774,22483,17,101,16786
"D1102",City of Gardena,20330,33159,279,455,61310
"D1102",City of Glendale,55300,26781,939,455,206493
"D1102",City of Glendora,14839,28123,265,502,52764
"D1102",City of Hawaiian Gardens,4856,33088,33,225,14676
"D1102",City of Hawthorne,27403,30864,284,320,88787
"D1102",City of Hermosa Beach,4380,22267,15,76,19670
"D1102",City of Hidden Hills,371,19630,2,106,1890
"D1102",City of Huntington Park,25335,42591,224,377,59484
"D1102",City of Industry,508,116247,6,1373,437
"D1102",City of Inglewood,35581,31326,405,357,113582
"D1102",City of Irwindale,632,43317,10,685,1459
"D1102",City of La Canada Flintridge,4166,20132,25,121,20693
"D1102",City of La Habra Heights,175,3208,2,37,5455
"D1102",City of La Mirada,13037,26285,202,407,49599
"D1102",City of La Puente,15215,37386,160,393,40697
"D1102",City of La Verne,8680,26080,85,255,33282
"D1102",City of Lakewood,24655,30680,179,223,80362
"D1102",City of Lancaster,59904,37076,462,286,161570
"D1102",City of Lawndale,9947,29592,77,229,33614
"D1102",City of Lomita,5531,26682,62,299,20729
"D1102",City of Lynwood,28957,40192,305,423,72047
"D1102",City of Malibu,2720,20986,14,108,12961
"D1102",City of Manhattan Beach,6778,18828,32,89,35999
"D1102",City of Maywood,12225,43584,111,396,28049
"D1102",City of Monrovia,10730,27655,110,284,38800
"D1102",City of Montebello,23453,36432,301,468,64375
"D1102",City of Monterey Park,15844,25447,250,402,62262
"D1102",City of Norwalk,39667,36858,499,464,107622
"D1102",City of Palmdale,62436,39276,472,297,158968
"D1102",City of Palos Verdes Estates,2029,15005,14,104,13522
"D1102",City of Paramount,21925,39136,217,387,56023
"D1102",City of Pico Rivera,25795,40127,347,540,64284
"D1102",City of Pomona,61234,39270,607,389,155931
"D1102",City of Rancho Palos Verdes,6886,16109,88,206,42747
"D1102",City of Redondo Beach,14220,20700,73,106,68697
"D1102",City of Rolling Hills,256,13196,3,155,1940
"D1102",City of Rolling Hills Estates,1389,17121,11,136,8113
"D1102",City of Rosemead,14214,25680,204,369,55350
"D1102",City of San Dimas,10299,29838,137,397,34516
"D1102",City of San Fernando,12067,49029,83,337,24612
"D1102",City of San Gabriel,10262,25057,265,647,40954
"D1102",City of San Marino,2179,16412,14,105,13277
"D1102",City of Santa Clarita,67897,30803,413,187,220424
"D1102",City of Santa Fe Springs,7545,41086,58,316,18364
"D1102",City of Santa Monica,24365,26356,276,299,92446
"D1102",City of Sierra Madre,2143,19501,25,228,10989
"D1102",City of Signal Hill,3733,31644,17,144,11797
"D1102",City of South El Monte,7717,36950,92,441,20885
"D1102",City of South Gate,44693,45533,329,335,98155
"D1102",City of South Pasadena,5800,22262,62,238,26053
"D1102",City of Temple City,9055,24839,170,466,36455
"D1102",City of Torrance,31185,20892,328,220,149268
"D1102",City of Vernon,348,166507,0,0,209
"D1102",City of Walnut,6860,22468,51,167,30532
"D1102",City of West Covina,36738,33943,391,361,108235
"D1102",City of West Hollywood,10419,28197,62,168,36951
"D1102",City of Westlake Village,361,4318,2,24,8360
"D1102",City of Whittier,29044,33219,357,408,87432
"D1102",Los Angeles,1427894,35304,13348,330
"D1102",Los Angeles - Adams-Normandie,3019,36808,19,232,8202
"D1102",Los Angeles - Alsace,4216,33877,23,185,12445
"D1102",Los Angeles - Angeles National Forest,6,15000,0,0,40
"D1102",Los Angeles - Angelino Heights,775,30975,8,320,2502
"D1102",Los Angeles - Arleta,15888,46226,139,404,34370
"D1102",Los Angeles - Atwater Village,4607,31413,36,245,14666
"D1102",Los Angeles - Baldwin Hills,9418,30259,119,382,31125
"D1102",Los Angeles - Bel Air,2240,26575,8,95,8429
"D1102",Los Angeles - Beverly Crest,3121,24918,9,72,12525
"D1102",Los Angeles - Beverlywood,3866,29348,5,38,13173
"D1102",Los Angeles - Boyle Heights,38261,44037,379,436,86884
"D1102",Los Angeles - Brentwood,7855,25376,32,103,30955
"D1102",Los Angeles - Brookside,136,23408,2,344,581
"D1102",Los Angeles - Cadillac-Corning,2229,31302,14,197,7121
"D1102",Los Angeles - Canoga Park,23867,36556,213,326,65289
"D1102",Los Angeles - Carthay,3940,27432,94,654,14363
"D1102",Los Angeles - Central,16385,42021,167,428,38992
"D1102",Los Angeles - Century City,3399,26571,19,149,12792
"D1102",Los Angeles - Century Palms/Cove,15322,45377,135,400,33766
"D1102",Los Angeles - Chatsworth,11923,32171,124,335,37061
"D1102",Los Angeles - Cheviot Hills,2339,25504,14,153,9171
"D1102",Los Angeles - Chinatown,2585,32228,24,299,8021
"D1102",Los Angeles - Cloverdale/Cochran,4910,33739,34,234,14553
"D1102",Los Angeles - Country Club Park,4508,29750,95,627,15153
"D1102",Los Angeles - Crenshaw District,4905,35469,47,340,13829
"D1102",Los Angeles - Crestview,3578,31474,54,475,11368
"D1102",Los Angeles - Del Rey,7869,26286,46,154,29936
"D1102",Los Angeles - Downtown,15039,54673,71,258,27507
"D1102",Los Angeles - Eagle Rock,12589,31799,159,402,39589
"D1102",Los Angeles - East Hollywood,8851,30222,161,550,29287
"D1102",Los Angeles - Echo Park,4236,29714,29,203,14256
"D1102",Los Angeles - El Sereno,15999,38268,148,354,41808
"D1102",Los Angeles - Elysian Park,1706,29867,6,105,5712
"D1102",Los Angeles - Elysian Valley,3388,33310,33,324,10171
"D1102",Los Angeles - Encino,14059,31123,96,213,45172
"D1102",Los Angeles - Exposition,1204,36200,9,271,3326
"D1102",Los Angeles - Exposition Park,16924,37678,110,245,44917
"D1102",Los Angeles - Faircrest Heights,1168,32444,7,194,3600
"D1102",Los Angeles - Figueroa Park Square,3527,40443,39,447,8721
"D1102",Los Angeles - Florence-Firestone,21870,46095,160,337,47445
"D1102",Los Angeles - Glassell Park,10224,32350,78,247,31604
"D1102",Los Angeles - Gramercy Place,3849,35758,44,409,10764
"D1102",Los Angeles - Granada Hills,20055,34464,274,471,58191
"D1102",Los Angeles - Green Meadows,9626,44762,69,321,21505
"D1102",Los Angeles - Hancock Park,4401,25829,14,82,17039
"D1102",Los Angeles - Harbor City,8731,30034,54,186,29070
"D1102",Los Angeles - Harbor Gateway,14717,33755,108,248,43600
"D1102",Los Angeles - Harbor Pines,585,24284,3,125,2409
"D1102",Los Angeles - Harvard Heights,5884,32625,80,444,18035
"D1102",Los Angeles - Harvard Park,17101,45080,135,356,37935
"D1102",Los Angeles - Highland Park,16088,33246,147,304,48391
"D1102",Los Angeles - Historic Filipinotown,5055,36446,94,678,13870
"D1102",Los Angeles - Hollywood,20113,29468,119,174,68254
"D1102",Los Angeles - Hollywood Hills,7106,24142,32,109,29434
"D1102",Los Angeles - Hyde Park,11030,38646,118,413,28541
"D1102",Los Angeles - Jefferson Park,2983,36950,22,273,8073
"D1102",Los Angeles - Koreatown,15346,29687,154,298,51693
"D1102",Los Angeles - Lafayette Square,1543,33845,11,241,4559
"D1102",Los Angeles - Lake Balboa,15196,36004,100,237,42206
"D1102",Los Angeles - Lakeview Terrace,5486,41773,52,396,13133
"D1102",Los Angeles - Leimert Park,5291,34729,37,243,15235
"D1102",Los Angeles - Lincoln Heights,12049,36964,232,712,32597
"D1102",Los Angeles - Little Armenia,2829,35252,114,1421,8025
"D1102",Los Angeles - Little Bangladesh,8273,29189,40,141,28343
"D1102",Los Angeles - Little Tokyo,1360,43409,14,447,3133
"D1102",Los Angeles - Longwood,1635,37988,16,372,4304
"D1102",Los Angeles - Los Feliz,5356,24787,37,171,21608
"D1102",Los Angeles - Manchester Square,3007,35227,23,269,8536
"D1102",Los Angeles - Mandeville Canyon,741,23720,1,32,3124
"D1102",Los Angeles - Mar Vista,10059,23684,54,127,42471
"D1102",Los Angeles - Marina Peninsula,904,20734,5,115,4360
"D1102",Los Angeles - Melrose,24555,31604,273,351,77696
"D1102",Los Angeles - Mid-city,4369,29069,55,366,15030
"D1102",Los Angeles - Miracle Mile,4594,25544,22,122,17985
"D1102",Los Angeles - Mission Hills,11157,46249,163,676,24124
"D1102",Los Angeles - Mt. Washington,7839,32466,80,331,24145
"D1102",Los Angeles - North Hills,23721,38524,204,331,61575
"D1102",Los Angeles - North Hollywood,55611,36726,511,337,151421
"D1102",Los Angeles - Northridge,23844,34162,228,327,69797
"D1102",Los Angeles - Pacific Palisades,4650,21840,19,89,21291
"D1102",Los Angeles - Pacoima,36750,47740,289,375,76979
"D1102",Los Angeles - Palisades Highlands,867,22543,2,52,3846
"D1102",Los Angeles - Palms,11107,25314,81,185,43877
"D1102",Los Angeles - Panorama City,31537,41910,343,456,75250
"D1102",Los Angeles - Park La Brea,2981,21951,4,29,13580
"D1102",Los Angeles - Pico-Union,15610,37307,295,705,41842
"D1102",Los Angeles - Playa Del Rey,553,17303,4,125,3196
"D1102",Los Angeles - Playa Vista,3176,29013,15,137,10947
