date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0616",City of Agoura Hills,5010,23991,22,105,20883
"D0616",City of Alhambra,18873,21762,258,297,86724
"D0616",City of Arcadia,9331,16156,168,291,57754
"D0616",City of Artesia,4512,26865,88,524,16795
"D0616",City of Avalon,64,1654,0,0,3869
"D0616",City of Azusa,14468,28913,159,318,50040
"D0616",City of Baldwin Park,24007,31272,390,508,76769
"D0616",City of Bell,14484,39866,144,396,36332
"D0616",City of Bell Gardens,14598,33893,140,325,43071
"D0616",City of Bellflower,24631,31686,267,343,77735
"D0616",City of Beverly Hills,9384,27184,44,127,34520
"D0616",City of Bradbury,67,6268,0,0,1069
"D0616",City of Burbank,25171,23485,327,305,107180
"D0616",City of Calabasas,4565,18768,38,156,24323
"D0616",City of Carson,27776,29597,324,345,93846
"D0616",City of Cerritos,9586,19146,86,172,50067
"D0616",City of Claremont,7746,21231,84,230,36484
"D0616",City of Commerce,4711,36047,47,360,13069
"D0616",City of Compton,34265,34298,331,331,99904
"D0616",City of Covina,15512,31636,205,418,49032
"D0616",City of Cudahy,10411,42761,81,333,24347
"D0616",City of Culver City,8664,21733,136,341,39865
"D0616",City of Diamond Bar,10243,17809,110,191,57515
"D0616",City of Downey,37957,33219,383,335,114263
"D0616",City of Duarte,5600,25436,122,554,22016
"D0616",City of El Monte,34505,29424,532,454,117269
"D0616",City of El Segundo,3276,19516,15,89,16786
"D0616",City of Gardena,17593,28695,269,439,61310
"D0616",City of Glendale,48023,23256,884,428,206493
"D0616",City of Glendora,12650,23975,247,468,52764
"D0616",City of Hawaiian Gardens,4331,29511,30,204,14676
"D0616",City of Hawthorne,24020,27054,277,312,88787
"D0616",City of Hermosa Beach,3815,19395,12,61,19670
"D0616",City of Hidden Hills,312,16508,2,106,1890
"D0616",City of Huntington Park,22861,38432,217,365,59484
"D0616",City of Industry,427,97712,6,1373,437
"D0616",City of Inglewood,31128,27406,390,343,113582
"D0616",City of Irwindale,561,38451,8,548,1459
"D0616",City of La Canada Flintridge,3435,16600,21,101,20693
"D0616",City of La Habra Heights,171,3135,2,37,5455
"D0616",City of La Mirada,11232,22646,184,371,49599
"D0616",City of La Puente,13270,32607,152,373,40697
"D0616",City of La Verne,7570,22745,81,243,33282
"D0616",City of Lakewood,20794,25875,171,213,80362
"D0616",City of Lancaster,53079,32852,430,266,161570
"D0616",City of Lawndale,8659,25760,72,214,33614
"D0616",City of Lomita,4760,22963,58,280,20729
"D0616",City of Lynwood,25728,35710,295,409,72047
"D0616",City of Malibu,2406,18563,13,100,12961
"D0616",City of Manhattan Beach,5865,16292,28,78,35999
"D0616",City of Maywood,10956,39060,105,374,28049
"D0616",City of Monrovia,8984,23155,104,268,38800
"D0616",City of Montebello,20279,31501,283,440,64375
"D0616",City of Monterey Park,12903,20724,236,379,62262
"D0616",City of Norwalk,34737,32277,471,438,107622
"D0616",City of Palmdale,55214,34733,446,281,158968
"D0616",City of Palos Verdes Estates,1744,12898,12,89,13522
"D0616",City of Paramount,19584,34957,211,377,56023
"D0616",City of Pico Rivera,22126,34419,335,521,64284
"D0616",City of Pomona,54125,34711,590,378,155931
"D0616",City of Rancho Palos Verdes,5720,13381,84,197,42747
"D0616",City of Redondo Beach,11806,17186,71,103,68697
"D0616",City of Rolling Hills,217,11186,3,155,1940
"D0616",City of Rolling Hills Estates,1136,14002,10,123,8113
"D0616",City of Rosemead,11734,21200,189,341,55350
"D0616",City of San Dimas,8720,25264,128,371,34516
"D0616",City of San Fernando,10950,44490,81,329,24612
"D0616",City of San Gabriel,8393,20494,246,601,40954
"D0616",City of San Marino,1757,13233,14,105,13277
"D0616",City of Santa Clarita,58676,26620,390,177,220424
"D0616",City of Santa Fe Springs,6676,36354,55,299,18364
"D0616",City of Santa Monica,20395,22062,248,268,92446
"D0616",City of Sierra Madre,1734,15779,22,200,10989
"D0616",City of Signal Hill,3135,26575,13,110,11797
"D0616",City of South El Monte,6821,32660,89,426,20885
"D0616",City of South Gate,40115,40869,316,322,98155
"D0616",City of South Pasadena,4727,18144,61,234,26053
"D0616",City of Temple City,7061,19369,151,414,36455
"D0616",City of Torrance,25922,17366,307,206,149268
"D0616",City of Vernon,321,153589,0,0,209
"D0616",City of Walnut,5500,18014,47,154,30532
