date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1201",City of Agoura Hills,1543,7389,20,96,20883
"D1201",City of Alhambra,8487,9786,221,255,86724
"D1201",City of Arcadia,3538,6126,149,258,57754
"D1201",City of Artesia,2495,14856,82,488,16795
"D1201",City of Avalon,33,853,0,0,3869
"D1201",City of Azusa,7664,15316,133,266,50040
"D1201",City of Baldwin Park,14926,19443,342,445,76769
"D1201",City of Bell,7730,21276,128,352,36332
"D1201",City of Bell Gardens,9191,21339,122,283,43071
"D1201",City of Bellflower,13348,17171,218,280,77735
"D1201",City of Beverly Hills,3770,10921,36,104,34520
"D1201",City of Bradbury,42,3929,0,0,1069
"D1201",City of Burbank,11741,10954,263,245,107180
"D1201",City of Calabasas,1887,7758,35,144,24323
"D1201",City of Carson,12508,13328,274,292,93846
"D1201",City of Cerritos,3942,7873,62,124,50067
"D1201",City of Claremont,3013,8258,66,181,36484
"D1201",City of Commerce,2757,21096,42,321,13069
"D1201",City of Compton,20077,20096,288,288,99904
"D1201",City of Covina,7986,16287,185,377,49032
"D1201",City of Cudahy,5484,22524,67,275,24347
"D1201",City of Culver City,3084,7736,117,293,39865
"D1201",City of Diamond Bar,4167,7245,93,162,57515
"D1201",City of Downey,21090,18457,327,286,114263
"D1201",City of Duarte,2850,12945,101,459,22016
"D1201",City of El Monte,19474,16606,466,397,117269
"D1201",City of El Segundo,1156,6887,10,60,16786
"D1201",City of Gardena,8119,13243,216,352,61310
"D1201",City of Glendale,25778,12484,713,345,206493
"D1201",City of Glendora,6224,11796,207,392,52764
"D1201",City of Hawaiian Gardens,2633,17941,27,184,14676
"D1201",City of Hawthorne,12979,14618,249,280,88787
"D1201",City of Hermosa Beach,1660,8439,11,56,19670
"D1201",City of Hidden Hills,145,7672,2,106,1890
"D1201",City of Huntington Park,12661,21285,188,316,59484
"D1201",City of Industry,197,45080,5,1144,437
"D1201",City of Inglewood,17205,15148,356,313,113582
"D1201",City of Irwindale,313,21453,7,480,1459
"D1201",City of La Canada Flintridge,1171,5659,17,82,20693
"D1201",City of La Habra Heights,131,2401,2,37,5455
"D1201",City of La Mirada,5578,11246,135,272,49599
