date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0308",City of Agoura Hills,987,4726,17,81,20883
"D0308",City of Alhambra,6692,7716,190,219,86724
"D0308",City of Arcadia,2610,4519,116,201,57754
"D0308",City of Artesia,1999,11902,67,399,16795
"D0308",City of Avalon,16,414,0,0,3869
"D0308",City of Azusa,6155,12300,108,216,50040
"D0308",City of Baldwin Park,12869,16763,274,357,76769
"D0308",City of Bell,6638,18270,104,286,36332
"D0308",City of Bell Gardens,8149,18920,98,228,43071
"D0308",City of Bellflower,10444,13435,187,241,77735
"D0308",City of Beverly Hills,2519,7297,32,93,34520
"D0308",City of Bradbury,35,3274,0,0,1069
"D0308",City of Burbank,8501,7932,218,203,107180
"D0308",City of Calabasas,1177,4839,31,127,24323
"D0308",City of Carson,9296,9906,228,243,93846
"D0308",City of Cerritos,2930,5852,48,96,50067
"D0308",City of Claremont,2196,6019,50,137,36484
"D0308",City of Commerce,2357,18035,39,298,13069
"D0308",City of Compton,16505,16521,216,216,99904
"D0308",City of Covina,6274,12796,146,298,49032
"D0308",City of Cudahy,4698,19296,55,226,24347
"D0308",City of Culver City,2115,5305,95,238,39865
"D0308",City of Diamond Bar,3124,5432,72,125,57515
"D0308",City of Downey,17090,14957,268,235,114263
"D0308",City of Duarte,2258,10256,88,400,22016
"D0308",City of El Monte,16917,14426,398,339,117269
"D0308",City of El Segundo,668,3980,5,30,16786
"D0308",City of Gardena,6094,9940,170,277,61310
"D0308",City of Glendale,19128,9263,565,274,206493
"D0308",City of Glendora,4624,8764,158,299,52764
"D0308",City of Hawaiian Gardens,2173,14806,12,82,14676
"D0308",City of Hawthorne,10118,11396,187,211,88787
"D0308",City of Hermosa Beach,919,4672,11,56,19670
"D0308",City of Hidden Hills,82,4339,2,106,1890
"D0308",City of Huntington Park,10999,18491,154,259,59484
"D0308",City of Industry,164,37529,4,915,437
"D0308",City of Inglewood,13167,11593,284,250,113582
"D0308",City of Irwindale,250,17135,5,343,1459
"D0308",City of La Canada Flintridge,719,3475,16,77,20693
"D0308",City of La Habra Heights,105,1925,1,18,5455
"D0308",City of La Mirada,4142,8351,104,210,49599
"D0308",City of La Puente,6557,16112,103,253,40697
"D0308",City of La Verne,2765,8308,48,144,33282
"D0308",City of Lakewood,6993,8702,77,96,80362
"D0308",City of Lancaster,21293,13179,256,158,161570
"D0308",City of Lawndale,3446,10252,50,149,33614
"D0308",City of Lomita,1393,6720,24,116,20729
"D0308",City of Lynwood,13035,18092,222,308,72047
"D0308",City of Malibu,377,2909,7,54,12961
"D0308",City of Manhattan Beach,1231,3420,18,50,35999
"D0308",City of Maywood,5110,18218,84,299,28049
"D0308",City of Monrovia,3095,7977,70,180,38800
"D0308",City of Montebello,9963,15477,191,297,64375
"D0308",City of Monterey Park,4686,7526,174,279,62262
"D0308",City of Norwalk,15717,14604,320,297,107622
"D0308",City of Palmdale,23874,15018,289,182,158968
