date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0217",City of Agoura Hills,940,4501,13,62,20883
"D0217",City of Alhambra,6556,7560,170,196,86724
"D0217",City of Arcadia,2544,4405,101,175,57754
"D0217",City of Artesia,1940,11551,51,304,16795
"D0217",City of Avalon,14,362,0,0,3869
"D0217",City of Azusa,6029,12048,97,194,50040
"D0217",City of Baldwin Park,12642,16468,247,322,76769
"D0217",City of Bell,6504,17902,90,248,36332
"D0217",City of Bell Gardens,7961,18483,86,200,43071
"D0217",City of Bellflower,10208,13132,157,202,77735
"D0217",City of Beverly Hills,2396,6941,28,81,34520
"D0217",City of Bradbury,34,3181,0,0,1069
"D0217",City of Burbank,8064,7524,194,181,107180
"D0217",City of Calabasas,1110,4564,27,111,24323
"D0217",City of Carson,8868,9450,199,212,93846
"D0217",City of Cerritos,2830,5652,40,80,50067
"D0217",City of Claremont,2160,5920,47,129,36484
"D0217",City of Commerce,2315,17714,34,260,13069
"D0217",City of Compton,16104,16119,187,187,99904
"D0217",City of Covina,6166,12575,129,263,49032
"D0217",City of Cudahy,4621,18980,48,197,24347
"D0217",City of Culver City,2029,5090,77,193,39865
"D0217",City of Diamond Bar,3052,5306,50,87,57515
"D0217",City of Downey,16745,14655,232,203,114263
"D0217",City of Duarte,2208,10029,74,336,22016
"D0217",City of El Monte,16652,14200,359,306,117269
"D0217",City of El Segundo,629,3747,5,30,16786
"D0217",City of Gardena,5937,9684,145,237,61310
"D0217",City of Glendale,18149,8789,499,242,206493
"D0217",City of Glendora,4516,8559,143,271,52764
"D0217",City of Hawaiian Gardens,2136,14554,6,41,14676
"D0217",City of Hawthorne,9779,11014,163,184,88787
"D0217",City of Hermosa Beach,871,4428,10,51,19670
"D0217",City of Hidden Hills,78,4127,1,53,1890
"D0217",City of Huntington Park,10804,18163,137,230,59484
"D0217",City of Industry,163,37300,4,915,437
"D0217",City of Inglewood,12845,11309,255,225,113582
"D0217",City of Irwindale,246,16861,4,274,1459
"D0217",City of La Canada Flintridge,689,3330,14,68,20693
"D0217",City of La Habra Heights,99,1815,1,18,5455
"D0217",City of La Mirada,4002,8069,84,169,49599
"D0217",City of La Puente,6432,15805,89,219,40697
"D0217",City of La Verne,2678,8046,42,126,33282
"D0217",City of Lakewood,6789,8448,61,76,80362
"D0217",City of Lancaster,20703,12814,226,140,161570
"D0217",City of Lawndale,3295,9802,41,122,33614
"D0217",City of Lomita,1306,6300,20,96,20729
"D0217",City of Lynwood,12751,17698,195,271,72047
"D0217",City of Malibu,337,2600,6,46,12961
"D0217",City of Manhattan Beach,1179,3275,14,39,35999
"D0217",City of Maywood,5015,17879,74,264,28049
"D0217",City of Monrovia,3033,7817,64,165,38800
"D0217",City of Montebello,9789,15206,164,255,64375
"D0217",City of Monterey Park,4586,7366,157,252,62262
"D0217",City of Norwalk,15354,14267,270,251,107622
"D0217",City of Palmdale,23302,14658,256,161,158968
"D0217",City of Palos Verdes Estates,377,2788,7,52,13522
"D0217",City of Paramount,9509,16973,110,196,56023
"D0217",City of Pico Rivera,10630,16536,211,328,64284
"D0217",City of Pomona,23556,15107,348,223,155931
"D0217",City of Rancho Palos Verdes,1276,2985,45,105,42747
"D0217",City of Redondo Beach,2465,3588,26,38,68697
"D0217",City of Rolling Hills,46,2371,0,0,1940
"D0217",City of Rolling Hills Estates,241,2971,8,99,8113
"D0217",City of Rosemead,4692,8477,107,193,55350
"D0217",City of San Dimas,3016,8738,73,211,34516
"D0217",City of San Fernando,5020,20397,53,215,24612
"D0217",City of San Gabriel,3056,7462,169,413,40954
"D0217",City of San Marino,350,2636,10,75,13277
"D0217",City of Santa Clarita,18599,8438,211,96,220424
"D0217",City of Santa Fe Springs,2692,14659,33,180,18364
"D0217",City of Santa Monica,4198,4541,130,141,92446
"D0217",City of Sierra Madre,440,4004,11,100,10989
"D0217",City of Signal Hill,1076,9121,9,76,11797
"D0217",City of South El Monte,3305,15825,51,244,20885
"D0217",City of South Gate,17917,18254,180,183,98155
"D0217",City of South Pasadena,1246,4783,39,150,26053
"D0217",City of Temple City,2248,6167,95,261,36455
"D0217",City of Torrance,6511,4362,159,107,149268
"D0217",City of Vernon,125,59809,1,478,209
"D0217",City of Walnut,1676,5489,32,105,30532
"D0217",City of West Covina,12217,11287,191,176,108235
"D0217",City of West Hollywood,2063,5583,28,76,36951
"D0217",City of Westlake Village,100,1196,0,0,8360
"D0217",City of Whittier,10523,12036,191,218,87432
"D0217",Los Angeles,475692,11761,7987,197
"D0217",Los Angeles - Adams-Normandie,1134,13826,15,183,8202
"D0217",Los Angeles - Alsace,1511,12141,18,145,12445
"D0217",Los Angeles - Angeles National Forest,5,12500,0,0,40
"D0217",Los Angeles - Angelino Heights,267,10671,5,200,2502
"D0217",Los Angeles - Arleta,6764,19680,88,256,34370
"D0217",Los Angeles - Atwater Village,1338,9123,22,150,14666
"D0217",Los Angeles - Baldwin Hills,2560,8225,50,161,31125
"D0217",Los Angeles - Bel Air,353,4188,2,24,8429
"D0217",Los Angeles - Beverly Crest,571,4559,4,32,12525
"D0217",Los Angeles - Beverlywood,807,6126,1,8,13173
"D0217",Los Angeles - Boyle Heights,16946,19504,259,298,86884
"D0217",Los Angeles - Brentwood,1351,4364,15,48,30955
"D0217",Los Angeles - Brookside,31,5336,2,344,581
"D0217",Los Angeles - Cadillac-Corning,658,9240,7,98,7121
"D0217",Los Angeles - Canoga Park,8876,13595,129,198,65289
"D0217",Los Angeles - Carthay,861,5995,51,355,14363
"D0217",Los Angeles - Central,7238,18563,113,290,38992
"D0217",Los Angeles - Century City,558,4362,12,94,12792
"D0217",Los Angeles - Century Palms/Cove,5953,17630,68,201,33766
"D0217",Los Angeles - Chatsworth,3427,9247,64,173,37061
"D0217",Los Angeles - Cheviot Hills,416,4536,8,87,9171
"D0217",Los Angeles - Chinatown,689,8590,12,150,8021
"D0217",Los Angeles - Cloverdale/Cochran,1515,10410,18,124,14553
"D0217",Los Angeles - Country Club Park,1471,9708,66,436,15153
"D0217",Los Angeles - Crenshaw District,1370,9907,21,152,13829
"D0217",Los Angeles - Crestview,933,8207,40,352,11368
"D0217",Los Angeles - Del Rey,1854,6193,21,70,29936
"D0217",Los Angeles - Downtown,3702,13458,42,153,27507
"D0217",Los Angeles - Eagle Rock,3507,8859,88,222,39589
"D0217",Los Angeles - East Hollywood,3058,10441,101,345,29287
"D0217",Los Angeles - Echo Park,1279,8972,18,126,14256
"D0217",Los Angeles - El Sereno,6022,14404,89,213,41808
"D0217",Los Angeles - Elysian Park,487,8526,3,53,5712
"D0217",Los Angeles - Elysian Valley,1251,12300,21,206,10171
"D0217",Los Angeles - Encino,3159,6993,54,120,45172
"D0217",Los Angeles - Exposition,341,10253,5,150,3326
"D0217",Los Angeles - Exposition Park,5865,13057,71,158,44917
"D0217",Los Angeles - Faircrest Heights,223,6194,2,56,3600
"D0217",Los Angeles - Figueroa Park Square,1309,15010,17,195,8721
"D0217",Los Angeles - Florence-Firestone,8974,18915,102,215,47445
"D0217",Los Angeles - Glassell Park,3310,10473,42,133,31604
"D0217",Los Angeles - Gramercy Place,1248,11594,20,186,10764
"D0217",Los Angeles - Granada Hills,6077,10443,154,265,58191
"D0217",Los Angeles - Green Meadows,3769,17526,40,186,21505
