date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0302",City of Agoura Hills,980,4693,17,81,20883
"D0302",City of Alhambra,6625,7639,188,217,86724
"D0302",City of Arcadia,2590,4485,116,201,57754
"D0302",City of Artesia,1983,11807,65,387,16795
"D0302",City of Avalon,15,388,0,0,3869
"D0302",City of Azusa,6115,12220,105,210,50040
"D0302",City of Baldwin Park,12804,16679,269,350,76769
"D0302",City of Bell,6596,18155,103,283,36332
"D0302",City of Bell Gardens,8102,18811,98,228,43071
"D0302",City of Bellflower,10392,13368,185,238,77735
"D0302",City of Beverly Hills,2479,7181,32,93,34520
"D0302",City of Bradbury,34,3181,0,0,1069
"D0302",City of Burbank,8324,7766,216,202,107180
"D0302",City of Calabasas,1155,4749,29,119,24323
"D0302",City of Carson,9174,9776,221,235,93846
"D0302",City of Cerritos,2916,5824,47,94,50067
"D0302",City of Claremont,2177,5967,49,134,36484
"D0302",City of Commerce,2348,17966,38,291,13069
"D0302",City of Compton,16380,16396,211,211,99904
"D0302",City of Covina,6236,12718,146,298,49032
"D0302",City of Cudahy,4672,19189,55,226,24347
"D0302",City of Culver City,2090,5243,90,226,39865
"D0302",City of Diamond Bar,3107,5402,71,123,57515
"D0302",City of Downey,16971,14853,264,231,114263
"D0302",City of Duarte,2241,10179,85,386,22016
"D0302",City of El Monte,16846,14365,393,335,117269
"D0302",City of El Segundo,647,3854,5,30,16786
"D0302",City of Gardena,6054,9874,163,266,61310
"D0302",City of Glendale,18731,9071,555,269,206493
"D0302",City of Glendora,4593,8705,158,299,52764
"D0302",City of Hawaiian Gardens,2167,14766,12,82,14676
"D0302",City of Hawthorne,10015,11280,186,209,88787
"D0302",City of Hermosa Beach,900,4575,11,56,19670
"D0302",City of Hidden Hills,79,4180,2,106,1890
"D0302",City of Huntington Park,10929,18373,151,254,59484
"D0302",City of Industry,164,37529,4,915,437
"D0302",City of Inglewood,13064,11502,280,247,113582
"D0302",City of Irwindale,247,16929,4,274,1459
"D0302",City of La Canada Flintridge,708,3421,16,77,20693
"D0302",City of La Habra Heights,103,1888,1,18,5455
"D0302",City of La Mirada,4091,8248,101,204,49599
"D0302",City of La Puente,6513,16004,102,251,40697
"D0302",City of La Verne,2724,8185,46,138,33282
"D0302",City of Lakewood,6935,8630,76,95,80362
"D0302",City of Lancaster,21134,13080,251,155,161570
"D0302",City of Lawndale,3413,10154,48,143,33614
"D0302",City of Lomita,1373,6624,23,111,20729
"D0302",City of Lynwood,12966,17997,218,303,72047
"D0302",City of Malibu,365,2816,7,54,12961
"D0302",City of Manhattan Beach,1216,3378,17,47,35999
"D0302",City of Maywood,5077,18100,81,289,28049
"D0302",City of Monrovia,3079,7936,67,173,38800
"D0302",City of Montebello,9907,15390,185,287,64375
"D0302",City of Monterey Park,4656,7478,175,281,62262
"D0302",City of Norwalk,15608,14503,316,294,107622
"D0302",City of Palmdale,23699,14908,282,177,158968
"D0302",City of Palos Verdes Estates,397,2936,9,67,13522
"D0302",City of Paramount,9673,17266,129,230,56023
"D0302",City of Pico Rivera,10817,16827,235,366,64284
"D0302",City of Pomona,23776,15248,397,255,155931
"D0302",City of Rancho Palos Verdes,1368,3200,52,122,42747
"D0302",City of Redondo Beach,2557,3722,43,63,68697
"D0302",City of Rolling Hills,51,2629,1,52,1940
"D0302",City of Rolling Hills Estates,259,3192,8,99,8113
"D0302",City of Rosemead,4794,8661,124,224,55350
"D0302",City of San Dimas,3078,8918,80,232,34516
"D0302",City of San Fernando,5110,20762,53,215,24612
"D0302",City of San Gabriel,3127,7635,187,457,40954
"D0302",City of San Marino,359,2704,10,75,13277
"D0302",City of Santa Clarita,19172,8698,231,105,220424
"D0302",City of Santa Fe Springs,2759,15024,34,185,18364
"D0302",City of Santa Monica,4348,4703,150,162,92446
"D0302",City of Sierra Madre,448,4077,13,118,10989
"D0302",City of Signal Hill,1098,9307,9,76,11797
"D0302",City of South El Monte,3336,15973,56,268,20885
"D0302",City of South Gate,18133,18474,206,210,98155
"D0302",City of South Pasadena,1269,4871,39,150,26053
"D0302",City of Temple City,2282,6260,110,302,36455
"D0302",City of Torrance,6742,4517,176,118,149268
"D0302",City of Vernon,122,58373,1,478,209
"D0302",City of Walnut,1703,5578,35,115,30532
"D0302",City of West Covina,12414,11469,215,199,108235
"D0302",City of West Hollywood,2135,5778,33,89,36951
"D0302",City of Westlake Village,103,1232,1,12,8360
"D0302",City of Whittier,10708,12247,211,241,87432
"D0302",Los Angeles,485078,11993,8759,217
"D0302",Los Angeles - Adams-Normandie,1144,13948,17,207,8202
"D0302",Los Angeles - Alsace,1541,12382,19,153,12445
"D0302",Los Angeles - Angeles National Forest,5,12500,0,0,40
"D0302",Los Angeles - Angelino Heights,278,11111,5,200,2502
"D0302",Los Angeles - Arleta,6893,20055,95,276,34370
"D0302",Los Angeles - Atwater Village,1361,9280,25,170,14666
"D0302",Los Angeles - Baldwin Hills,2608,8379,51,164,31125
"D0302",Los Angeles - Bel Air,368,4366,2,24,8429
"D0302",Los Angeles - Beverly Crest,583,4655,6,48,12525
"D0302",Los Angeles - Beverlywood,833,6324,1,8,13173
"D0302",Los Angeles - Boyle Heights,17135,19722,277,319,86884
"D0302",Los Angeles - Brentwood,1396,4510,18,58,30955
"D0302",Los Angeles - Brookside,31,5336,2,344,581
"D0302",Los Angeles - Cadillac-Corning,669,9395,7,98,7121
"D0302",Los Angeles - Canoga Park,9042,13849,150,230,65289
"D0302",Los Angeles - Carthay,858,5974,58,404,14363
"D0302",Los Angeles - Central,7360,18876,126,323,38992
"D0302",Los Angeles - Century City,568,4440,11,86,12792
"D0302",Los Angeles - Century Palms/Cove,6036,17876,77,228,33766
"D0302",Los Angeles - Chatsworth,3491,9420,72,194,37061
"D0302",Los Angeles - Cheviot Hills,422,4601,9,98,9171
"D0302",Los Angeles - Chinatown,699,8715,14,175,8021
"D0302",Los Angeles - Cloverdale/Cochran,1543,10603,19,131,14553
"D0302",Los Angeles - Country Club Park,1498,9886,73,482,15153
"D0302",Los Angeles - Crenshaw District,1401,10131,25,181,13829
"D0302",Los Angeles - Crestview,959,8436,42,369,11368
"D0302",Los Angeles - Del Rey,1909,6377,27,90,29936
"D0302",Los Angeles - Downtown,3779,13738,47,171,27507
"D0302",Los Angeles - Eagle Rock,3553,8975,107,270,39589
"D0302",Los Angeles - East Hollywood,3124,10667,105,359,29287
"D0302",Los Angeles - Echo Park,1299,9112,18,126,14256
"D0302",Los Angeles - El Sereno,6083,14550,99,237,41808
"D0302",Los Angeles - Elysian Park,496,8683,3,53,5712
"D0302",Los Angeles - Elysian Valley,1263,12418,23,226,10171
"D0302",Los Angeles - Encino,3252,7199,59,131,45172
"D0302",Los Angeles - Exposition,354,10643,7,210,3326
"D0302",Los Angeles - Exposition Park,5995,13347,79,176,44917
"D0302",Los Angeles - Faircrest Heights,243,6750,2,56,3600
"D0302",Los Angeles - Figueroa Park Square,1328,15228,21,241,8721
"D0302",Los Angeles - Florence-Firestone,9085,19148,111,234,47445
"D0302",Los Angeles - Glassell Park,3331,10540,49,155,31604
"D0302",Los Angeles - Gramercy Place,1261,11715,20,186,10764
"D0302",Los Angeles - Granada Hills,6220,10689,167,287,58191
"D0302",Los Angeles - Green Meadows,3830,17810,48,223,21505
"D0302",Los Angeles - Hancock Park,971,5699,10,59,17039
"D0302",Los Angeles - Harbor City,2383,8197,31,107,29070
"D0302",Los Angeles - Harbor Gateway,4714,10812,60,138,43600
"D0302",Los Angeles - Harbor Pines,162,6725,0,0,2409
"D0302",Los Angeles - Harvard Heights,2531,14034,66,366,18035
"D0302",Los Angeles - Harvard Park,6921,18244,84,221,37935
"D0302",Los Angeles - Highland Park,5625,11624,90,186,48391
"D0302",Los Angeles - Historic Filipinotown,1991,14355,74,534,13870
"D0302",Los Angeles - Hollywood,5198,7616,64,94,68254
"D0302",Los Angeles - Hollywood Hills,1412,4797,19,65,29434
"D0302",Los Angeles - Hyde Park,3534,12382,65,228,28541
"D0302",Los Angeles - Jefferson Park,1140,14121,12,149,8073
"D0302",Los Angeles - Koreatown,5429,10502,119,230,51693
"D0302",Los Angeles - Lafayette Square,512,11231,8,175,4559
"D0302",Los Angeles - Lake Balboa,5213,12351,60,142,42206
"D0302",Los Angeles - Lakeview Terrace,2267,17262,39,297,13133
"D0302",Los Angeles - Leimert Park,1537,10089,22,144,15235
"D0302",Los Angeles - Lincoln Heights,5001,15342,150,460,32597
"D0302",Los Angeles - Little Armenia,1115,13894,78,972,8025
"D0302",Los Angeles - Little Bangladesh,2694,9505,28,99,28343
"D0302",Los Angeles - Little Tokyo,382,12193,10,319,3133
"D0302",Los Angeles - Longwood,570,13243,7,163,4304
"D0302",Los Angeles - Los Feliz,997,4614,21,97,21608
"D0302",Los Angeles - Manchester Square,901,10555,10,117,8536
"D0302",Los Angeles - Mandeville Canyon,138,4417,1,32,3124
"D0302",Los Angeles - Mar Vista,1918,4516,33,78,42471
"D0302",Los Angeles - Marina Peninsula,133,3050,2,46,4360
"D0302",Los Angeles - Melrose,7817,10061,194,250,77696
