date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0630",City of Agoura Hills,1067,5109,19,91,20883
"D0630",City of Alhambra,6924,7984,209,241,86724
"D0630",City of Arcadia,2763,4784,137,237,57754
"D0630",City of Artesia,2083,12403,73,435,16795
"D0630",City of Avalon,16,414,0,0,3869
"D0630",City of Azusa,6346,12682,119,238,50040
"D0630",City of Baldwin Park,13205,17201,318,414,76769
"D0630",City of Bell,6816,18760,120,330,36332
"D0630",City of Bell Gardens,8395,19491,112,260,43071
"D0630",City of Bellflower,10854,13963,197,253,77735
"D0630",City of Beverly Hills,2721,7882,33,96,34520
"D0630",City of Bradbury,39,3648,0,0,1069
"D0630",City of Burbank,9012,8408,244,228,107180
"D0630",City of Calabasas,1303,5357,32,132,24323
"D0630",City of Carson,9937,10589,255,272,93846
"D0630",City of Cerritos,3094,6180,59,118,50067
"D0630",City of Claremont,2296,6293,56,153,36484
"D0630",City of Commerce,2405,18402,40,306,13069
"D0630",City of Compton,17221,17238,240,240,99904
"D0630",City of Covina,6437,13128,164,334,49032
"D0630",City of Cudahy,4824,19814,61,251,24347
"D0630",City of Culver City,2243,5626,110,276,39865
"D0630",City of Diamond Bar,3287,5715,85,148,57515
"D0630",City of Downey,17661,15456,301,263,114263
"D0630",City of Duarte,2328,10574,97,441,22016
"D0630",City of El Monte,17274,14730,435,371,117269
"D0630",City of El Segundo,745,4438,6,36,16786
"D0630",City of Gardena,6436,10497,193,315,61310
"D0630",City of Glendale,20300,9831,628,304,206493
"D0630",City of Glendora,4860,9211,178,337,52764
"D0630",City of Hawaiian Gardens,2252,15345,24,164,14676
"D0630",City of Hawthorne,10655,12001,211,238,88787
"D0630",City of Hermosa Beach,1030,5236,10,51,19670
"D0630",City of Hidden Hills,92,4868,2,106,1890
"D0630",City of Huntington Park,11276,18956,172,289,59484
"D0630",City of Industry,173,39588,6,1373,437
"D0630",City of Inglewood,13849,12193,310,273,113582
"D0630",City of Irwindale,253,17341,7,480,1459
"D0630",City of La Canada Flintridge,772,3731,17,82,20693
"D0630",City of La Habra Heights,117,2145,2,37,5455
"D0630",City of La Mirada,4326,8722,115,232,49599
"D0630",City of La Puente,6726,16527,120,295,40697
"D0630",City of La Verne,2924,8786,50,150,33282
"D0630",City of Lakewood,7386,9191,100,124,80362
"D0630",City of Lancaster,22583,13977,284,176,161570
"D0630",City of Lawndale,3638,10823,54,161,33614
"D0630",City of Lomita,1518,7323,35,169,20729
"D0630",City of Lynwood,13387,18581,237,329,72047
"D0630",City of Malibu,450,3472,8,62,12961
"D0630",City of Manhattan Beach,1390,3861,17,47,35999
"D0630",City of Maywood,5251,18721,92,328,28049
"D0630",City of Monrovia,3217,8291,78,201,38800
"D0630",City of Montebello,10240,15907,218,339,64375
"D0630",City of Monterey Park,4852,7793,193,310,62262
"D0630",City of Norwalk,16232,15082,375,348,107622
"D0630",City of Palmdale,24923,15678,310,195,158968
"D0630",City of Palos Verdes Estates,489,3616,9,67,13522
"D0630",City of Paramount,10020,17886,154,275,56023
"D0630",City of Pico Rivera,11216,17448,269,418,64284
"D0630",City of Pomona,24543,15740,459,294,155931
"D0630",City of Rancho Palos Verdes,1558,3645,58,136,42747
"D0630",City of Redondo Beach,2905,4229,50,73,68697
"D0630",City of Rolling Hills,59,3041,2,103,1940
"D0630",City of Rolling Hills Estates,292,3599,8,99,8113
"D0630",City of Rosemead,4976,8990,151,273,55350
"D0630",City of San Dimas,3262,9451,94,272,34516
"D0630",City of San Fernando,5311,21579,64,260,24612
"D0630",City of San Gabriel,3269,7982,205,501,40954
"D0630",City of San Marino,388,2922,10,75,13277
"D0630",City of Santa Clarita,20718,9399,265,120,220424
"D0630",City of Santa Fe Springs,2891,15743,38,207,18364
"D0630",City of Santa Monica,4879,5278,183,198,92446
"D0630",City of Sierra Madre,476,4332,13,118,10989
"D0630",City of Signal Hill,1146,9714,8,68,11797
"D0630",City of South El Monte,3438,16462,67,321,20885
"D0630",City of South Gate,18766,19119,232,236,98155
"D0630",City of South Pasadena,1333,5116,40,154,26053
"D0630",City of Temple City,2384,6540,122,335,36455
"D0630",City of Torrance,7536,5049,220,147,149268
"D0630",City of Vernon,124,59330,0,0,209
"D0630",City of Walnut,1775,5814,39,128,30532
"D0630",City of West Covina,12975,11988,266,246,108235
"D0630",City of West Hollywood,2395,6482,39,106,36951
"D0630",City of Westlake Village,117,1400,1,12,8360
"D0630",City of Whittier,11204,12815,243,278,87432
"D0630",Los Angeles,509632,12600,9760,241
"D0630",Los Angeles - Adams-Normandie,1210,14752,18,219,8202
"D0630",Los Angeles - Alsace,1603,12881,19,153,12445
"D0630",Los Angeles - Angeles National Forest,5,12500,0,0,40
"D0630",Los Angeles - Angelino Heights,291,11631,6,240,2502
"D0630",Los Angeles - Arleta,7121,20719,115,335,34370
"D0630",Los Angeles - Atwater Village,1431,9757,27,184,14666
"D0630",Los Angeles - Baldwin Hills,2783,8941,64,206,31125
"D0630",Los Angeles - Bel Air,408,4840,2,24,8429
"D0630",Los Angeles - Beverly Crest,667,5325,5,40,12525
"D0630",Los Angeles - Beverlywood,949,7204,2,15,13173
"D0630",Los Angeles - Boyle Heights,17553,20203,304,350,86884
"D0630",Los Angeles - Brentwood,1593,5146,17,55,30955
"D0630",Los Angeles - Brookside,33,5680,2,344,581
"D0630",Los Angeles - Cadillac-Corning,724,10167,10,140,7121
"D0630",Los Angeles - Canoga Park,9518,14578,170,260,65289
"D0630",Los Angeles - Carthay,960,6684,74,515,14363
"D0630",Los Angeles - Central,7666,19660,132,339,38992
"D0630",Los Angeles - Century City,640,5003,14,109,12792
"D0630",Los Angeles - Century Palms/Cove,6319,18714,98,290,33766
"D0630",Los Angeles - Chatsworth,3723,10046,80,216,37061
"D0630",Los Angeles - Cheviot Hills,465,5070,7,76,9171
"D0630",Los Angeles - Chinatown,741,9238,15,187,8021
"D0630",Los Angeles - Cloverdale/Cochran,1617,11111,23,158,14553
"D0630",Los Angeles - Country Club Park,1562,10308,79,521,15153
"D0630",Los Angeles - Crenshaw District,1485,10738,29,210,13829
"D0630",Los Angeles - Crestview,1042,9166,46,405,11368
"D0630",Los Angeles - Del Rey,2047,6838,32,107,29936
"D0630",Los Angeles - Downtown,4147,15076,52,189,27507
"D0630",Los Angeles - Eagle Rock,3708,9366,113,285,39589
"D0630",Los Angeles - East Hollywood,3294,11247,113,386,29287
"D0630",Los Angeles - Echo Park,1352,9484,21,147,14256
"D0630",Los Angeles - El Sereno,6256,14964,111,265,41808
"D0630",Los Angeles - Elysian Park,518,9069,4,70,5712
"D0630",Los Angeles - Elysian Valley,1316,12939,26,256,10171
"D0630",Los Angeles - Encino,3486,7717,63,139,45172
"D0630",Los Angeles - Exposition,367,11034,7,210,3326
"D0630",Los Angeles - Exposition Park,6270,13959,86,191,44917
"D0630",Los Angeles - Faircrest Heights,274,7611,3,83,3600
"D0630",Los Angeles - Figueroa Park Square,1363,15629,25,287,8721
"D0630",Los Angeles - Florence-Firestone,9343,19692,122,257,47445
"D0630",Los Angeles - Glassell Park,3459,10945,52,165,31604
"D0630",Los Angeles - Gramercy Place,1355,12588,24,223,10764
"D0630",Los Angeles - Granada Hills,6643,11416,186,320,58191
"D0630",Los Angeles - Green Meadows,3998,18591,55,256,21505
"D0630",Los Angeles - Hancock Park,1066,6256,7,41,17039
"D0630",Los Angeles - Harbor City,2572,8848,34,117,29070
"D0630",Los Angeles - Harbor Gateway,5003,11475,70,161,43600
"D0630",Los Angeles - Harbor Pines,174,7223,1,42,2409
"D0630",Los Angeles - Harvard Heights,2606,14450,72,399,18035
"D0630",Los Angeles - Harvard Park,7282,19196,99,261,37935
"D0630",Los Angeles - Highland Park,5838,12064,106,219,48391
"D0630",Los Angeles - Historic Filipinotown,2080,14996,78,562,13870
"D0630",Los Angeles - Hollywood,5658,8290,69,101,68254
"D0630",Los Angeles - Hollywood Hills,1596,5422,28,95,29434
"D0630",Los Angeles - Hyde Park,3778,13237,78,273,28541
"D0630",Los Angeles - Jefferson Park,1177,14579,13,161,8073
"D0630",Los Angeles - Koreatown,5613,10858,124,240,51693
"D0630",Los Angeles - Lafayette Square,540,11845,10,219,4559
"D0630",Los Angeles - Lake Balboa,5474,12970,62,147,42206
"D0630",Los Angeles - Lakeview Terrace,2334,17772,41,312,13133
"D0630",Los Angeles - Leimert Park,1619,10627,22,144,15235
"D0630",Los Angeles - Lincoln Heights,5134,15750,162,497,32597
"D0630",Los Angeles - Little Armenia,1175,14642,83,1034,8025
"D0630",Los Angeles - Little Bangladesh,2816,9935,30,106,28343
"D0630",Los Angeles - Little Tokyo,405,12927,11,351,3133
"D0630",Los Angeles - Longwood,590,13708,9,209,4304
"D0630",Los Angeles - Los Feliz,1074,4970,22,102,21608
"D0630",Los Angeles - Manchester Square,972,11387,11,129,8536
