date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0924",City of Agoura Hills,1391,6661,19,91,20883
"D0924",City of Alhambra,8031,9260,215,248,86724
"D0924",City of Arcadia,3299,5712,147,255,57754
"D0924",City of Artesia,2417,14391,76,453,16795
"D0924",City of Avalon,31,801,0,0,3869
"D0924",City of Azusa,7277,14542,125,250,50040
"D0924",City of Baldwin Park,14477,18858,328,427,76769
"D0924",City of Bell,7457,20525,125,344,36332
"D0924",City of Bell Gardens,8998,20891,120,279,43071
"D0924",City of Bellflower,12747,16398,211,271,77735
"D0924",City of Beverly Hills,3555,10298,34,98,34520
"D0924",City of Bradbury,42,3929,0,0,1069
"D0924",City of Burbank,10937,10204,253,236,107180
"D0924",City of Calabasas,1724,7088,34,140,24323
"D0924",City of Carson,11823,12598,264,281,93846
"D0924",City of Cerritos,3667,7324,60,120,50067
"D0924",City of Claremont,2758,7559,57,156,36484
"D0924",City of Commerce,2674,20461,40,306,13069
"D0924",City of Compton,19387,19406,273,273,99904
"D0924",City of Covina,7537,15372,174,355,49032
"D0924",City of Cudahy,5327,21879,65,267,24347
"D0924",City of Culver City,2855,7162,113,283,39865
"D0924",City of Diamond Bar,3920,6816,87,151,57515
"D0924",City of Downey,20116,17605,317,277,114263
"D0924",City of Duarte,2716,12336,99,450,22016
"D0924",City of El Monte,18847,16072,450,384,117269
"D0924",City of El Segundo,1041,6202,10,60,16786
"D0924",City of Gardena,7655,12486,209,341,61310
"D0924",City of Glendale,24261,11749,671,325,206493
"D0924",City of Glendora,5814,11019,193,366,52764
"D0924",City of Hawaiian Gardens,2537,17287,26,177,14676
"D0924",City of Hawthorne,12469,14044,226,255,88787
"D0924",City of Hermosa Beach,1505,7651,10,51,19670
"D0924",City of Hidden Hills,131,6931,2,106,1890
"D0924",City of Huntington Park,12231,20562,179,301,59484
"D0924",City of Industry,189,43249,5,1144,437
"D0924",City of Inglewood,16554,14574,337,297,113582
"D0924",City of Irwindale,297,20356,7,480,1459
"D0924",City of La Canada Flintridge,1026,4958,17,82,20693
"D0924",City of La Habra Heights,127,2328,2,37,5455
"D0924",City of La Mirada,5235,10555,122,246,49599
"D0924",City of La Puente,7421,18235,126,310,40697
"D0924",City of La Verne,3468,10420,59,177,33282
"D0924",City of Lakewood,9162,11401,118,147,80362
"D0924",City of Lancaster,27446,16987,316,196,161570
"D0924",City of Lawndale,4212,12530,57,170,33614
"D0924",City of Lomita,1895,9142,42,203,20729
"D0924",City of Lynwood,14736,20453,247,343,72047
"D0924",City of Malibu,644,4969,10,77,12961
"D0924",City of Manhattan Beach,1993,5536,18,50,35999
"D0924",City of Maywood,5709,20354,94,335,28049
"D0924",City of Monrovia,3913,10085,82,211,38800
"D0924",City of Montebello,11375,17670,231,359,64375
"D0924",City of Monterey Park,5497,8829,203,326,62262
"D0924",City of Norwalk,18286,16991,398,370,107622
"D0924",City of Palmdale,28954,18214,348,219,158968
"D0924",City of Palos Verdes Estates,651,4814,10,74,13522
"D0924",City of Paramount,11234,20052,164,293,56023
"D0924",City of Pico Rivera,12394,19280,279,434,64284
"D0924",City of Pomona,28604,18344,488,313,155931
"D0924",City of Rancho Palos Verdes,2063,4826,60,140,42747
