date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0426",City of Agoura Hills,1033,4947,18,86,20883
"D0426",City of Alhambra,6832,7878,203,234,86724
"D0426",City of Arcadia,2695,4666,133,230,57754
"D0426",City of Artesia,2065,12295,70,417,16795
"D0426",City of Avalon,16,414,0,0,3869
"D0426",City of Azusa,6261,12512,118,236,50040
"D0426",City of Baldwin Park,13096,17059,296,386,76769
"D0426",City of Bell,6743,18559,113,311,36332
"D0426",City of Bell Gardens,8327,19333,111,258,43071
"D0426",City of Bellflower,10700,13765,193,248,77735
"D0426",City of Beverly Hills,2687,7784,32,93,34520
"D0426",City of Bradbury,36,3368,0,0,1069
"D0426",City of Burbank,8829,8238,235,219,107180
"D0426",City of Calabasas,1245,5119,32,132,24323
"D0426",City of Carson,9618,10249,242,258,93846
"D0426",City of Cerritos,3026,6044,56,112,50067
"D0426",City of Claremont,2264,6205,55,151,36484
"D0426",City of Commerce,2393,18311,40,306,13069
"D0426",City of Compton,16941,16957,228,228,99904
"D0426",City of Covina,6356,12963,156,318,49032
"D0426",City of Cudahy,4761,19555,59,242,24347
"D0426",City of Culver City,2201,5521,106,266,39865
"D0426",City of Diamond Bar,3221,5600,81,141,57515
"D0426",City of Downey,17451,15273,297,260,114263
"D0426",City of Duarte,2306,10474,97,441,22016
"D0426",City of El Monte,17134,14611,421,359,117269
"D0426",City of El Segundo,716,4265,6,36,16786
"D0426",City of Gardena,6273,10232,183,298,61310
"D0426",City of Glendale,19867,9621,605,293,206493
"D0426",City of Glendora,4772,9044,176,334,52764
"D0426",City of Hawaiian Gardens,2220,15127,20,136,14676
"D0426",City of Hawthorne,10403,11717,200,225,88787
"D0426",City of Hermosa Beach,997,5069,10,51,19670
"D0426",City of Hidden Hills,89,4709,2,106,1890
"D0426",City of Huntington Park,11193,18817,171,287,59484
"D0426",City of Industry,168,38444,6,1373,437
"D0426",City of Inglewood,13513,11897,304,268,113582
"D0426",City of Irwindale,250,17135,6,411,1459
"D0426",City of La Canada Flintridge,755,3649,16,77,20693
"D0426",City of La Habra Heights,111,2035,1,18,5455
"D0426",City of La Mirada,4257,8583,113,228,49599
"D0426",City of La Puente,6663,16372,118,290,40697
"D0426",City of La Verne,2861,8596,51,153,33282
"D0426",City of Lakewood,7243,9013,94,117,80362
"D0426",City of Lancaster,21870,13536,272,168,161570
"D0426",City of Lawndale,3576,10638,55,164,33614
"D0426",City of Lomita,1462,7053,30,145,20729
"D0426",City of Lynwood,13309,18473,231,321,72047
"D0426",City of Malibu,414,3194,7,54,12961
"D0426",City of Manhattan Beach,1353,3758,18,50,35999
"D0426",City of Maywood,5204,18553,87,310,28049
"D0426",City of Monrovia,3163,8152,76,196,38800
"D0426",City of Montebello,10124,15727,206,320,64375
"D0426",City of Monterey Park,4788,7690,191,307,62262
