date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0622",City of Agoura Hills,1059,5071,19,91,20883
"D0622",City of Alhambra,6914,7972,208,240,86724
"D0622",City of Arcadia,2744,4751,137,237,57754
"D0622",City of Artesia,2081,12391,72,429,16795
"D0622",City of Avalon,16,414,0,0,3869
"D0622",City of Azusa,6337,12664,119,238,50040
"D0622",City of Baldwin Park,13183,17172,317,413,76769
"D0622",City of Bell,6810,18744,119,328,36332
"D0622",City of Bell Gardens,8393,19486,113,262,43071
"D0622",City of Bellflower,10834,13937,197,253,77735
"D0622",City of Beverly Hills,2699,7819,33,96,34520
"D0622",City of Bradbury,39,3648,0,0,1069
"D0622",City of Burbank,8996,8393,242,226,107180
"D0622",City of Calabasas,1297,5332,32,132,24323
"D0622",City of Carson,9913,10563,254,271,93846
"D0622",City of Cerritos,3086,6164,59,118,50067
"D0622",City of Claremont,2293,6285,56,153,36484
"D0622",City of Commerce,2402,18379,40,306,13069
"D0622",City of Compton,17184,17201,239,239,99904
"D0622",City of Covina,6413,13079,164,334,49032
"D0622",City of Cudahy,4814,19772,60,246,24347
"D0622",City of Culver City,2240,5619,110,276,39865
"D0622",City of Diamond Bar,3277,5698,85,148,57515
"D0622",City of Downey,17630,15429,301,263,114263
"D0622",City of Duarte,2322,10547,97,441,22016
"D0622",City of El Monte,17246,14706,435,371,117269
"D0622",City of El Segundo,742,4420,6,36,16786
"D0622",City of Gardena,6414,10462,192,313,61310
"D0622",City of Glendale,20260,9811,628,304,206493
"D0622",City of Glendora,4855,9201,178,337,52764
"D0622",City of Hawaiian Gardens,2245,15297,24,164,14676
"D0622",City of Hawthorne,10629,11971,209,235,88787
"D0622",City of Hermosa Beach,1023,5201,10,51,19670
"D0622",City of Hidden Hills,91,4815,2,106,1890
"D0622",City of Huntington Park,11268,18943,172,289,59484
"D0622",City of Industry,173,39588,6,1373,437
"D0622",City of Inglewood,13780,12132,310,273,113582
"D0622",City of Irwindale,253,17341,7,480,1459
"D0622",City of La Canada Flintridge,771,3726,17,82,20693
"D0622",City of La Habra Heights,116,2126,2,37,5455
"D0622",City of La Mirada,4316,8702,115,232,49599
"D0622",City of La Puente,6714,16498,120,295,40697
"D0622",City of La Verne,2910,8743,50,150,33282
"D0622",City of Lakewood,7362,9161,100,124,80362
"D0622",City of Lancaster,22486,13917,283,175,161570
"D0622",City of Lawndale,3635,10814,54,161,33614
"D0622",City of Lomita,1511,7289,34,164,20729
"D0622",City of Lynwood,13374,18563,234,325,72047
"D0622",City of Malibu,447,3449,8,62,12961
"D0622",City of Manhattan Beach,1384,3845,17,47,35999
"D0622",City of Maywood,5251,18721,92,328,28049
"D0622",City of Monrovia,3200,8247,78,201,38800
"D0622",City of Montebello,10219,15874,218,339,64375
"D0622",City of Monterey Park,4839,7772,193,310,62262
"D0622",City of Norwalk,16214,15066,375,348,107622
"D0622",City of Palmdale,24820,15613,310,195,158968
"D0622",City of Palos Verdes Estates,486,3594,9,67,13522
"D0622",City of Paramount,10002,17853,153,273,56023
"D0622",City of Pico Rivera,11195,17415,269,418,64284
"D0622",City of Pomona,24488,15704,459,294,155931
"D0622",City of Rancho Palos Verdes,1550,3626,58,136,42747
"D0622",City of Redondo Beach,2891,4208,50,73,68697
"D0622",City of Rolling Hills,59,3041,2,103,1940
"D0622",City of Rolling Hills Estates,291,3587,8,99,8113
"D0622",City of Rosemead,4969,8977,151,273,55350
"D0622",City of San Dimas,3257,9436,94,272,34516
"D0622",City of San Fernando,5301,21538,64,260,24612
"D0622",City of San Gabriel,3262,7965,205,501,40954
"D0622",City of San Marino,388,2922,10,75,13277
"D0622",City of Santa Clarita,20620,9355,264,120,220424
"D0622",City of Santa Fe Springs,2890,15737,38,207,18364
"D0622",City of Santa Monica,4861,5258,183,198,92446
"D0622",City of Sierra Madre,473,4304,13,118,10989
"D0622",City of Signal Hill,1145,9706,8,68,11797
"D0622",City of South El Monte,3436,16452,67,321,20885
"D0622",City of South Gate,18725,19077,230,234,98155
"D0622",City of South Pasadena,1333,5116,40,154,26053
"D0622",City of Temple City,2379,6526,122,335,36455
"D0622",City of Torrance,7505,5028,220,147,149268
"D0622",City of Vernon,124,59330,0,0,209
"D0622",City of Walnut,1770,5797,39,128,30532
"D0622",City of West Covina,12953,11967,265,245,108235
"D0622",City of West Hollywood,2380,6441,39,106,36951
"D0622",City of Westlake Village,114,1364,1,12,8360
"D0622",City of Whittier,11176,12783,242,277,87432
