date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1103",City of Agoura Hills,1482,7097,19,91,20883
"D1103",City of Alhambra,8303,9574,216,249,86724
"D1103",City of Arcadia,3428,5936,148,256,57754
"D1103",City of Artesia,2456,14623,81,482,16795
"D1103",City of Avalon,32,827,0,0,3869
"D1103",City of Azusa,7515,15018,129,258,50040
"D1103",City of Baldwin Park,14756,19221,334,435,76769
"D1103",City of Bell,7615,20959,126,347,36332
"D1103",City of Bell Gardens,9130,21198,121,281,43071
"D1103",City of Bellflower,13121,16879,216,278,77735
"D1103",City of Beverly Hills,3668,10626,35,101,34520
"D1103",City of Bradbury,42,3929,0,0,1069
"D1103",City of Burbank,11397,10634,261,244,107180
"D1103",City of Calabasas,1813,7454,34,140,24323
"D1103",City of Carson,12229,13031,269,287,93846
"D1103",City of Cerritos,3826,7642,62,124,50067
"D1103",City of Claremont,2897,7940,64,175,36484
"D1103",City of Commerce,2715,20774,42,321,13069
"D1103",City of Compton,19786,19805,283,283,99904
"D1103",City of Covina,7798,15904,181,369,49032
"D1103",City of Cudahy,5414,22237,66,271,24347
"D1103",City of Culver City,2980,7475,114,286,39865
"D1103",City of Diamond Bar,4073,7082,91,158,57515
"D1103",City of Downey,20684,18102,322,282,114263
"D1103",City of Duarte,2796,12700,99,450,22016
"D1103",City of El Monte,19236,16403,462,394,117269
"D1103",City of El Segundo,1098,6541,10,60,16786
"D1103",City of Gardena,7943,12955,214,349,61310
"D1103",City of Glendale,25144,12177,694,336,206493
"D1103",City of Glendora,6051,11468,202,383,52764
"D1103",City of Hawaiian Gardens,2596,17689,27,184,14676
"D1103",City of Hawthorne,12750,14360,238,268,88787
"D1103",City of Hermosa Beach,1599,8129,11,56,19670
"D1103",City of Hidden Hills,136,7196,2,106,1890
"D1103",City of Huntington Park,12481,20982,183,308,59484
"D1103",City of Industry,194,44394,5,1144,437
"D1103",City of Inglewood,16919,14896,349,307,113582
"D1103",City of Irwindale,307,21042,7,480,1459
"D1103",City of La Canada Flintridge,1123,5427,17,82,20693
"D1103",City of La Habra Heights,131,2401,3,55,5455
"D1103",City of La Mirada,5457,11002,132,266,49599
"D1103",City of La Puente,7560,18576,129,317,40697
"D1103",City of La Verne,3610,10847,61,183,33282
"D1103",City of Lakewood,9514,11839,127,158,80362
"D1103",City of Lancaster,29052,17981,335,207,161570
"D1103",City of Lawndale,4328,12876,59,176,33614
"D1103",City of Lomita,1975,9528,44,212,20729
"D1103",City of Lynwood,15092,20947,253,351,72047
"D1103",City of Malibu,689,5316,11,85,12961
"D1103",City of Manhattan Beach,2127,5908,19,53,35999
"D1103",City of Maywood,5812,20721,96,342,28049
"D1103",City of Monrovia,4065,10477,84,216,38800
"D1103",City of Montebello,11637,18077,236,367,64375
"D1103",City of Monterey Park,5659,9089,208,334,62262
"D1103",City of Norwalk,18707,17382,411,382,107622
"D1103",City of Palmdale,30251,19030,361,227,158968
"D1103",City of Palos Verdes Estates,685,5066,10,74,13522
"D1103",City of Paramount,11477,20486,172,307,56023
"D1103",City of Pico Rivera,12685,19733,285,443,64284
"D1103",City of Pomona,29657,19019,504,323,155931
"D1103",City of Rancho Palos Verdes,2168,5072,61,143,42747
"D1103",City of Redondo Beach,4215,6136,57,83,68697
"D1103",City of Rolling Hills,87,4485,3,155,1940
"D1103",City of Rolling Hills Estates,443,5460,8,99,8113
"D1103",City of Rosemead,5645,10199,165,298,55350
"D1103",City of San Dimas,4038,11699,101,293,34516
"D1103",City of San Fernando,6047,24569,71,288,24612
"D1103",City of San Gabriel,3729,9105,215,525,40954
"D1103",City of San Marino,477,3593,10,75,13277
"D1103",City of Santa Clarita,27743,12586,295,134,220424
"D1103",City of Santa Fe Springs,3409,18563,48,261,18364
"D1103",City of Santa Monica,6828,7386,189,204,92446
"D1103",City of Sierra Madre,662,6024,13,118,10989
"D1103",City of Signal Hill,1481,12554,11,93,11797
"D1103",City of South El Monte,3870,18530,72,345,20885
"D1103",City of South Gate,21339,21740,255,260,98155
"D1103",City of South Pasadena,1740,6679,47,180,26053
"D1103",City of Temple City,2803,7689,128,351,36455
"D1103",City of Torrance,9894,6628,240,161,149268
"D1103",City of Vernon,141,67464,0,0,209
"D1103",City of Walnut,2165,7091,41,134,30532
"D1103",City of West Covina,15424,14250,295,273,108235
"D1103",City of West Hollywood,3683,9967,45,122,36951
"D1103",City of Westlake Village,154,1842,1,12,8360
"D1103",City of Whittier,13288,15198,280,320,87432
"D1103",Los Angeles,610202,15087,10547,261
"D1103",Los Angeles - Adams-Normandie,1375,16764,18,219,8202
"D1103",Los Angeles - Alsace,1871,15034,21,169,12445
"D1103",Los Angeles - Angeles National Forest,5,12500,0,0,40
"D1103",Los Angeles - Angelino Heights,352,14069,6,240,2502
"D1103",Los Angeles - Arleta,7940,23102,123,358,34370
"D1103",Los Angeles - Atwater Village,1736,11837,28,191,14666
"D1103",Los Angeles - Baldwin Hills,3633,11672,78,251,31125
"D1103",Los Angeles - Bel Air,583,6917,2,24,8429
"D1103",Los Angeles - Beverly Crest,906,7234,6,48,12525
"D1103",Los Angeles - Beverlywood,1319,10013,3,23,13173
"D1103",Los Angeles - Boyle Heights,19426,22359,326,375,86884
"D1103",Los Angeles - Brentwood,2185,7059,20,65,30955
"D1103",Los Angeles - Brookside,48,8262,2,344,581
"D1103",Los Angeles - Cadillac-Corning,874,12274,10,140,7121
