date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1025",City of Agoura Hills,1458,6982,19,91,20883
"D1025",City of Alhambra,8241,9503,217,250,86724
"D1025",City of Arcadia,3385,5861,147,255,57754
"D1025",City of Artesia,2446,14564,80,476,16795
"D1025",City of Avalon,32,827,0,0,3869
"D1025",City of Azusa,7462,14912,130,260,50040
"D1025",City of Baldwin Park,14686,19130,334,435,76769
"D1025",City of Bell,7584,20874,126,347,36332
"D1025",City of Bell Gardens,9098,21123,120,279,43071
"D1025",City of Bellflower,13032,16765,216,278,77735
"D1025",City of Beverly Hills,3642,10550,35,101,34520
"D1025",City of Bradbury,42,3929,0,0,1069
"D1025",City of Burbank,11269,10514,259,242,107180
"D1025",City of Calabasas,1794,7376,34,140,24323
"D1025",City of Carson,12133,12929,268,286,93846
"D1025",City of Cerritos,3769,7528,61,122,50067
"D1025",City of Claremont,2870,7866,63,173,36484
"D1025",City of Commerce,2707,20713,41,314,13069
"D1025",City of Compton,19685,19704,280,280,99904
"D1025",City of Covina,7721,15747,180,367,49032
"D1025",City of Cudahy,5388,22130,66,271,24347
"D1025",City of Culver City,2941,7377,114,286,39865
"D1025",City of Diamond Bar,4033,7012,89,155,57515
"D1025",City of Downey,20495,17937,322,282,114263
"D1025",City of Duarte,2778,12618,99,450,22016
"D1025",City of El Monte,19140,16321,460,392,117269
"D1025",City of El Segundo,1084,6458,10,60,16786
"D1025",City of Gardena,7876,12846,212,346,61310
"D1025",City of Glendale,24883,12050,689,334,206493
"D1025",City of Glendora,5978,11330,202,383,52764
"D1025",City of Hawaiian Gardens,2580,17580,27,184,14676
"D1025",City of Hawthorne,12703,14307,239,269,88787
"D1025",City of Hermosa Beach,1591,8088,11,56,19670
"D1025",City of Hidden Hills,135,7143,2,106,1890
"D1025",City of Huntington Park,12434,20903,183,308,59484
"D1025",City of Industry,191,43707,5,1144,437
"D1025",City of Inglewood,16847,14832,346,305,113582
"D1025",City of Irwindale,304,20836,7,480,1459
"D1025",City of La Canada Flintridge,1106,5345,17,82,20693
"D1025",City of La Habra Heights,131,2401,2,37,5455
"D1025",City of La Mirada,5406,10899,132,266,49599
"D1025",City of La Puente,7521,18480,128,315,40697
"D1025",City of La Verne,3562,10702,61,183,33282
"D1025",City of Lakewood,9429,11733,126,157,80362
"D1025",City of Lancaster,28655,17735,329,204,161570
"D1025",City of Lawndale,4300,12792,59,176,33614
"D1025",City of Lomita,1956,9436,43,207,20729
"D1025",City of Lynwood,14973,20782,252,350,72047
