date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0808",City of Agoura Hills,1210,5794,19,91,20883
"D0808",City of Alhambra,7366,8494,211,243,86724
"D0808",City of Arcadia,3005,5203,141,244,57754
"D0808",City of Artesia,2185,13010,73,435,16795
"D0808",City of Avalon,19,491,0,0,3869
"D0808",City of Azusa,6677,13343,118,236,50040
"D0808",City of Baldwin Park,13603,17719,316,412,76769
"D0808",City of Bell,6995,19253,122,336,36332
"D0808",City of Bell Gardens,8596,19958,112,260,43071
"D0808",City of Bellflower,11597,14919,200,257,77735
"D0808",City of Beverly Hills,3179,9209,33,96,34520
"D0808",City of Bradbury,39,3648,0,0,1069
"D0808",City of Burbank,9894,9231,246,230,107180
"D0808",City of Calabasas,1488,6118,33,136,24323
"D0808",City of Carson,10699,11401,255,272,93846
"D0808",City of Cerritos,3305,6601,57,114,50067
"D0808",City of Claremont,2438,6682,56,153,36484
"D0808",City of Commerce,2519,19275,39,298,13069
"D0808",City of Compton,18108,18125,249,249,99904
"D0808",City of Covina,6862,13995,167,341,49032
"D0808",City of Cudahy,4981,20458,62,255,24347
"D0808",City of Culver City,2542,6377,110,276,39865
"D0808",City of Diamond Bar,3535,6146,87,151,57515
"D0808",City of Downey,18562,16245,300,263,114263
"D0808",City of Duarte,2467,11205,98,445,22016
"D0808",City of El Monte,17794,15174,435,371,117269
"D0808",City of El Segundo,878,5231,6,36,16786
"D0808",City of Gardena,6929,11302,199,325,61310
"D0808",City of Glendale,22035,10671,635,308,206493
"D0808",City of Glendora,5240,9931,181,343,52764
"D0808",City of Hawaiian Gardens,2353,16033,24,164,14676
"D0808",City of Hawthorne,11452,12898,212,239,88787
"D0808",City of Hermosa Beach,1243,6319,10,51,19670
"D0808",City of Hidden Hills,110,5820,2,106,1890
"D0808",City of Huntington Park,11552,19420,173,291,59484
"D0808",City of Industry,174,39817,5,1144,437
"D0808",City of Inglewood,15210,13391,315,277,113582
"D0808",City of Irwindale,261,17889,7,480,1459
"D0808",City of La Canada Flintridge,886,4282,17,82,20693
"D0808",City of La Habra Heights,122,2236,2,37,5455
"D0808",City of La Mirada,4600,9274,117,236,49599
"D0808",City of La Puente,6975,17139,122,300,40697
"D0808",City of La Verne,3110,9344,51,153,33282
"D0808",City of Lakewood,8144,10134,104,129,80362
"D0808",City of Lancaster,24144,14943,292,181,161570
"D0808",City of Lawndale,3866,11501,54,161,33614
"D0808",City of Lomita,1631,7868,38,183,20729
"D0808",City of Lynwood,13871,19253,241,335,72047
"D0808",City of Malibu,542,4182,9,69,12961
"D0808",City of Manhattan Beach,1673,4647,17,47,35999
"D0808",City of Maywood,5396,19238,93,332,28049
"D0808",City of Monrovia,3443,8874,79,204,38800
"D0808",City of Montebello,10644,16534,222,345,64375
"D0808",City of Monterey Park,5110,8207,195,313,62262
"D0808",City of Norwalk,16981,15778,377,350,107622
"D0808",City of Palmdale,26279,16531,315,198,158968
"D0808",City of Palos Verdes Estates,569,4208,9,67,13522
"D0808",City of Paramount,10441,18637,156,278,56023
"D0808",City of Pico Rivera,11616,18070,272,423,64284
"D0808",City of Pomona,25813,16554,465,298,155931
"D0808",City of Rancho Palos Verdes,1781,4166,58,136,42747
"D0808",City of Redondo Beach,3411,4965,51,74,68697
"D0808",City of Rolling Hills,69,3557,2,103,1940
"D0808",City of Rolling Hills Estates,354,4363,8,99,8113
"D0808",City of Rosemead,5134,9276,152,275,55350
"D0808",City of San Dimas,3479,10079,94,272,34516
"D0808",City of San Fernando,5504,22363,66,268,24612
"D0808",City of San Gabriel,3390,8278,204,498,40954
"D0808",City of San Marino,411,3096,10,75,13277
"D0808",City of Santa Clarita,22801,10344,269,122,220424
"D0808",City of Santa Fe Springs,3045,16581,38,207,18364
"D0808",City of Santa Monica,5709,6175,183,198,92446
"D0808",City of Sierra Madre,532,4841,13,118,10989
"D0808",City of Signal Hill,1285,10893,9,76,11797
"D0808",City of South El Monte,3531,16907,66,316,20885
"D0808",City of South Gate,19499,19866,236,240,98155
"D0808",City of South Pasadena,1470,5642,43,165,26053
"D0808",City of Temple City,2499,6855,122,335,36455
"D0808",City of Torrance,8317,5572,224,150,149268
"D0808",City of Vernon,130,62201,0,0,209
"D0808",City of Walnut,1905,6239,38,124,30532
"D0808",City of West Covina,13730,12685,269,249,108235
"D0808",City of West Hollywood,3099,8387,39,106,36951
"D0808",City of Westlake Village,131,1567,1,12,8360
"D0808",City of Whittier,11780,13473,247,283,87432
"D0808",Los Angeles,543556,13439,9880,244
"D0808",Los Angeles - Adams-Normandie,1252,15265,18,219,8202
"D0808",Los Angeles - Alsace,1686,13548,19,153,12445
"D0808",Los Angeles - Angeles National Forest,5,12500,0,0,40
"D0808",Los Angeles - Angelino Heights,312,12470,6,240,2502
"D0808",Los Angeles - Arleta,7336,21344,115,335,34370
"D0808",Los Angeles - Atwater Village,1537,10480,27,184,14666
"D0808",Los Angeles - Baldwin Hills,3112,9998,66,212,31125
"D0808",Los Angeles - Bel Air,491,5825,2,24,8429
"D0808",Los Angeles - Beverly Crest,794,6339,6,48,12525
"D0808",Los Angeles - Beverlywood,1082,8214,2,15,13173
"D0808",Los Angeles - Boyle Heights,17983,20698,307,353,86884
"D0808",Los Angeles - Brentwood,1845,5960,18,58,30955
"D0808",Los Angeles - Brookside,39,6713,2,344,581
"D0808",Los Angeles - Cadillac-Corning,794,11150,10,140,7121
"D0808",Los Angeles - Canoga Park,9956,15249,171,262,65289
"D0808",Los Angeles - Carthay,1111,7735,75,522,14363
"D0808",Los Angeles - Central,7836,20096,133,341,38992
"D0808",Los Angeles - Century City,738,5769,14,109,12792
