date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0421",City of Agoura Hills,1030,4932,18,86,20883
"D0421",City of Alhambra,6810,7852,202,233,86724
"D0421",City of Arcadia,2691,4659,133,230,57754
"D0421",City of Artesia,2059,12260,69,411,16795
"D0421",City of Avalon,16,414,0,0,3869
"D0421",City of Azusa,6256,12502,117,234,50040
"D0421",City of Baldwin Park,13078,17036,294,383,76769
"D0421",City of Bell,6742,18557,113,311,36332
"D0421",City of Bell Gardens,8317,19310,111,258,43071
"D0421",City of Bellflower,10688,13749,193,248,77735
"D0421",City of Beverly Hills,2677,7755,32,93,34520
"D0421",City of Bradbury,35,3274,0,0,1069
"D0421",City of Burbank,8814,8224,234,218,107180
"D0421",City of Calabasas,1244,5115,32,132,24323
"D0421",City of Carson,9578,10206,239,255,93846
"D0421",City of Cerritos,3017,6026,56,112,50067
"D0421",City of Claremont,2256,6184,54,148,36484
"D0421",City of Commerce,2390,18288,40,306,13069
"D0421",City of Compton,16919,16935,226,226,99904
"D0421",City of Covina,6354,12959,156,318,49032
"D0421",City of Cudahy,4761,19555,59,242,24347
"D0421",City of Culver City,2199,5516,106,266,39865
"D0421",City of Diamond Bar,3221,5600,81,141,57515
"D0421",City of Downey,17437,15260,294,257,114263
"D0421",City of Duarte,2303,10461,97,441,22016
"D0421",City of El Monte,17117,14596,422,360,117269
"D0421",City of El Segundo,714,4254,6,36,16786
"D0421",City of Gardena,6261,10212,182,297,61310
"D0421",City of Glendale,19815,9596,605,293,206493
"D0421",City of Glendora,4766,9033,175,332,52764
"D0421",City of Hawaiian Gardens,2218,15113,19,129,14676
"D0421",City of Hawthorne,10383,11694,200,225,88787
"D0421",City of Hermosa Beach,989,5028,10,51,19670
"D0421",City of Hidden Hills,89,4709,2,106,1890
"D0421",City of Huntington Park,11185,18803,171,287,59484
"D0421",City of Industry,168,38444,6,1373,437
"D0421",City of Inglewood,13491,11878,303,267,113582
"D0421",City of Irwindale,250,17135,6,411,1459
"D0421",City of La Canada Flintridge,754,3644,16,77,20693
"D0421",City of La Habra Heights,111,2035,1,18,5455
"D0421",City of La Mirada,4248,8565,113,228,49599
"D0421",City of La Puente,6659,16362,118,290,40697
"D0421",City of La Verne,2854,8575,51,153,33282
"D0421",City of Lakewood,7233,9001,94,117,80362
"D0421",City of Lancaster,21833,13513,272,168,161570
"D0421",City of Lawndale,3568,10615,55,164,33614
"D0421",City of Lomita,1454,7014,30,145,20729
"D0421",City of Lynwood,13297,18456,231,321,72047
"D0421",City of Malibu,413,3186,7,54,12961
"D0421",City of Manhattan Beach,1341,3725,18,50,35999
"D0421",City of Maywood,5202,18546,87,310,28049
"D0421",City of Monrovia,3163,8152,76,196,38800
"D0421",City of Montebello,10117,15716,206,320,64375
"D0421",City of Monterey Park,4787,7688,190,305,62262
"D0421",City of Norwalk,16067,14929,360,335,107622
"D0421",City of Palmdale,24309,15292,306,192,158968
"D0421",City of Palos Verdes Estates,455,3365,9,67,13522
"D0421",City of Paramount,9895,17662,146,261,56023
"D0421",City of Pico Rivera,11071,17222,264,411,64284
"D0421",City of Pomona,24216,15530,446,286,155931
"D0421",City of Rancho Palos Verdes,1495,3497,53,124,42747
"D0421",City of Redondo Beach,2804,4082,45,66,68697
"D0421",City of Rolling Hills,54,2784,2,103,1940
"D0421",City of Rolling Hills Estates,278,3427,8,99,8113
"D0421",City of Rosemead,4926,8900,139,251,55350
"D0421",City of San Dimas,3206,9288,91,264,34516
"D0421",City of San Fernando,5240,21290,63,256,24612
