date,name,Cases,Case Rate,population
"D0427",City of Montebello,119,184.85,64375
"D0427",City of Monterey Park,65,104.4,62262
"D0427",City of Norwalk,173,160.75,107622
"D0427",City of Palmdale,379,238.41,158968
"D0427",City of Palos Verdes Estates,37,273.63,13522
"D0427",City of Paramount,118,210.63,56023
"D0427",City of Pico Rivera,147,228.67,64284
"D0427",City of Pomona,151,96.84,155931
"D0427",City of Rancho Palos Verdes,56,131,42747
"D0427",City of Redondo Beach,103,149.93,68697
"D0427",City of Rolling Hills,1,51.55,1940
"D0427",City of Rolling Hills Estates,13,160.24,8113
"D0427",City of Rosemead,30,54.2,55350
"D0427",City of San Dimas,27,78.22,34516
"D0427",City of San Fernando,77,312.86,24612
"D0427",City of San Gabriel,29,70.81,40954
"D0427",City of San Marino,11,82.85,13277
"D0427",City of Santa Clarita,332,150.62,220424
"D0427",City of Santa Fe Springs,17,92.57,18364
"D0427",City of Santa Monica,156,168.75,92446
"D0427",City of Sierra Madre,5,45.5,10989
"D0427",City of Signal Hill,7,59.34,11797
"D0427",City of South El Monte,22,105.34,20885
"D0427",City of South Gate,226,230.25,98155
"D0427",City of South Pasadena,68,261.01,26053
"D0427",City of Temple City,48,131.67,36455
"D0427",City of Torrance,245,164.13,149268
"D0427",City of Vernon,0,0,209
"D0427",City of Walnut,23,75.33,30532
"D0427",City of West Covina,119,109.95,108235
"D0427",City of West Hollywood,134,362.64,36951
"D0427",City of Westlake Village,6,71.77,8360
"D0427",City of Whittier,108,123.52,87432
"D0427",Los Angeles,9697,239.75
"D0427",Los Angeles - Adams-Normandie,26,317,8202
"D0427",Los Angeles - Alsace,26,208.92,12445
"D0427",Los Angeles - Angeles National Forest,0,0,40
"D0427",Los Angeles - Angelino Heights,6,239.81,2502
"D0427",Los Angeles - Arleta,91,264.77,34370
"D0427",Los Angeles - Atwater Village,23,156.83,14666
"D0427",Los Angeles - Baldwin Hills,57,183.13,31125
"D0427",Los Angeles - Bel Air,29,344.05,8429
"D0427",Los Angeles - Beverly Crest,32,255.49,12525
"D0427",Los Angeles - Beverlywood,30,227.74,13173
"D0427",Los Angeles - Boyle Heights,175,201.42,86884
"D0427",Los Angeles - Brentwood,64,206.75,30955
"D0427",Los Angeles - Brookside,0,0,581
"D0427",Los Angeles - Cadillac-Corning,17,238.73,7121
"D0427",Los Angeles - Canoga Park,223,341.56,65289
"D0427",Los Angeles - Carthay,65,452.55,14363
"D0427",Los Angeles - Central,106,271.85,38992
"D0427",Los Angeles - Century City,30,234.52,12792
"D0427",Los Angeles - Century Palms/Cove,80,236.92,33766
"D0427",Los Angeles - Chatsworth,75,202.37,37061
"D0427",Los Angeles - Cheviot Hills,16,174.46,9171
"D0427",Los Angeles - Chinatown,9,112.21,8021
"D0427",Los Angeles - Cloverdale/Cochran,33,226.76,14553
"D0427",Los Angeles - Country Club Park,58,382.76,15153
"D0427",Los Angeles - Crenshaw District,44,318.17,13829
"D0427",Los Angeles - Crestview,61,536.59,11368
"D0427",Los Angeles - Del Rey,46,153.66,29936
"D0427",Los Angeles - Downtown,57,207.22,27507
"D0427",Los Angeles - Eagle Rock,82,207.13,39589
"D0427",Los Angeles - East Hollywood,118,402.91,29287
"D0427",Los Angeles - Echo Park,17,119.25,14256
"D0427",Los Angeles - El Sereno,88,210.49,41808
"D0427",Los Angeles - Elysian Park,9,157.56,5712
"D0427",Los Angeles - Elysian Valley,19,186.81,10171
"D0427",Los Angeles - Encino,80,177.1,45172
"D0427",Los Angeles - Exposition,3,90.2,3326
"D0427",Los Angeles - Exposition Park,124,276.06,44917
"D0427",Los Angeles - Faircrest Heights,2,55.56,3600
"D0427",Los Angeles - Figueroa Park Square,20,229.33,8721
"D0427",Los Angeles - Florence-Firestone,122,257.14,47445
"D0427",Los Angeles - Glassell Park,102,322.74,31604
"D0427",Los Angeles - Gramercy Place,26,241.55,10764
"D0427",Los Angeles - Granada Hills,108,185.6,58191
"D0427",Los Angeles - Green Meadows,50,232.5,21505
"D0427",Los Angeles - Hancock Park,62,363.87,17039
"D0427",Los Angeles - Harbor City,42,144.48,29070
"D0427",Los Angeles - Harbor Gateway,59,135.32,43600
"D0427",Los Angeles - Harbor Pines,0,0,2409
"D0427",Los Angeles - Harvard Heights,54,299.42,18035
"D0427",Los Angeles - Harvard Park,112,295.24,37935
"D0427",Los Angeles - Highland Park,78,161.19,48391
"D0427",Los Angeles - Historic Filipinotown,54,389.33,13870
"D0427",Los Angeles - Hollywood,182,266.65,68254
"D0427",Los Angeles - Hollywood Hills,57,193.65,29434
"D0427",Los Angeles - Hyde Park,56,196.21,28541
"D0427",Los Angeles - Jefferson Park,18,222.97,8073
"D0427",Los Angeles - Koreatown,119,230.21,51693
"D0427",Los Angeles - Lafayette Square,12,263.22,4559
"D0427",Los Angeles - Lake Balboa,76,180.07,42206
"D0427",Los Angeles - Lakeview Terrace,49,373.11,13133
"D0427",Los Angeles - Leimert Park,31,203.48,15235
"D0427",Los Angeles - Lincoln Heights,66,202.47,32597
"D0427",Los Angeles - Little Armenia,81,1009.35,8025
"D0427",Los Angeles - Little Bangladesh,65,229.33,28343
"D0427",Los Angeles - Little Tokyo,5,159.59,3133
"D0427",Los Angeles - Longwood,14,325.28,4304
"D0427",Los Angeles - Los Feliz,33,152.72,21608
"D0427",Los Angeles - Manchester Square,13,152.3,8536
"D0427",Los Angeles - Mandeville Canyon,1,32.01,3124
"D0427",Los Angeles - Mar Vista,52,122.44,42471
"D0427",Los Angeles - Marina Peninsula,9,206.42,4360
"D0427",Los Angeles - Melrose,313,402.85,77696
"D0427",Los Angeles - Mid-city,35,232.87,15030
"D0427",Los Angeles - Miracle Mile,35,194.61,17985
"D0427",Los Angeles - Mission Hills,63,261.15,24124
"D0427",Los Angeles - Mt. Washington,35,144.96,24145
"D0427",Los Angeles - North Hills,141,228.99,61575
"D0427",Los Angeles - North Hollywood,314,207.37,151421
"D0427",Los Angeles - Northridge,150,214.91,69797
"D0427",Los Angeles - Pacific Palisades,36,169.09,21291
"D0427",Los Angeles - Pacoima,224,290.99,76979
"D0427",Los Angeles - Palisades Highlands,3,78,3846
"D0427",Los Angeles - Palms,101,230.19,43877
"D0427",Los Angeles - Panorama City,244,324.25,75250
"D0427",Los Angeles - Park La Brea,11,81,13580
"D0427",Los Angeles - Pico-Union,171,408.68,41842
"D0427",Los Angeles - Playa Del Rey,1,31.29,3196
"D0427",Los Angeles - Playa Vista,19,173.56,10947
"D0427",Los Angeles - Porter Ranch,52,146.12,35588
"D0427",Los Angeles - Rancho Park,11,167.68,6560
"D0427",Los Angeles - Regent Square,2,71.94,2780
"D0427",Los Angeles - Reseda,178,232.32,76617
"D0427",Los Angeles - Reseda Ranch,17,366.7,4636
"D0427",Los Angeles - Reynier Village,8,189.21,4228
"D0427",Los Angeles - San Pedro,185,237.06,78038
"D0427",Los Angeles - Shadow Hills,10,225.12,4442
"D0427",Los Angeles - Sherman Oaks,119,136.38,87254
"D0427",Los Angeles - Silverlake,107,242.72,44083
"D0427",Los Angeles - South Carthay,24,226.52,10595
"D0427",Los Angeles - South Park,108,284.5,37961
"D0427",Los Angeles - St Elmo Village,13,283.6,4584
"D0427",Los Angeles - Studio City,36,160.43,22440
"D0427",Los Angeles - Sun Valley,107,203.88,52483
"D0427",Los Angeles - Sunland,72,352.8,20408
"D0427",Los Angeles - Sycamore Square,0,0,647
"D0427",Los Angeles - Sylmar,299,362.87,82398
"D0427",Los Angeles - Tarzana,71,229.95,30876
"D0427",Los Angeles - Temple-Beaudry,142,359.66,39482
"D0427",Los Angeles - Thai Town,12,122.34,9809
"D0427",Los Angeles - Toluca Lake,9,103.4,8704
"D0427",Los Angeles - Toluca Terrace,2,153.14,1306
"D0427",Los Angeles - Toluca Woods,3,161.46,1858
"D0427",Los Angeles - Tujunga,63,226.54,27810
"D0427",Los Angeles - University Hills,4,116.65,3429
"D0427",Los Angeles - University Park,73,265.88,27456
"D0427",Los Angeles - Valley Glen,79,263.19,30016
"D0427",Los Angeles - Valley Village,86,347.9,24720
"D0427",Los Angeles - Van Nuys,257,275.77,93194
"D0427",Los Angeles - Venice,44,129.85,33885
"D0427",Los Angeles - Vermont Knolls,51,296.51,17200
"D0427",Los Angeles - Vermont Square,37,483.22,7657
"D0427",Los Angeles - Vermont Vista,102,247.66,41186
"D0427",Los Angeles - Vernon Central,164,315.4,51998
"D0427",Los Angeles - Victoria Park,33,392.9,8399
"D0427",Los Angeles - View Heights,7,189.5,3694
"D0427",Los Angeles - Watts,85,199.18,42674
"D0427",Los Angeles - Wellington Square,11,223.8,4915
"D0427",Los Angeles - West Adams,105,380.02,27630
"D0427",Los Angeles - West Hills,46,113.45,40545
"D0427",Los Angeles - West Los Angeles,53,140.82,37636
"D0427",Los Angeles - West Vernon,178,331.82,53644
"D0427",Los Angeles - Westchester,61,118.21,51603
"D0427",Los Angeles - Westlake,230,387.5,59355
"D0427",Los Angeles - Westwood,45,83.17,54109
"D0427",Los Angeles - Wholesale District,85,235.27,36129
"D0427",Los Angeles - Wilmington,85,150.48,56487
"D0427",Los Angeles - Wilshire Center,100,199.32,50170
"D0427",Los Angeles - Winnetka,135,260.69,51786
"D0427",Los Angeles - Woodland Hills,103,151.35,68055
"D0427",Unincorporated - Acton,8,100.36,7971
"D0427",Unincorporated - Agua Dulce,1,24.05,4158
"D0427",Unincorporated - Altadena,66,151.31,43620
"D0427",Unincorporated - Anaverde,1,66.31,1508
"D0427",Unincorporated - Angeles National Forest,1,80.32,1245
"D0427",Unincorporated - Arcadia,4,50.12,7981
"D0427",Unincorporated - Athens-Westmont,92,216.77,42442
"D0427",Unincorporated - Athens Village,13,265.47,4897
"D0427",Unincorporated - Avocado Heights,13,191.88,6775
"D0427",Unincorporated - Azusa,15,94.2,15923
"D0427",Unincorporated - Bandini Islands,0,NA
"D0427",Unincorporated - Bassett,27,182.22,14817
"D0427",Unincorporated - Bouquet Canyon,0,0,1073
"D0427",Unincorporated - Bradbury,0,0,108
"D0427",Unincorporated - Canyon Country,21,271.74,9310
"D0427",Unincorporated - Castaic,18,66.2,27191
"D0427",Unincorporated - Cerritos,0,0,587
"D0427",Unincorporated - Charter Oak,0,0,7728
"D0427",Unincorporated - Claremont,0,0,702
"D0427",Unincorporated - Covina,19,112.97,16819
"D0427",Unincorporated - Covina (Charter Oak),13,98.9,13144
"D0427",Unincorporated - Del Aire,7,159.34,4393
"D0427",Unincorporated - Del Rey,0,0,318
"D0427",Unincorporated - Del Sur,2,82.82,2415
"D0427",Unincorporated - Desert View Highlands,2,80.22,2493
"D0427",Unincorporated - Duarte,8,180.67,4428
"D0427",Unincorporated - East Covina,0,0,329
"D0427",Unincorporated - East La Mirada,7,132.28,5292
"D0427",Unincorporated - East Lancaster,0,0,114
"D0427",Unincorporated - East Los Angeles,342,273.01,125269
"D0427",Unincorporated - East Pasadena,0,0,6403
"D0427",Unincorporated - East Rancho Dominguez,20,130.65,15308
"D0427",Unincorporated - East Whittier,4,75.39,5306
"D0427",Unincorporated - El Camino Village,7,79.63,8791
"D0427",Unincorporated - El Monte,0,0,145
"D0427",Unincorporated - Elizabeth Lake,1,60.2,1661
"D0427",Unincorporated - Florence-Firestone,174,268.91,64705
"D0427",Unincorporated - Franklin Canyon,0,0,4
"D0427",Unincorporated - Glendora,1,151.52,660
"D0427",Unincorporated - Hacienda Heights,49,87.62,55926
"D0427",Unincorporated - Harbor Gateway,0,0,1
"D0427",Unincorporated - Hawthorne,4,159.11,2514
"D0427",Unincorporated - Hi Vista,0,0,1098
"D0427",Unincorporated - Kagel/Lopez Canyons,1,70.82,1412
"D0427",Unincorporated - La Crescenta-Montrose,16,80.8,19801
"D0427",Unincorporated - La Habra Heights,0,0,676
"D0427",Unincorporated - La Rambla,6,289.16,2075
"D0427",Unincorporated - La Verne,1,49.02,2040
"D0427",Unincorporated - Ladera Heights,15,212.13,7071
"D0427",Unincorporated - Lake Hughes,0,0,668
"D0427",Unincorporated - Lake Los Angeles,16,123.13,12994
"D0427",Unincorporated - Lake Manor,3,182.59,1643
"D0427",Unincorporated - Lakewood,0,0
"D0427",Unincorporated - Lennox,41,181.88,22542
"D0427",Unincorporated - Leona Valley,1,57.11,1751
"D0427",Unincorporated - Littlerock,4,99.48,4021
"D0427",Unincorporated - Littlerock/Juniper Hills,1,77.1,1297
"D0427",Unincorporated - Littlerock/Pearblossom,6,168.11,3569
"D0427",Unincorporated - Llano,1,114.03,877
"D0427",Unincorporated - Lynwood,0,NA
"D0427",Unincorporated - Marina del Rey,11,116.88,9411
"D0427",Unincorporated - Miracle Mile,0,0
"D0427",Unincorporated - Monrovia,6,154.6,3881
"D0427",Unincorporated - Newhall,0,0,220
"D0427",Unincorporated - North Lancaster,1,83.47,1198
"D0427",Unincorporated - North Whittier,6,71.77,8360
"D0427",Unincorporated - Northeast San Gabriel,13,54.09,24036
"D0427",Unincorporated - Palmdale,2,237.53,842
"D0427",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0427",Unincorporated - Pearblossom/Llano,2,102.25,1956
"D0427",Unincorporated - Pellissier Village,0,0,619
"D0427",Unincorporated - Placerita Canyon,0,0,460
"D0427",Unincorporated - Pomona,0,0,1938
"D0427",Unincorporated - Quartz Hill,26,201.46,12906
"D0427",Unincorporated - Rancho Dominguez,10,375.8,2661
"D0427",Unincorporated - Roosevelt,0,0,931
"D0427",Unincorporated - Rosewood,3,233.28,1286
"D0427",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0427",Unincorporated - Rosewood/West Rancho Dominguez,7,208.27,3361
"D0427",Unincorporated - Rowland Heights,46,90.16,51022
"D0427",Unincorporated - San Clemente Island,0,0
"D0427",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0427",Unincorporated - San Jose Hills,19,93.96,20221
"D0427",Unincorporated - San Pasqual,0,0,2035
"D0427",Unincorporated - Sand Canyon,0,0,308
"D0427",Unincorporated - Santa Catalina Island,2,749.06,267
"D0427",Unincorporated - Santa Monica Mountains,13,69.81,18621
"D0427",Unincorporated - Saugus,2,1290.32,155
"D0427",Unincorporated - Saugus/Canyon Country,0,0,356
"D0427",Unincorporated - South Antelope Valley,0,0,455
"D0427",Unincorporated - South Edwards,0,NA
"D0427",Unincorporated - South El Monte,1,55.71,1795
"D0427",Unincorporated - South San Gabriel,8,90.42,8848
"D0427",Unincorporated - South Whittier,63,106.38,59222
"D0427",Unincorporated - Southeast Antelope Valley,0,0,781
"D0427",Unincorporated - Stevenson Ranch,16,76.31,20966
"D0427",Unincorporated - Sun Village,4,66.27,6036
"D0427",Unincorporated - Sunrise Village,1,77.16,1296
"D0427",Unincorporated - Twin Lakes/Oat Mountain,4,241.25,1658
"D0427",Unincorporated - Universal City,0,NA
"D0427",Unincorporated - Val Verde,36,1087.94,3309
"D0427",Unincorporated - Valencia,4,130.21,3072
"D0427",Unincorporated - Valinda,27,115.53,23371
"D0427",Unincorporated - View Park/Windsor Hills,25,214.87,11635
"D0427",Unincorporated - Walnut,0,NA
"D0427",Unincorporated - Walnut Park,41,253.98,16143
"D0427",Unincorporated - West Antelope Valley,2,132.36,1511
"D0427",Unincorporated - West Carson,56,253.55,22086
"D0427",Unincorporated - West Chatsworth,0,0
"D0427",Unincorporated - West LA,18,1890.76,952
"D0427",Unincorporated - West Puente Valley,15,152.52,9835
"D0427",Unincorporated - West Rancho Dominguez,2,147.17,1359
"D0427",Unincorporated - West Whittier/Los Nietos,31,115.13,26925
"D0427",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0427",Unincorporated - Westhills,0,0,839
"D0427",Unincorporated - White Fence Farms,2,54.3,3683
"D0427",Unincorporated - Whittier,4,105.71,3784
"D0427",Unincorporated - Whittier Narrows,0,0,12
"D0427",Unincorporated - Willowbrook,42,120.3,34913
"D0427",Unincorporated - Wiseburn,5,82.96,6027
