date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0606",City of Agoura Hills,35,167.6,1,4.79,20883
"D0606",City of Alhambra,248,285.96,8,9.22,86724
"D0606",City of Arcadia,99,171.42,6,10.39,57754
"D0606",City of Artesia,44,261.98,0,0,16795
"D0606",City of Avalon,0,0,0,0,3869
"D0606",City of Azusa,221,441.65,5,9.99,50040
"D0606",City of Baldwin Park,407,530.16,6,7.82,76769
"D0606",City of Bell,412,1133.99,23,63.31,36332
"D0606",City of Bell Gardens,368,854.4,11,25.54,43071
"D0606",City of Bellflower,471,605.9,21,27.01,77735
"D0606",City of Beverly Hills,147,425.84,5,14.48,34520
"D0606",City of Bradbury,4,374.18,0,0,1069
"D0606",City of Burbank,418,390,42,39.19,107180
"D0606",City of Calabasas,92,378.24,10,41.11,24323
"D0606",City of Carson,472,502.95,25,26.64,93846
"D0606",City of Cerritos,138,275.63,2,3.99,50067
"D0606",City of Claremont,59,161.71,1,2.74,36484
"D0606",City of Commerce,91,696.3,1,7.65,13069
"D0606",City of Compton,775,775.74,16,16.02,99904
"D0606",City of Covina,213,434.41,7,14.28,49032
"D0606",City of Cudahy,296,1215.76,6,24.64,24347
"D0606",City of Culver City,164,411.39,21,52.68,39865
"D0606",City of Diamond Bar,79,137.36,1,1.74,57515
"D0606",City of Downey,868,759.65,27,23.63,114263
"D0606",City of Duarte,138,626.82,17,77.22,22016
"D0606",City of El Monte,710,605.45,29,24.73,117269
"D0606",City of El Segundo,37,220.42,0,0,16786
"D0606",City of Gardena,313,510.52,26,42.41,61310
"D0606",City of Glendale,1059,512.85,94,45.52,206493
"D0606",City of Glendora,169,320.29,9,17.06,52764
"D0606",City of Hawaiian Gardens,95,647.32,1,6.81,14676
"D0606",City of Hawthorne,450,506.83,18,20.27,88787
"D0606",City of Hermosa Beach,35,177.94,2,10.17,19670
"D0606",City of Hidden Hills,3,158.73,0,0,1890
"D0606",City of Huntington Park,624,1049.02,12,20.17,59484
"D0606",City of Industry,12,2746,2,457.67,437
"D0606",City of Inglewood,697,613.65,57,50.18,113582
"D0606",City of Irwindale,5,342.7,0,0,1459
"D0606",City of La Canada Flintridge,55,265.79,5,24.16,20693
"D0606",City of La Habra Heights,11,201.65,0,0,5455
"D0606",City of La Mirada,213,429.44,17,34.27,49599
"D0606",City of La Puente,160,393.15,1,2.46,40697
