date,name,Cases,Case Rate,population
"D0421",City of Rolling Hills,--,--,1940
"D0421",City of Rolling Hills Estates,13,160.24,8113
"D0421",City of Rosemead,21,37.94,55350
"D0421",City of San Dimas,24,69.53,34516
"D0421",City of San Fernando,58,235.66,24612
"D0421",City of San Gabriel,25,61.04,40954
"D0421",City of San Marino,9,67.79,13277
"D0421",City of Santa Clarita,273,123.85,220424
"D0421",City of Santa Fe Springs,15,81.68,18364
"D0421",City of Santa Monica,139,150.36,92446
"D0421",City of Sierra Madre,5,45.5,10989
"D0421",City of Signal Hill,6,50.86,11797
"D0421",City of South El Monte,7,33.52,20885
"D0421",City of South Gate,188,191.53,98155
"D0421",City of South Pasadena,38,145.86,26053
"D0421",City of Temple City,31,85.04,36455
"D0421",City of Torrance,220,147.39,149268
"D0421",City of Vernon,0,0,209
"D0421",City of Walnut,19,62.23,30532
"D0421",City of West Covina,81,74.84,108235
"D0421",City of West Hollywood,125,338.29,36951
"D0421",City of Westlake Village,6,71.77,8360
"D0421",City of Whittier,84,96.07,87432
"D0421",Los Angeles,7551,186.69
"D0421",Los Angeles - Adams-Normandie,19,231.65,8202
"D0421",Los Angeles - Alsace,23,184.81,12445
"D0421",Los Angeles - Angeles National Forest,0,0,40
"D0421",Los Angeles - Angelino Heights,6,239.81,2502
"D0421",Los Angeles - Arleta,66,192.03,34370
"D0421",Los Angeles - Atwater Village,19,129.55,14666
"D0421",Los Angeles - Baldwin Hills,46,147.79,31125
"D0421",Los Angeles - Bel Air,27,320.32,8429
"D0421",Los Angeles - Beverly Crest,31,247.5,12525
"D0421",Los Angeles - Beverlywood,30,227.74,13173
"D0421",Los Angeles - Boyle Heights,129,148.47,86884
"D0421",Los Angeles - Brentwood,62,200.29,30955
"D0421",Los Angeles - Brookside,0,0,581
"D0421",Los Angeles - Cadillac-Corning,12,168.52,7121
"D0421",Los Angeles - Canoga Park,167,255.79,65289
"D0421",Los Angeles - Carthay,56,389.89,14363
"D0421",Los Angeles - Central,81,207.73,38992
"D0421",Los Angeles - Century City,30,234.52,12792
"D0421",Los Angeles - Century Palms/Cove,57,168.81,33766
"D0421",Los Angeles - Chatsworth,58,156.5,37061
"D0421",Los Angeles - Cheviot Hills,15,163.56,9171
"D0421",Los Angeles - Chinatown,--,--,8021
"D0421",Los Angeles - Cloverdale/Cochran,23,158.04,14553
"D0421",Los Angeles - Country Club Park,50,329.97,15153
"D0421",Los Angeles - Crenshaw District,43,310.94,13829
"D0421",Los Angeles - Crestview,57,501.41,11368
"D0421",Los Angeles - Del Rey,43,143.64,29936
"D0421",Los Angeles - Downtown,41,149.05,27507
"D0421",Los Angeles - Eagle Rock,68,171.76,39589
"D0421",Los Angeles - East Hollywood,91,310.72,29287
"D0421",Los Angeles - Echo Park,14,98.2,14256
"D0421",Los Angeles - El Sereno,70,167.43,41808
"D0421",Los Angeles - Elysian Park,7,122.55,5712
"D0421",Los Angeles - Elysian Valley,16,157.31,10171
"D0421",Los Angeles - Encino,73,161.6,45172
"D0421",Los Angeles - Exposition,--,--,3326
"D0421",Los Angeles - Exposition Park,86,191.46,44917
"D0421",Los Angeles - Faircrest Heights,--,--,3600
"D0421",Los Angeles - Figueroa Park Square,16,183.47,8721
"D0421",Los Angeles - Florence-Firestone,86,181.26,47445
"D0421",Los Angeles - Glassell Park,92,291.1,31604
"D0421",Los Angeles - Gramercy Place,20,185.8,10764
"D0421",Los Angeles - Granada Hills,88,151.23,58191
"D0421",Los Angeles - Green Meadows,36,167.4,21505
"D0421",Los Angeles - Hancock Park,60,352.13,17039
"D0421",Los Angeles - Harbor City,33,113.52,29070
"D0421",Los Angeles - Harbor Gateway,49,112.39,43600
"D0421",Los Angeles - Harbor Pines,0,0,2409
"D0421",Los Angeles - Harvard Heights,37,205.16,18035
"D0421",Los Angeles - Harvard Park,69,181.89,37935
"D0421",Los Angeles - Highland Park,59,121.92,48391
"D0421",Los Angeles - Historic Filipinotown,38,273.97,13870
"D0421",Los Angeles - Hollywood,166,243.21,68254
"D0421",Los Angeles - Hollywood Hills,55,186.86,29434
"D0421",Los Angeles - Hyde Park,39,136.65,28541
"D0421",Los Angeles - Jefferson Park,6,74.32,8073
"D0421",Los Angeles - Koreatown,104,201.19,51693
"D0421",Los Angeles - Lafayette Square,9,197.41,4559
"D0421",Los Angeles - Lake Balboa,54,127.94,42206
"D0421",Los Angeles - Lakeview Terrace,40,304.58,13133
"D0421",Los Angeles - Leimert Park,26,170.66,15235
"D0421",Los Angeles - Lincoln Heights,44,134.98,32597
"D0421",Los Angeles - Little Armenia,74,922.12,8025
"D0421",Los Angeles - Little Bangladesh,58,204.64,28343
"D0421",Los Angeles - Little Tokyo,--,--,3133
"D0421",Los Angeles - Longwood,9,209.11,4304
"D0421",Los Angeles - Los Feliz,30,138.84,21608
"D0421",Los Angeles - Manchester Square,9,105.44,8536
"D0421",Los Angeles - Mandeville Canyon,--,--,3124
"D0421",Los Angeles - Mar Vista,46,108.31,42471
"D0421",Los Angeles - Marina Peninsula,9,206.42,4360
"D0421",Los Angeles - Melrose,281,361.67,77696
"D0421",Los Angeles - Mid-city,34,226.21,15030
"D0421",Los Angeles - Miracle Mile,32,177.93,17985
"D0421",Los Angeles - Mission Hills,49,203.12,24124
"D0421",Los Angeles - Mt. Washington,31,128.39,24145
"D0421",Los Angeles - North Hills,101,164.03,61575
"D0421",Los Angeles - North Hollywood,226,149.25,151421
"D0421",Los Angeles - Northridge,109,156.17,69797
"D0421",Los Angeles - Pacific Palisades,33,155,21291
"D0421",Los Angeles - Pacoima,151,196.16,76979
"D0421",Los Angeles - Palisades Highlands,--,--,3846
"D0421",Los Angeles - Palms,85,193.72,43877
"D0421",Los Angeles - Panorama City,166,220.6,75250
"D0421",Los Angeles - Park La Brea,11,81,13580
"D0421",Los Angeles - Pico-Union,133,317.86,41842
"D0421",Los Angeles - Playa Del Rey,--,--,3196
"D0421",Los Angeles - Playa Vista,16,146.16,10947
"D0421",Los Angeles - Porter Ranch,46,129.26,35588
"D0421",Los Angeles - Rancho Park,10,152.44,6560
"D0421",Los Angeles - Regent Square,--,--,2780
"D0421",Los Angeles - Reseda,143,186.64,76617
"D0421",Los Angeles - Reseda Ranch,13,280.41,4636
"D0421",Los Angeles - Reynier Village,6,141.91,4228
"D0421",Los Angeles - San Pedro,104,133.27,78038
"D0421",Los Angeles - Shadow Hills,11,247.64,4442
"D0421",Los Angeles - Sherman Oaks,102,116.9,87254
"D0421",Los Angeles - Silverlake,97,220.04,44083
"D0421",Los Angeles - South Carthay,22,207.65,10595
"D0421",Los Angeles - South Park,80,210.74,37961
"D0421",Los Angeles - St Elmo Village,6,130.89,4584
"D0421",Los Angeles - Studio City,27,120.32,22440
"D0421",Los Angeles - Sun Valley,77,146.71,52483
"D0421",Los Angeles - Sunland,52,254.8,20408
"D0421",Los Angeles - Sycamore Square,0,0,647
"D0421",Los Angeles - Sylmar,220,267,82398
"D0421",Los Angeles - Tarzana,65,210.52,30876
"D0421",Los Angeles - Temple-Beaudry,112,283.67,39482
"D0421",Los Angeles - Thai Town,12,122.34,9809
"D0421",Los Angeles - Toluca Lake,9,103.4,8704
"D0421",Los Angeles - Toluca Terrace,--,--,1306
"D0421",Los Angeles - Toluca Woods,--,--,1858
"D0421",Los Angeles - Tujunga,42,151.02,27810
"D0421",Los Angeles - University Hills,--,--,3429
"D0421",Los Angeles - University Park,45,163.9,27456
"D0421",Los Angeles - Valley Glen,61,203.22,30016
"D0421",Los Angeles - Valley Village,66,266.99,24720
"D0421",Los Angeles - Van Nuys,191,204.95,93194
"D0421",Los Angeles - Venice,41,121,33885
"D0421",Los Angeles - Vermont Knolls,36,209.3,17200
"D0421",Los Angeles - Vermont Square,29,378.74,7657
"D0421",Los Angeles - Vermont Vista,70,169.96,41186
"D0421",Los Angeles - Vernon Central,112,215.39,51998
"D0421",Los Angeles - Victoria Park,28,333.37,8399
"D0421",Los Angeles - View Heights,7,189.5,3694
"D0421",Los Angeles - Watts,62,145.29,42674
"D0421",Los Angeles - Wellington Square,6,122.08,4915
"D0421",Los Angeles - West Adams,78,282.3,27630
"D0421",Los Angeles - West Hills,38,93.72,40545
"D0421",Los Angeles - West Los Angeles,49,130.19,37636
"D0421",Los Angeles - West Vernon,133,247.93,53644
"D0421",Los Angeles - Westchester,54,104.65,51603
"D0421",Los Angeles - Westlake,164,276.3,59355
"D0421",Los Angeles - Westwood,42,77.62,54109
"D0421",Los Angeles - Wholesale District,58,160.54,36129
"D0421",Los Angeles - Wilmington,61,107.99,56487
"D0421",Los Angeles - Wilshire Center,79,157.46,50170
"D0421",Los Angeles - Winnetka,95,183.45,51786
"D0421",Los Angeles - Woodland Hills,96,141.06,68055
"D0421",Unincorporated - Acton,8,100.36,7971
"D0421",Unincorporated - Agua Dulce,--,--,4158
"D0421",Unincorporated - Altadena,54,123.8,43620
"D0421",Unincorporated - Anaverde,--,--,1508
"D0421",Unincorporated - Angeles National Forest,--,--,1245
"D0421",Unincorporated - Arcadia,--,--,7981
"D0421",Unincorporated - Athens-Westmont,64,150.79,42442
"D0421",Unincorporated - Athens Village,12,245.05,4897
"D0421",Unincorporated - Avocado Heights,7,103.32,6775
"D0421",Unincorporated - Azusa,10,62.8,15923
"D0421",Unincorporated - Bandini Islands,0,0
"D0421",Unincorporated - Bassett,22,148.48,14817
"D0421",Unincorporated - Bouquet Canyon,0,0,1073
"D0421",Unincorporated - Bradbury,0,0,108
"D0421",Unincorporated - Canyon Country,21,271.74,9310
"D0421",Unincorporated - Castaic,16,58.84,27191
"D0421",Unincorporated - Cerritos,0,0,587
"D0421",Unincorporated - Charter Oak,0,0,7728
"D0421",Unincorporated - Claremont,0,0,702
"D0421",Unincorporated - Covina,18,107.02,16819
"D0421",Unincorporated - Covina (Charter Oak),12,91.3,13144
"D0421",Unincorporated - Del Aire,6,136.58,4393
"D0421",Unincorporated - Del Rey,0,0,318
"D0421",Unincorporated - Del Sur,--,--,2415
"D0421",Unincorporated - Desert View Highlands,--,--,2493
"D0421",Unincorporated - Duarte,5,112.92,4428
"D0421",Unincorporated - East Covina,0,0,329
"D0421",Unincorporated - East La Mirada,6,113.38,5292
"D0421",Unincorporated - East Lancaster,0,0,114
"D0421",Unincorporated - East Los Angeles,227,181.21,125269
"D0421",Unincorporated - East Pasadena,0,0,6403
"D0421",Unincorporated - East Rancho Dominguez,15,97.99,15308
"D0421",Unincorporated - East Whittier,--,--,5306
"D0421",Unincorporated - El Camino Village,--,--,8791
"D0421",Unincorporated - El Monte,0,0,145
"D0421",Unincorporated - Elizabeth Lake,0,0,1661
"D0421",Unincorporated - Florence-Firestone,126,194.73,64705
"D0421",Unincorporated - Franklin Canyon,0,0,4
"D0421",Unincorporated - Glendora,0,0,660
"D0421",Unincorporated - Hacienda Heights,43,76.89,55926
"D0421",Unincorporated - Harbor Gateway,0,0,1
"D0421",Unincorporated - Hawthorne,--,--,2514
"D0421",Unincorporated - Hi Vista,0,0,1098
"D0421",Unincorporated - Kagel/Lopez Canyons,--,--,1412
"D0421",Unincorporated - La Crescenta-Montrose,13,65.65,19801
"D0421",Unincorporated - La Habra Heights,0,0,676
"D0421",Unincorporated - La Rambla,6,289.16,2075
"D0421",Unincorporated - La Verne,--,--,2040
"D0421",Unincorporated - Ladera Heights,16,226.28,7071
"D0421",Unincorporated - Lake Hughes,0,0,668
"D0421",Unincorporated - Lake Los Angeles,13,100.05,12994
"D0421",Unincorporated - Lake Manor,--,--,1643
"D0421",Unincorporated - Lakewood,0,0
"D0421",Unincorporated - Lennox,31,137.52,22542
"D0421",Unincorporated - Leona Valley,--,--,1751
"D0421",Unincorporated - Littlerock,--,--,4021
"D0421",Unincorporated - Littlerock/Juniper Hills,--,--,1297
"D0421",Unincorporated - Littlerock/Pearblossom,--,--,3569
"D0421",Unincorporated - Llano,--,--,877
"D0421",Unincorporated - Lynwood,0,0
"D0421",Unincorporated - Marina del Rey,9,95.63,9411
"D0421",Unincorporated - Miracle Mile,0,0
"D0421",Unincorporated - Monrovia,5,128.83,3881
"D0421",Unincorporated - Newhall,0,0,220
"D0421",Unincorporated - North Lancaster,0,0,1198
"D0421",Unincorporated - North Whittier,6,71.77,8360
"D0421",Unincorporated - Northeast San Gabriel,10,41.6,24036
"D0421",Unincorporated - Palmdale,--,--,842
"D0421",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0421",Unincorporated - Pearblossom/Llano,--,--,1956
"D0421",Unincorporated - Pellissier Village,0,0,619
"D0421",Unincorporated - Placerita Canyon,0,0,460
"D0421",Unincorporated - Pomona,0,0,1938
"D0421",Unincorporated - Quartz Hill,19,147.22,12906
"D0421",Unincorporated - Rancho Dominguez,10,375.8,2661
"D0421",Unincorporated - Roosevelt,0,0,931
"D0421",Unincorporated - Rosewood,--,--,1286
"D0421",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0421",Unincorporated - Rosewood/West Rancho Dominguez,--,--,3361
"D0421",Unincorporated - Rowland Heights,32,62.72,51022
"D0421",Unincorporated - San Clemente Island,0,0
"D0421",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0421",Unincorporated - San Jose Hills,14,69.23,20221
"D0421",Unincorporated - San Pasqual,0,0,2035
"D0421",Unincorporated - Sand Canyon,0,0,308
"D0421",Unincorporated - Santa Catalina Island,--,--,267
"D0421",Unincorporated - Santa Monica Mountains,8,42.96,18621
"D0421",Unincorporated - Saugus,--,--,155
"D0421",Unincorporated - Saugus/Canyon Country,0,0,356
"D0421",Unincorporated - South Antelope Valley,0,0,455
"D0421",Unincorporated - South Edwards,0,0
"D0421",Unincorporated - South El Monte,--,--,1795
"D0421",Unincorporated - South San Gabriel,7,79.11,8848
"D0421",Unincorporated - South Whittier,52,87.81,59222
"D0421",Unincorporated - Southeast Antelope Valley,0,0,781
"D0421",Unincorporated - Stevenson Ranch,16,76.31,20966
"D0421",Unincorporated - Sun Village,--,--,6036
"D0421",Unincorporated - Sunrise Village,--,--,1296
"D0421",Unincorporated - Twin Lakes/Oat Mountain,--,--,1658
"D0421",Unincorporated - Universal City,0,0
"D0421",Unincorporated - Val Verde,--,--,3309
"D0421",Unincorporated - Valencia,--,--,3072
"D0421",Unincorporated - Valinda,23,98.41,23371
"D0421",Unincorporated - View Park/Windsor Hills,21,180.49,11635
"D0421",Unincorporated - Walnut,0,0
"D0421",Unincorporated - Walnut Park,36,223.01,16143
"D0421",Unincorporated - West Antelope Valley,--,--,1511
"D0421",Unincorporated - West Carson,48,217.33,22086
"D0421",Unincorporated - West Chatsworth,0,0
"D0421",Unincorporated - West LA,--,--,952
"D0421",Unincorporated - West Puente Valley,7,71.17,9835
"D0421",Unincorporated - West Rancho Dominguez,--,--,1359
"D0421",Unincorporated - West Whittier/Los Nietos,25,92.85,26925
"D0421",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0421",Unincorporated - Westhills,0,0,839
"D0421",Unincorporated - White Fence Farms,--,--,3683
"D0421",Unincorporated - Whittier,--,--,3784
"D0421",Unincorporated - Whittier Narrows,0,0,12
"D0421",Unincorporated - Willowbrook,37,105.98,34913
"D0421",Unincorporated - Wiseburn,--,--,6027
