date,name,Cases,Case Rate,population
"D0414",City of Agoura Hills,21,100.56,20883
"D0414",City of Alhambra,37,42.66,86724
"D0414",City of Arcadia,25,43.29,57754
"D0414",City of Artesia,5,29.77,16795
"D0414",City of Avalon,0,0,3869
"D0414",City of Azusa,22,43.96,50040
"D0414",City of Baldwin Park,34,44.29,76769
"D0414",City of Bell,64,176.15,36332
"D0414",City of Bell Gardens,39,90.55,43071
"D0414",City of Bellflower,55,70.75,77735
"D0414",City of Beverly Hills,78,225.96,34520
"D0414",City of Bradbury,--,--,1069
"D0414",City of Burbank,112,104.5,107180
"D0414",City of Calabasas,26,106.89,24323
"D0414",City of Carson,133,141.72,93846
"D0414",City of Cerritos,34,67.91,50067
"D0414",City of Claremont,13,35.63,36484
"D0414",City of Commerce,--,--,13069
"D0414",City of Compton,72,72.07,99904
"D0414",City of Covina,54,110.13,49032
"D0414",City of Cudahy,24,98.57,24347
"D0414",City of Culver City,34,85.29,39865
"D0414",City of Diamond Bar,22,38.25,57515
"D0414",City of Downey,111,97.14,114263
"D0414",City of Duarte,15,68.13,22016
"D0414",City of El Monte,34,28.99,117269
"D0414",City of El Segundo,12,71.49,16786
"D0414",City of Gardena,82,133.75,61310
"D0414",City of Glendale,278,134.63,206493
"D0414",City of Glendora,26,49.28,52764
"D0414",City of Hawaiian Gardens,--,--,14676
"D0414",City of Hawthorne,87,97.99,88787
"D0414",City of Hermosa Beach,17,86.43,19670
"D0414",City of Hidden Hills,0,0,1890
"D0414",City of Huntington Park,44,73.97,59484
"D0414",City of Industry,--,--,437
"D0414",City of Inglewood,132,116.22,113582
"D0414",City of Irwindale,0,0,1459
"D0414",City of La Canada Flintridge,23,111.15,20693
"D0414",City of La Habra Heights,--,--,5455
"D0414",City of La Mirada,25,50.4,49599
"D0414",City of La Puente,22,54.06,40697
"D0414",City of La Verne,9,27.04,33282
"D0414",City of Lakewood,43,53.51,80362
"D0414",City of Lancaster,91,56.32,161570
"D0414",City of Lawndale,31,92.22,33614
"D0414",City of Lomita,23,110.96,20729
"D0414",City of Lynwood,84,116.59,72047
"D0414",City of Malibu,18,138.88,12961
"D0414",City of Manhattan Beach,55,152.78,35999
"D0414",City of Maywood,28,99.83,28049
"D0414",City of Monrovia,14,36.08,38800
"D0414",City of Montebello,64,99.42,64375
"D0414",City of Monterey Park,34,54.61,62262
"D0414",City of Norwalk,88,81.77,107622
"D0414",City of Palmdale,118,74.23,158968
"D0414",City of Palos Verdes Estates,36,266.23,13522
"D0414",City of Paramount,44,78.54,56023
"D0414",City of Pico Rivera,67,104.23,64284
"D0414",City of Pomona,58,37.2,155931
"D0414",City of Rancho Palos Verdes,46,107.61,42747
"D0414",City of Redondo Beach,84,122.28,68697
"D0414",City of Rolling Hills,--,--,1940
"D0414",City of Rolling Hills Estates,11,135.58,8113
"D0414",City of Rosemead,16,28.91,55350
"D0414",City of San Dimas,18,52.15,34516
"D0414",City of San Fernando,27,109.7,24612
"D0414",City of San Gabriel,14,34.18,40954
"D0414",City of San Marino,8,60.25,13277
"D0414",City of Santa Clarita,166,75.31,220424
"D0414",City of Santa Fe Springs,9,49.01,18364
"D0414",City of Santa Monica,98,106.01,92446
"D0414",City of Sierra Madre,--,--,10989
"D0414",City of Signal Hill,5,42.38,11797
"D0414",City of South El Monte,--,--,20885
"D0414",City of South Gate,108,110.03,98155
"D0414",City of South Pasadena,17,65.25,26053
"D0414",City of Temple City,17,46.63,36455
"D0414",City of Torrance,159,106.52,149268
"D0414",City of Vernon,0,0,209
"D0414",City of Walnut,13,42.58,30532
"D0414",City of West Covina,48,44.35,108235
"D0414",City of West Hollywood,105,284.16,36951
