date,name,Cases,Case Rate,population
"D0425",Los Angeles - Marina Peninsula,9,206.42,4360
"D0425",Los Angeles - Melrose,304,391.27,77696
"D0425",Los Angeles - Mid-city,35,232.87,15030
"D0425",Los Angeles - Miracle Mile,35,194.61,17985
"D0425",Los Angeles - Mission Hills,60,248.71,24124
"D0425",Los Angeles - Mt. Washington,33,136.67,24145
"D0425",Los Angeles - North Hills,122,198.13,61575
"D0425",Los Angeles - North Hollywood,283,186.9,151421
"D0425",Los Angeles - Northridge,133,190.55,69797
"D0425",Los Angeles - Pacific Palisades,36,169.09,21291
"D0425",Los Angeles - Pacoima,190,246.82,76979
"D0425",Los Angeles - Palisades Highlands,3,78,3846
"D0425",Los Angeles - Palms,94,214.24,43877
"D0425",Los Angeles - Panorama City,209,277.74,75250
"D0425",Los Angeles - Park La Brea,11,81,13580
"D0425",Los Angeles - Pico-Union,160,382.39,41842
"D0425",Los Angeles - Playa Del Rey,1,31.29,3196
"D0425",Los Angeles - Playa Vista,18,164.43,10947
"D0425",Los Angeles - Porter Ranch,50,140.5,35588
"D0425",Los Angeles - Rancho Park,11,167.68,6560
"D0425",Los Angeles - Regent Square,1,35.97,2780
"D0425",Los Angeles - Reseda,163,212.75,76617
"D0425",Los Angeles - Reseda Ranch,17,366.7,4636
"D0425",Los Angeles - Reynier Village,8,189.21,4228
"D0425",Los Angeles - San Pedro,157,201.18,78038
"D0425",Los Angeles - Shadow Hills,11,247.64,4442
"D0425",Los Angeles - Sherman Oaks,116,132.95,87254
"D0425",Los Angeles - Silverlake,105,238.19,44083
"D0425",Los Angeles - South Carthay,22,207.65,10595
"D0425",Los Angeles - South Park,95,250.26,37961
"D0425",Los Angeles - St Elmo Village,9,196.34,4584
"D0425",Los Angeles - Studio City,33,147.06,22440
"D0425",Los Angeles - Sun Valley,91,173.39,52483
"D0425",Los Angeles - Sunland,62,303.8,20408
"D0425",Los Angeles - Sycamore Square,0,0,647
"D0425",Los Angeles - Sylmar,266,322.82,82398
"D0425",Los Angeles - Tarzana,69,223.47,30876
"D0425",Los Angeles - Temple-Beaudry,128,324.2,39482
"D0425",Los Angeles - Thai Town,12,122.34,9809
"D0425",Los Angeles - Toluca Lake,9,103.4,8704
"D0425",Los Angeles - Toluca Terrace,1,76.57,1306
"D0425",Los Angeles - Toluca Woods,3,161.46,1858
"D0425",Los Angeles - Tujunga,53,190.58,27810
"D0425",Los Angeles - University Hills,4,116.65,3429
"D0425",Los Angeles - University Park,65,236.74,27456
"D0425",Los Angeles - Valley Glen,74,246.54,30016
"D0425",Los Angeles - Valley Village,84,339.81,24720
"D0425",Los Angeles - Van Nuys,237,254.31,93194
"D0425",Los Angeles - Venice,43,126.9,33885
"D0425",Los Angeles - Vermont Knolls,47,273.26,17200
"D0425",Los Angeles - Vermont Square,36,470.16,7657
"D0425",Los Angeles - Vermont Vista,91,220.95,41186
"D0425",Los Angeles - Vernon Central,143,275.01,51998
"D0425",Los Angeles - Victoria Park,31,369.09,8399
"D0425",Los Angeles - View Heights,7,189.5,3694
"D0425",Los Angeles - Watts,77,180.44,42674
"D0425",Los Angeles - Wellington Square,10,203.46,4915
"D0425",Los Angeles - West Adams,101,365.54,27630
"D0425",Los Angeles - West Hills,46,113.45,40545
"D0425",Los Angeles - West Los Angeles,51,135.51,37636
"D0425",Los Angeles - West Vernon,163,303.86,53644
"D0425",Los Angeles - Westchester,58,112.4,51603
"D0425",Los Angeles - Westlake,212,357.17,59355
"D0425",Los Angeles - Westwood,43,79.47,54109
"D0425",Los Angeles - Wholesale District,66,182.68,36129
"D0425",Los Angeles - Wilmington,73,129.23,56487
"D0425",Los Angeles - Wilshire Center,92,183.38,50170
"D0425",Los Angeles - Winnetka,119,229.79,51786
"D0425",Los Angeles - Woodland Hills,102,149.88,68055
"D0425",Unincorporated - Acton,8,100.36,7971
"D0425",Unincorporated - Agua Dulce,1,24.05,4158
"D0425",Unincorporated - Altadena,61,139.84,43620
"D0425",Unincorporated - Anaverde,1,66.31,1508
"D0425",Unincorporated - Angeles National Forest,1,80.32,1245
"D0425",Unincorporated - Arcadia,4,50.12,7981
"D0425",Unincorporated - Athens-Westmont,87,204.99,42442
"D0425",Unincorporated - Athens Village,13,265.47,4897
"D0425",Unincorporated - Avocado Heights,13,191.88,6775
"D0425",Unincorporated - Azusa,14,87.92,15923
"D0425",Unincorporated - Bandini Islands,0,NA
"D0425",Unincorporated - Bassett,26,175.47,14817
"D0425",Unincorporated - Bouquet Canyon,0,0,1073
"D0425",Unincorporated - Bradbury,0,0,108
"D0425",Unincorporated - Canyon Country,21,271.74,9310
"D0425",Unincorporated - Castaic,18,66.2,27191
"D0425",Unincorporated - Cerritos,0,0,587
"D0425",Unincorporated - Charter Oak,0,0,7728
"D0425",Unincorporated - Claremont,0,0,702
"D0425",Unincorporated - Covina,19,112.97,16819
"D0425",Unincorporated - Covina (Charter Oak),13,98.9,13144
"D0425",Unincorporated - Del Aire,7,159.34,4393
"D0425",Unincorporated - Del Rey,0,0,318
"D0425",Unincorporated - Del Sur,3,124.22,2415
"D0425",Unincorporated - Desert View Highlands,2,80.22,2493
"D0425",Unincorporated - Duarte,7,158.08,4428
"D0425",Unincorporated - East Covina,0,0,329
"D0425",Unincorporated - East La Mirada,7,132.28,5292
"D0425",Unincorporated - East Lancaster,0,0,114
"D0425",Unincorporated - East Los Angeles,308,245.87,125269
"D0425",Unincorporated - East Pasadena,0,0,6403
"D0425",Unincorporated - East Rancho Dominguez,17,111.05,15308
"D0425",Unincorporated - East Whittier,4,75.39,5306
"D0425",Unincorporated - El Camino Village,6,68.25,8791
"D0425",Unincorporated - El Monte,0,0,145
"D0425",Unincorporated - Elizabeth Lake,0,0,1661
"D0425",Unincorporated - Florence-Firestone,153,236.46,64705
"D0425",Unincorporated - Franklin Canyon,0,0,4
"D0425",Unincorporated - Glendora,1,151.52,660
"D0425",Unincorporated - Hacienda Heights,46,82.25,55926
"D0425",Unincorporated - Harbor Gateway,0,0,1
"D0425",Unincorporated - Hawthorne,3,119.33,2514
"D0425",Unincorporated - Hi Vista,0,0,1098
"D0425",Unincorporated - Kagel/Lopez Canyons,1,70.82,1412
"D0425",Unincorporated - La Crescenta-Montrose,16,80.8,19801
"D0425",Unincorporated - La Habra Heights,0,0,676
"D0425",Unincorporated - La Rambla,6,289.16,2075
"D0425",Unincorporated - La Verne,1,49.02,2040
"D0425",Unincorporated - Ladera Heights,15,212.13,7071
"D0425",Unincorporated - Lake Hughes,0,0,668
"D0425",Unincorporated - Lake Los Angeles,15,115.44,12994
"D0425",Unincorporated - Lake Manor,2,121.73,1643
"D0425",Unincorporated - Lakewood,0,0
"D0425",Unincorporated - Lennox,35,155.27,22542
"D0425",Unincorporated - Leona Valley,1,57.11,1751
"D0425",Unincorporated - Littlerock,4,99.48,4021
"D0425",Unincorporated - Littlerock/Juniper Hills,1,77.1,1297
"D0425",Unincorporated - Littlerock/Pearblossom,6,168.11,3569
"D0425",Unincorporated - Llano,1,114.03,877
"D0425",Unincorporated - Lynwood,0,NA
"D0425",Unincorporated - Marina del Rey,11,116.88,9411
"D0425",Unincorporated - Miracle Mile,0,0
"D0425",Unincorporated - Monrovia,5,128.83,3881
"D0425",Unincorporated - Newhall,0,0,220
"D0425",Unincorporated - North Lancaster,0,0,1198
"D0425",Unincorporated - North Whittier,6,71.77,8360
"D0425",Unincorporated - Northeast San Gabriel,13,54.09,24036
"D0425",Unincorporated - Palmdale,2,237.53,842
"D0425",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0425",Unincorporated - Pearblossom/Llano,2,102.25,1956
"D0425",Unincorporated - Pellissier Village,0,0,619
"D0425",Unincorporated - Placerita Canyon,0,0,460
"D0425",Unincorporated - Pomona,0,0,1938
"D0425",Unincorporated - Quartz Hill,25,193.71,12906
"D0425",Unincorporated - Rancho Dominguez,10,375.8,2661
"D0425",Unincorporated - Roosevelt,0,0,931
"D0425",Unincorporated - Rosewood,3,233.28,1286
"D0425",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0425",Unincorporated - Rosewood/West Rancho Dominguez,5,148.77,3361
"D0425",Unincorporated - Rowland Heights,44,86.24,51022
"D0425",Unincorporated - San Clemente Island,0,0
"D0425",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0425",Unincorporated - San Jose Hills,16,79.13,20221
"D0425",Unincorporated - San Pasqual,0,0,2035
"D0425",Unincorporated - Sand Canyon,0,0,308
"D0425",Unincorporated - Santa Catalina Island,2,749.06,267
"D0425",Unincorporated - Santa Monica Mountains,9,48.33,18621
"D0425",Unincorporated - Saugus,2,1290.32,155
"D0425",Unincorporated - Saugus/Canyon Country,0,0,356
"D0425",Unincorporated - South Antelope Valley,0,0,455
"D0425",Unincorporated - South Edwards,0,NA
"D0425",Unincorporated - South El Monte,1,55.71,1795
"D0425",Unincorporated - South San Gabriel,7,79.11,8848
"D0425",Unincorporated - South Whittier,60,101.31,59222
"D0425",Unincorporated - Southeast Antelope Valley,0,0,781
"D0425",Unincorporated - Stevenson Ranch,16,76.31,20966
"D0425",Unincorporated - Sun Village,4,66.27,6036
"D0425",Unincorporated - Sunrise Village,1,77.16,1296
"D0425",Unincorporated - Twin Lakes/Oat Mountain,4,241.25,1658
"D0425",Unincorporated - Universal City,0,NA
"D0425",Unincorporated - Val Verde,7,211.54,3309
"D0425",Unincorporated - Valencia,4,130.21,3072
"D0425",Unincorporated - Valinda,26,111.25,23371
"D0425",Unincorporated - View Park/Windsor Hills,23,197.68,11635
"D0425",Unincorporated - Walnut,0,NA
"D0425",Unincorporated - Walnut Park,40,247.79,16143
"D0425",Unincorporated - West Antelope Valley,2,132.36,1511
"D0425",Unincorporated - West Carson,53,239.97,22086
"D0425",Unincorporated - West Chatsworth,0,0
"D0425",Unincorporated - West LA,19,1995.8,952
"D0425",Unincorporated - West Puente Valley,13,132.18,9835
"D0425",Unincorporated - West Rancho Dominguez,2,147.17,1359
"D0425",Unincorporated - West Whittier/Los Nietos,30,111.42,26925
"D0425",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0425",Unincorporated - Westhills,0,0,839
"D0425",Unincorporated - White Fence Farms,2,54.3,3683
"D0425",Unincorporated - Whittier,4,105.71,3784
"D0425",Unincorporated - Whittier Narrows,0,0,12
"D0425",Unincorporated - Willowbrook,42,120.3,34913
"D0425",Unincorporated - Wiseburn,5,82.96,6027
