date,name,Cases,Case Rate,population
"D0429",City of Agoura Hills,31,148.45,20883
"D0429",City of Alhambra,83,95.71,86724
"D0429",City of Arcadia,38,65.8,57754
"D0429",City of Artesia,14,83.36,16795
"D0429",City of Avalon,0,0,3869
"D0429",City of Azusa,69,137.89,50040
"D0429",City of Baldwin Park,85,110.72,76769
"D0429",City of Bell,126,346.8,36332
"D0429",City of Bell Gardens,103,239.14,43071
"D0429",City of Bellflower,129,165.95,77735
"D0429",City of Beverly Hills,106,307.07,34520
"D0429",City of Bradbury,1,93.55,1069
"D0429",City of Burbank,237,221.12,107180
"D0429",City of Calabasas,37,152.12,24323
"D0429",City of Carson,238,253.61,93846
"D0429",City of Cerritos,51,101.86,50067
"D0429",City of Claremont,24,65.78,36484
"D0429",City of Commerce,11,84.17,13069
"D0429",City of Compton,205,205.2,99904
"D0429",City of Covina,94,191.71,49032
"D0429",City of Cudahy,70,287.51,24347
"D0429",City of Culver City,64,160.54,39865
"D0429",City of Diamond Bar,34,59.12,57515
"D0429",City of Downey,215,188.16,114263
"D0429",City of Duarte,65,295.24,22016
"D0429",City of El Monte,151,128.76,117269
"D0429",City of El Segundo,27,160.85,16786
"D0429",City of Gardena,158,257.71,61310
"D0429",City of Glendale,564,273.13,206493
"D0429",City of Glendora,45,85.29,52764
"D0429",City of Hawaiian Gardens,9,61.32,14676
"D0429",City of Hawthorne,185,208.36,88787
"D0429",City of Hermosa Beach,23,116.93,19670
"D0429",City of Hidden Hills,0,0,1890
"D0429",City of Huntington Park,142,238.72,59484
"D0429",City of Industry,1,228.83,437
"D0429",City of Inglewood,315,277.33,113582
"D0429",City of Irwindale,2,137.08,1459
"D0429",City of La Canada Flintridge,37,178.8,20693
"D0429",City of La Habra Heights,2,36.66,5455
"D0429",City of La Mirada,60,120.97,49599
"D0429",City of La Puente,40,98.29,40697
"D0429",City of La Verne,16,48.07,33282
"D0429",City of Lakewood,79,98.31,80362
"D0429",City of Lancaster,307,190.01,161570
"D0429",City of Lawndale,55,163.62,33614
"D0429",City of Lomita,34,164.02,20729
"D0429",City of Lynwood,178,247.06,72047
"D0429",City of Malibu,30,231.46,12961
"D0429",City of Manhattan Beach,66,183.34,35999
"D0429",City of Maywood,65,231.74,28049
"D0429",City of Monrovia,46,118.56,38800
"D0429",City of Montebello,130,201.94,64375
"D0429",City of Monterey Park,74,118.85,62262
"D0429",City of Norwalk,185,171.9,107622
"D0429",City of Palmdale,399,250.99,158968
"D0429",City of Palos Verdes Estates,37,273.63,13522
"D0429",City of Paramount,123,219.55,56023
"D0429",City of Pico Rivera,174,270.67,64284
"D0429",City of Pomona,171,109.66,155931
"D0429",City of Rancho Palos Verdes,59,138.02,42747
"D0429",City of Redondo Beach,106,154.3,68697
"D0429",City of Rolling Hills,1,51.55,1940
"D0429",City of Rolling Hills Estates,13,160.24,8113
"D0429",City of Rosemead,35,63.23,55350
"D0429",City of San Dimas,28,81.12,34516
"D0429",City of San Fernando,87,353.49,24612
"D0429",City of San Gabriel,30,73.25,40954
"D0429",City of San Marino,11,82.85,13277
"D0429",City of Santa Clarita,362,164.23,220424
"D0429",City of Santa Fe Springs,25,136.14,18364
"D0429",City of Santa Monica,159,171.99,92446
"D0429",City of Sierra Madre,5,45.5,10989
"D0429",City of Signal Hill,7,59.34,11797
"D0429",City of South El Monte,24,114.92,20885
"D0429",City of South Gate,244,248.59,98155
"D0429",City of South Pasadena,78,299.39,26053
"D0429",City of Temple City,49,134.41,36455
"D0429",City of Torrance,255,170.83,149268
"D0429",City of Vernon,0,0,209
"D0429",City of Walnut,23,75.33,30532
"D0429",City of West Covina,129,119.19,108235
"D0429",City of West Hollywood,137,370.76,36951
"D0429",City of Westlake Village,6,71.77,8360
"D0429",City of Whittier,116,132.67,87432
"D0429",Los Angeles,10863,268.58
"D0429",Los Angeles - Adams-Normandie,26,317,8202
"D0429",Los Angeles - Alsace,29,233.03,12445
"D0429",Los Angeles - Angeles National Forest,0,0,40
"D0429",Los Angeles - Angelino Heights,9,359.71,2502
"D0429",Los Angeles - Arleta,106,308.41,34370
"D0429",Los Angeles - Atwater Village,25,170.46,14666
"D0429",Los Angeles - Baldwin Hills,60,192.77,31125
"D0429",Los Angeles - Bel Air,28,332.19,8429
"D0429",Los Angeles - Beverly Crest,32,255.49,12525
"D0429",Los Angeles - Beverlywood,31,235.33,13173
"D0429",Los Angeles - Boyle Heights,201,231.34,86884
"D0429",Los Angeles - Brentwood,64,206.75,30955
"D0429",Los Angeles - Brookside,0,0,581
"D0429",Los Angeles - Cadillac-Corning,18,252.77,7121
"D0429",Los Angeles - Canoga Park,250,382.91,65289
"D0429",Los Angeles - Carthay,65,452.55,14363
"D0429",Los Angeles - Central,118,302.63,38992
"D0429",Los Angeles - Century City,30,234.52,12792
"D0429",Los Angeles - Century Palms/Cove,92,272.46,33766
"D0429",Los Angeles - Chatsworth,90,242.84,37061
"D0429",Los Angeles - Cheviot Hills,17,185.37,9171
"D0429",Los Angeles - Chinatown,9,112.21,8021
"D0429",Los Angeles - Cloverdale/Cochran,35,240.5,14553
"D0429",Los Angeles - Country Club Park,62,409.16,15153
"D0429",Los Angeles - Crenshaw District,46,332.63,13829
"D0429",Los Angeles - Crestview,62,545.39,11368
"D0429",Los Angeles - Del Rey,49,163.68,29936
"D0429",Los Angeles - Downtown,63,229.03,27507
"D0429",Los Angeles - Eagle Rock,85,214.71,39589
"D0429",Los Angeles - East Hollywood,125,426.81,29287
"D0429",Los Angeles - Echo Park,17,119.25,14256
"D0429",Los Angeles - El Sereno,93,222.45,41808
"D0429",Los Angeles - Elysian Park,9,157.56,5712
"D0429",Los Angeles - Elysian Valley,21,206.47,10171
"D0429",Los Angeles - Encino,84,185.96,45172
"D0429",Los Angeles - Exposition,4,120.26,3326
"D0429",Los Angeles - Exposition Park,133,296.1,44917
"D0429",Los Angeles - Faircrest Heights,2,55.56,3600
"D0429",Los Angeles - Figueroa Park Square,20,229.33,8721
"D0429",Los Angeles - Florence-Firestone,132,278.22,47445
"D0429",Los Angeles - Glassell Park,103,325.91,31604
"D0429",Los Angeles - Gramercy Place,29,269.42,10764
"D0429",Los Angeles - Granada Hills,114,195.91,58191
"D0429",Los Angeles - Green Meadows,55,255.75,21505
"D0429",Los Angeles - Hancock Park,63,369.74,17039
"D0429",Los Angeles - Harbor City,46,158.24,29070
"D0429",Los Angeles - Harbor Gateway,69,158.26,43600
"D0429",Los Angeles - Harbor Pines,0,0,2409
"D0429",Los Angeles - Harvard Heights,58,321.6,18035
"D0429",Los Angeles - Harvard Park,123,324.24,37935
"D0429",Los Angeles - Highland Park,87,179.79,48391
"D0429",Los Angeles - Historic Filipinotown,60,432.59,13870
"D0429",Los Angeles - Hollywood,190,278.37,68254
"D0429",Los Angeles - Hollywood Hills,58,197.05,29434
"D0429",Los Angeles - Hyde Park,61,213.73,28541
"D0429",Los Angeles - Jefferson Park,21,260.13,8073
"D0429",Los Angeles - Koreatown,132,255.35,51693
"D0429",Los Angeles - Lafayette Square,13,285.15,4559
"D0429",Los Angeles - Lake Balboa,87,206.13,42206
"D0429",Los Angeles - Lakeview Terrace,51,388.33,13133
"D0429",Los Angeles - Leimert Park,31,203.48,15235
"D0429",Los Angeles - Lincoln Heights,70,214.74,32597
"D0429",Los Angeles - Little Armenia,88,1096.57,8025
"D0429",Los Angeles - Little Bangladesh,71,250.5,28343
"D0429",Los Angeles - Little Tokyo,5,159.59,3133
"D0429",Los Angeles - Longwood,15,348.51,4304
"D0429",Los Angeles - Los Feliz,33,152.72,21608
"D0429",Los Angeles - Manchester Square,13,152.3,8536
"D0429",Los Angeles - Mandeville Canyon,1,32.01,3124
"D0429",Los Angeles - Mar Vista,52,122.44,42471
"D0429",Los Angeles - Marina Peninsula,9,206.42,4360
"D0429",Los Angeles - Melrose,330,424.73,77696
"D0429",Los Angeles - Mid-city,36,239.52,15030
"D0429",Los Angeles - Miracle Mile,36,200.17,17985
"D0429",Los Angeles - Mission Hills,72,298.46,24124
"D0429",Los Angeles - Mt. Washington,40,165.67,24145
"D0429",Los Angeles - North Hills,155,251.73,61575
"D0429",Los Angeles - North Hollywood,341,225.2,151421
"D0429",Los Angeles - Northridge,163,233.53,69797
"D0429",Los Angeles - Pacific Palisades,37,173.78,21291
"D0429",Los Angeles - Pacoima,253,328.66,76979
"D0429",Los Angeles - Palisades Highlands,3,78,3846
"D0429",Los Angeles - Palms,105,239.31,43877
"D0429",Los Angeles - Panorama City,284,377.41,75250
"D0429",Los Angeles - Park La Brea,11,81,13580
"D0429",Los Angeles - Pico-Union,218,521.01,41842
"D0429",Los Angeles - Playa Del Rey,1,31.29,3196
"D0429",Los Angeles - Playa Vista,20,182.7,10947
"D0429",Los Angeles - Porter Ranch,53,148.93,35588
"D0429",Los Angeles - Rancho Park,11,167.68,6560
"D0429",Los Angeles - Regent Square,2,71.94,2780
"D0429",Los Angeles - Reseda,205,267.56,76617
"D0429",Los Angeles - Reseda Ranch,18,388.27,4636
"D0429",Los Angeles - Reynier Village,8,189.21,4228
"D0429",Los Angeles - San Pedro,446,571.52,78038
"D0429",Los Angeles - Shadow Hills,9,202.61,4442
"D0429",Los Angeles - Sherman Oaks,124,142.11,87254
