date,name,Cases,Case Rate,population
"D0505",City of Agoura Hills,31,148.45,20883
"D0505",City of Alhambra,102,117.61,86724
"D0505",City of Arcadia,48,83.11,57754
"D0505",City of Artesia,15,89.31,16795
"D0505",City of Avalon,0,0,3869
"D0505",City of Azusa,89,177.86,50040
"D0505",City of Baldwin Park,124,161.52,76769
"D0505",City of Bell,142,390.84,36332
"D0505",City of Bell Gardens,121,280.93,43071
"D0505",City of Bellflower,158,203.25,77735
"D0505",City of Beverly Hills,116,336.04,34520
"D0505",City of Bradbury,1,93.55,1069
"D0505",City of Burbank,283,264.04,107180
"D0505",City of Calabasas,46,189.12,24323
"D0505",City of Carson,277,295.16,93846
"D0505",City of Cerritos,60,119.84,50067
"D0505",City of Claremont,27,74.01,36484
"D0505",City of Commerce,14,107.12,13069
"D0505",City of Compton,254,254.24,99904
"D0505",City of Covina,101,205.99,49032
"D0505",City of Cudahy,91,373.76,24347
"D0505",City of Culver City,88,220.75,39865
"D0505",City of Diamond Bar,38,66.07,57515
"D0505",City of Downey,253,221.42,114263
"D0505",City of Duarte,81,367.91,22016
"D0505",City of El Monte,202,172.25,117269
"D0505",City of El Segundo,30,178.72,16786
"D0505",City of Gardena,177,288.7,61310
"D0505",City of Glendale,669,323.98,206493
"D0505",City of Glendora,57,108.03,52764
"D0505",City of Hawaiian Gardens,11,74.95,14676
"D0505",City of Hawthorne,232,261.3,88787
"D0505",City of Hermosa Beach,25,127.1,19670
"D0505",City of Hidden Hills,0,0,1890
"D0505",City of Huntington Park,180,302.6,59484
"D0505",City of Industry,3,686.5,437
"D0505",City of Inglewood,390,343.36,113582
"D0505",City of Irwindale,2,137.08,1459
"D0505",City of La Canada Flintridge,41,198.13,20693
"D0505",City of La Habra Heights,3,55,5455
"D0505",City of La Mirada,73,147.18,49599
"D0505",City of La Puente,47,115.49,40697
"D0505",City of La Verne,18,54.08,33282
"D0505",City of Lakewood,94,116.97,80362
"D0505",City of Lancaster,373,230.86,161570
"D0505",City of Lawndale,74,220.15,33614
"D0505",City of Lomita,40,192.97,20729
"D0505",City of Lynwood,232,322.01,72047
"D0505",City of Malibu,31,239.18,12961
"D0505",City of Manhattan Beach,67,186.12,35999
"D0505",City of Maywood,79,281.65,28049
"D0505",City of Monrovia,60,154.64,38800
"D0505",City of Montebello,166,257.86,64375
"D0505",City of Monterey Park,93,149.37,62262
"D0505",City of Norwalk,228,211.85,107622
"D0505",City of Palmdale,477,300.06,158968
"D0505",City of Palos Verdes Estates,40,295.81,13522
"D0505",City of Paramount,169,301.66,56023
"D0505",City of Pico Rivera,233,362.45,64284
"D0505",City of Pomona,221,141.73,155931
"D0505",City of Rancho Palos Verdes,71,166.09,42747
"D0505",City of Redondo Beach,115,167.4,68697
"D0505",City of Rolling Hills,2,103.09,1940
"D0505",City of Rolling Hills Estates,13,160.24,8113
"D0505",City of Rosemead,44,79.49,55350
"D0505",City of San Dimas,30,86.92,34516
"D0505",City of San Fernando,121,491.63,24612
"D0505",City of San Gabriel,40,97.67,40954
"D0505",City of San Marino,12,90.38,13277
"D0505",City of Santa Clarita,450,204.15,220424
"D0505",City of Santa Fe Springs,31,168.81,18364
"D0505",City of Santa Monica,198,214.18,92446
"D0505",City of Sierra Madre,5,45.5,10989
"D0505",City of Signal Hill,9,76.29,11797
"D0505",City of South El Monte,36,172.37,20885
"D0505",City of South Gate,290,295.45,98155
"D0505",City of South Pasadena,97,372.32,26053
"D0505",City of Temple City,58,159.1,36455
"D0505",City of Torrance,306,205,149268
"D0505",City of Vernon,1,478.47,209
"D0505",City of Walnut,25,81.88,30532
"D0505",City of West Covina,151,139.51,108235
"D0505",City of West Hollywood,141,381.59,36951
"D0505",City of Westlake Village,6,71.77,8360
