date,name,Cases,Case Rate,population
"D0512",City of Agoura Hills,32,153.23,20883
"D0512",City of Alhambra,135,155.67,86724
"D0512",City of Arcadia,62,107.35,57754
"D0512",City of Artesia,17,101.22,16795
"D0512",City of Avalon,0,0,3869
"D0512",City of Azusa,111,221.82,50040
"D0512",City of Baldwin Park,168,218.84,76769
"D0512",City of Bell,177,487.17,36332
"D0512",City of Bell Gardens,149,345.94,43071
"D0512",City of Bellflower,216,277.87,77735
"D0512",City of Beverly Hills,120,347.62,34520
"D0512",City of Bradbury,2,187.09,1069
"D0512",City of Burbank,318,296.7,107180
"D0512",City of Calabasas,48,197.34,24323
"D0512",City of Carson,323,344.18,93846
"D0512",City of Cerritos,78,155.79,50067
"D0512",City of Claremont,30,82.23,36484
"D0512",City of Commerce,22,168.34,13069
"D0512",City of Compton,313,313.3,99904
"D0512",City of Covina,115,234.54,49032
"D0512",City of Cudahy,109,447.69,24347
"D0512",City of Culver City,121,303.52,39865
"D0512",City of Diamond Bar,45,78.24,57515
"D0512",City of Downey,331,289.68,114263
"D0512",City of Duarte,94,426.96,22016
"D0512",City of El Monte,273,232.8,117269
"D0512",City of El Segundo,30,178.72,16786
"D0512",City of Gardena,197,321.32,61310
"D0512",City of Glendale,785,380.16,206493
"D0512",City of Glendora,79,149.72,52764
"D0512",City of Hawaiian Gardens,16,109.02,14676
"D0512",City of Hawthorne,273,307.48,88787
"D0512",City of Hermosa Beach,25,127.1,19670
"D0512",City of Hidden Hills,1,52.91,1890
"D0512",City of Huntington Park,231,388.34,59484
"D0512",City of Industry,11,2517.16,437
"D0512",City of Inglewood,449,395.31,113582
"D0512",City of Irwindale,4,274.16,1459
"D0512",City of La Canada Flintridge,46,222.3,20693
"D0512",City of La Habra Heights,7,128.32,5455
"D0512",City of La Mirada,83,167.34,49599
"D0512",City of La Puente,58,142.52,40697
"D0512",City of La Verne,23,69.11,33282
"D0512",City of Lakewood,118,146.84,80362
"D0512",City of Lancaster,438,271.09,161570
"D0512",City of Lawndale,81,240.97,33614
"D0512",City of Lomita,43,207.44,20729
"D0512",City of Lynwood,295,409.45,72047
"D0512",City of Malibu,32,246.89,12961
"D0512",City of Manhattan Beach,71,197.23,35999
"D0512",City of Maywood,113,402.87,28049
"D0512",City of Monrovia,107,275.77,38800
"D0512",City of Montebello,231,358.83,64375
"D0512",City of Monterey Park,111,178.28,62262
"D0512",City of Norwalk,270,250.88,107622
"D0512",City of Palmdale,527,331.51,158968
