date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1005",City of Agoura Hills,189,905,3,14,20883
"D1005",City of Alhambra,1309,1509,29,33,86724
"D1005",City of Arcadia,539,933,34,59,57754
"D1005",City of Artesia,388,2310,10,60,16795
"D1005",City of Avalon,6,155,0,0,3869
"D1005",City of Azusa,1591,3179,23,46,50040
"D1005",City of Baldwin Park,3103,4042,90,117,76769
"D1005",City of Bell,1651,4544,41,113,36332
"D1005",City of Bell Gardens,2042,4741,23,53,43071
"D1005",City of Bellflower,2445,3145,60,77,77735
"D1005",City of Beverly Hills,706,2045,12,35,34520
"D1005",City of Bradbury,14,1310,0,0,1069
"D1005",City of Burbank,1643,1533,60,56,107180
"D1005",City of Calabasas,280,1151,12,49,24323
"D1005",City of Carson,1881,2004,63,67,93846
"D1005",City of Cerritos,587,1172,17,34,50067
"D1005",City of Claremont,405,1110,10,27,36484
"D1005",City of Commerce,599,4583,12,92,13069
"D1005",City of Compton,4133,4137,73,73,99904
"D1005",City of Covina,1456,2969,48,98,49032
"D1005",City of Cudahy,1129,4637,18,74,24347
"D1005",City of Culver City,399,1001,29,73,39865
"D1005",City of Diamond Bar,566,984,10,17,57515
"D1005",City of Downey,4256,3725,87,76,114263
"D1005",City of Duarte,589,2675,30,136,22016
"D1005",City of El Monte,4486,3825,164,140,117269
"D1005",City of El Segundo,132,786,1,6,16786
"D1005",City of Gardena,1284,2094,54,88,61310
"D1005",City of Glendale,3936,1906,178,86,206493
"D1005",City of Glendora,1278,2422,73,138,52764
"D1005",City of Hawaiian Gardens,541,3686,2,14,14676
"D1005",City of Hawthorne,1990,2241,47,53,88787
"D1005",City of Hermosa Beach,226,1149,4,20,19670
"D1005",City of Hidden Hills,10,529,0,0,1890
"D1005",City of Huntington Park,3016,5070,60,101,59484
"D1005",City of Industry,36,8238,2,458,437
"D1005",City of Inglewood,2953,2600,91,80,113582
"D1005",City of Irwindale,69,4729,2,137,1459
"D1005",City of La Canada Flintridge,185,894,7,34,20693
"D1005",City of La Habra Heights,45,825,0,0,5455
"D1005",City of La Mirada,877,1768,26,52,49599
"D1005",City of La Puente,1575,3870,23,57,40697
"D1005",City of La Verne,505,1517,13,39,33282
"D1005",City of Lakewood,1339,1666,15,19,80362
"D1005",City of Lancaster,3615,2237,59,37,161570
"D1005",City of Lawndale,646,1922,12,36,33614
"D1005",City of Lomita,243,1172,9,43,20729
"D1005",City of Lynwood,3411,4734,102,142,72047
"D1005",City of Malibu,104,802,3,23,12961
"D1005",City of Manhattan Beach,372,1033,5,14,35999
"D1005",City of Maywood,1470,5241,33,118,28049
"D1005",City of Monrovia,775,1997,41,106,38800
"D1005",City of Montebello,2376,3691,53,82,64375
