date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1028",City of Agoura Hills,218,1044,6,29,20883
"D1028",City of Alhambra,1439,1659,34,39,86724
"D1028",City of Arcadia,595,1030,39,68,57754
"D1028",City of Artesia,411,2447,10,60,16795
"D1028",City of Avalon,5,129,0,0,3869
"D1028",City of Azusa,1734,3465,25,50,50040
"D1028",City of Baldwin Park,3380,4403,100,130,76769
"D1028",City of Bell,1779,4897,42,116,36332
"D1028",City of Bell Gardens,2260,5247,26,60,43071
"D1028",City of Bellflower,2678,3445,63,81,77735
"D1028",City of Beverly Hills,753,2181,12,35,34520
"D1028",City of Bradbury,19,1777,0,0,1069
"D1028",City of Burbank,1922,1793,74,69,107180
"D1028",City of Calabasas,318,1307,13,53,24323
"D1028",City of Carson,2069,2205,65,69,93846
"D1028",City of Cerritos,651,1300,17,34,50067
"D1028",City of Claremont,462,1266,10,27,36484
"D1028",City of Commerce,653,4997,12,92,13069
"D1028",City of Compton,4482,4486,80,80,99904
"D1028",City of Covina,1557,3175,54,110,49032
"D1028",City of Cudahy,1186,4871,18,74,24347
"D1028",City of Culver City,426,1069,28,70,39865
"D1028",City of Diamond Bar,636,1106,10,17,57515
"D1028",City of Downey,4691,4105,90,79,114263
"D1028",City of Duarte,626,2843,31,141,22016
"D1028",City of El Monte,4914,4190,177,151,117269
"D1028",City of El Segundo,148,882,1,6,16786
"D1028",City of Gardena,1349,2200,54,88,61310
"D1028",City of Glendale,4601,2228,182,88,206493
"D1028",City of Glendora,1341,2542,77,146,52764
"D1028",City of Hawaiian Gardens,566,3857,2,14,14676
"D1028",City of Hawthorne,2154,2426,49,55,88787
"D1028",City of Hermosa Beach,257,1307,4,20,19670
"D1028",City of Hidden Hills,18,952,0,0,1890
"D1028",City of Huntington Park,3209,5395,64,108,59484
"D1028",City of Industry,41,9382,2,458,437
"D1028",City of Inglewood,3230,2844,93,82,113582
"D1028",City of Irwindale,79,5415,2,137,1459
"D1028",City of La Canada Flintridge,201,971,7,34,20693
"D1028",City of La Habra Heights,63,1155,1,18,5455
"D1028",City of La Mirada,954,1923,28,56,49599
"D1028",City of La Puente,1734,4261,27,66,40697
"D1028",City of La Verne,558,1677,13,39,33282
"D1028",City of Lakewood,1472,1832,16,20,80362
"D1028",City of Lancaster,4329,2679,65,40,161570
"D1028",City of Lawndale,729,2169,13,39,33614
"D1028",City of Lomita,267,1288,9,43,20729
"D1028",City of Lynwood,3686,5116,105,146,72047
"D1028",City of Malibu,113,872,3,23,12961
"D1028",City of Manhattan Beach,420,1167,5,14,35999
"D1028",City of Maywood,1588,5662,36,128,28049
"D1028",City of Monrovia,848,2186,42,108,38800
"D1028",City of Montebello,2603,4043,55,85,64375
"D1028",City of Monterey Park,1045,1678,50,80,62262
"D1028",City of Norwalk,3774,3507,86,80,107622
"D1028",City of Palmdale,5172,3253,80,50,158968
"D1028",City of Palos Verdes Estates,111,821,2,15,13522
"D1028",City of Paramount,2684,4791,29,52,56023
"D1028",City of Pico Rivera,2764,4300,79,123,64284
"D1028",City of Pomona,6246,4006,144,92,155931
"D1028",City of Rancho Palos Verdes,346,809,13,30,42747
"D1028",City of Redondo Beach,648,943,12,17,68697
"D1028",City of Rolling Hills,12,619,0,0,1940
"D1028",City of Rolling Hills Estates,49,604,2,25,8113
"D1028",City of Rosemead,964,1742,31,56,55350
"D1028",City of San Dimas,613,1776,15,43,34516
"D1028",City of San Fernando,1141,4636,20,81,24612
"D1028",City of San Gabriel,702,1714,69,168,40954
"D1028",City of San Marino,98,738,2,15,13277
"D1028",City of Santa Clarita,4338,1968,62,28,220424
"D1028",City of Santa Fe Springs,640,3485,5,27,18364
"D1028",City of Santa Monica,1029,1113,41,44,92446
"D1028",City of Sierra Madre,87,792,3,27,10989
"D1028",City of Signal Hill,310,2628,4,34,11797
"D1028",City of South El Monte,907,4343,16,77,20885
"D1028",City of South Gate,4976,5070,73,74,98155
"D1028",City of South Pasadena,319,1224,26,100,26053
"D1028",City of Temple City,577,1583,42,115,36455
"D1028",City of Torrance,1575,1055,73,49,149268
"D1028",City of Vernon,15,7177,0,0,209
"D1028",City of Walnut,328,1074,6,20,30532
"D1028",City of West Covina,3299,3048,71,66,108235
"D1028",City of West Hollywood,658,1781,5,14,36951
"D1028",City of Westlake Village,41,490,0,0,8360
"D1028",City of Whittier,2595,2968,40,46,87432
"D1028",Los Angeles,124758,3085,2965,73
