date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1108",City of Agoura Hills,231,1106,6,29,20883
"D1108",City of Alhambra,1508,1739,34,39,86724
"D1108",City of Arcadia,630,1091,40,69,57754
"D1108",City of Artesia,434,2584,11,65,16795
"D1108",City of Avalon,5,129,0,0,3869
"D1108",City of Azusa,1814,3625,25,50,50040
"D1108",City of Baldwin Park,3538,4609,104,135,76769
"D1108",City of Bell,1860,5119,43,118,36332
"D1108",City of Bell Gardens,2355,5468,26,60,43071
"D1108",City of Bellflower,2821,3629,63,81,77735
"D1108",City of Beverly Hills,809,2344,12,35,34520
"D1108",City of Bradbury,21,1964,0,0,1069
"D1108",City of Burbank,2078,1939,74,69,107180
"D1108",City of Calabasas,342,1406,14,58,24323
"D1108",City of Carson,2166,2308,66,70,93846
"D1108",City of Cerritos,683,1364,17,34,50067
"D1108",City of Claremont,492,1349,10,27,36484
"D1108",City of Commerce,692,5295,12,92,13069
"D1108",City of Compton,4711,4716,82,82,99904
"D1108",City of Covina,1657,3379,58,118,49032
"D1108",City of Cudahy,1272,5224,18,74,24347
"D1108",City of Culver City,464,1164,28,70,39865
"D1108",City of Diamond Bar,703,1222,11,19,57515
"D1108",City of Downey,4921,4307,91,80,114263
"D1108",City of Duarte,652,2961,31,141,22016
"D1108",City of El Monte,5142,4385,177,151,117269
"D1108",City of El Segundo,155,923,1,6,16786
"D1108",City of Gardena,1404,2290,56,91,61310
"D1108",City of Glendale,4972,2408,185,90,206493
"D1108",City of Glendora,1399,2651,76,144,52764
"D1108",City of Hawaiian Gardens,593,4041,3,20,14676
"D1108",City of Hawthorne,2287,2576,49,55,88787
"D1108",City of Hermosa Beach,281,1429,4,20,19670
"D1108",City of Hidden Hills,21,1111,0,0,1890
"D1108",City of Huntington Park,3362,5652,64,108,59484
"D1108",City of Industry,56,12815,2,458,437
"D1108",City of Inglewood,3395,2989,93,82,113582
"D1108",City of Irwindale,82,5620,2,137,1459
"D1108",City of La Canada Flintridge,214,1034,6,29,20693
"D1108",City of La Habra Heights,65,1192,1,18,5455
"D1108",City of La Mirada,1015,2046,26,52,49599
"D1108",City of La Puente,1816,4462,29,71,40697
"D1108",City of La Verne,602,1809,13,39,33282
"D1108",City of Lakewood,1544,1921,16,20,80362
"D1108",City of Lancaster,4803,2973,69,43,161570
"D1108",City of Lawndale,789,2347,13,39,33614
"D1108",City of Lomita,280,1351,9,43,20729
"D1108",City of Lynwood,3840,5330,105,146,72047
"D1108",City of Malibu,122,941,3,23,12961
"D1108",City of Manhattan Beach,440,1222,5,14,35999
"D1108",City of Maywood,1652,5890,37,132,28049
"D1108",City of Monrovia,904,2330,42,108,38800
"D1108",City of Montebello,2782,4322,54,84,64375
"D1108",City of Monterey Park,1095,1759,52,84,62262
"D1108",City of Norwalk,4015,3731,88,82,107622
"D1108",City of Palmdale,5742,3612,80,50,158968
"D1108",City of Palos Verdes Estates,117,865,2,15,13522
"D1108",City of Paramount,2799,4996,31,55,56023
"D1108",City of Pico Rivera,2911,4528,79,123,64284
"D1108",City of Pomona,6590,4226,144,92,155931
"D1108",City of Rancho Palos Verdes,362,847,13,30,42747
"D1108",City of Redondo Beach,695,1012,12,17,68697
"D1108",City of Rolling Hills,12,619,0,0,1940
"D1108",City of Rolling Hills Estates,53,653,3,37,8113
"D1108",City of Rosemead,1019,1841,32,58,55350
"D1108",City of San Dimas,654,1895,15,43,34516
"D1108",City of San Fernando,1240,5038,20,81,24612
"D1108",City of San Gabriel,743,1814,71,173,40954
"D1108",City of San Marino,101,761,2,15,13277
"D1108",City of Santa Clarita,4743,2152,64,29,220424
"D1108",City of Santa Fe Springs,669,3643,6,33,18364
"D1108",City of Santa Monica,1119,1210,41,44,92446
"D1108",City of Sierra Madre,94,855,4,36,10989
"D1108",City of Signal Hill,334,2831,4,34,11797
"D1108",City of South El Monte,966,4625,17,81,20885
"D1108",City of South Gate,5222,5320,75,76,98155
"D1108",City of South Pasadena,332,1274,26,100,26053
"D1108",City of Temple City,601,1649,43,118,36455
"D1108",City of Torrance,1660,1112,72,48,149268
"D1108",City of Vernon,16,7656,0,0,209
"D1108",City of Walnut,360,1179,6,20,30532
"D1108",City of West Covina,3441,3179,72,67,108235
"D1108",City of West Hollywood,730,1976,6,16,36951
"D1108",City of Westlake Village,45,538,0,0,8360
"D1108",City of Whittier,2776,3175,41,47,87432
"D1108",Los Angeles,132986,3288,3020,75
"D1108",Los Angeles - Adams-Normandie,327,3987,5,61,8202
"D1108",Los Angeles - Alsace,438,3519,3,24,12445
"D1108",Los Angeles - Angeles National Forest,2,5000,0,0,40
"D1108",Los Angeles - Angelino Heights,81,3237,1,40,2502
"D1108",Los Angeles - Arleta,1880,5470,26,76,34370
"D1108",Los Angeles - Atwater Village,317,2161,8,55,14666
