date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1215",City of Agoura Hills,432,2069,7,34,20883
"D1215",City of Alhambra,2886,3328,40,46,86724
"D1215",City of Arcadia,1134,1964,44,76,57754
"D1215",City of Artesia,853,5079,18,107,16795
"D1215",City of Avalon,5,129,0,0,3869
"D1215",City of Azusa,3033,6061,32,64,50040
"D1215",City of Baldwin Park,6054,7886,119,155,76769
"D1215",City of Bell,3098,8527,50,138,36332
"D1215",City of Bell Gardens,4049,9401,36,84,43071
"D1215",City of Bellflower,4802,6177,73,94,77735
"D1215",City of Beverly Hills,1277,3699,13,38,34520
"D1215",City of Bradbury,30,2806,0,0,1069
"D1215",City of Burbank,3766,3514,102,95,107180
"D1215",City of Calabasas,552,2269,13,53,24323
"D1215",City of Carson,3841,4093,67,71,93846
"D1215",City of Cerritos,1198,2393,18,36,50067
"D1215",City of Claremont,995,2727,14,38,36484
"D1215",City of Commerce,1258,9626,14,107,13069
"D1215",City of Compton,7827,7835,88,88,99904
"D1215",City of Covina,2926,5968,65,133,49032
"D1215",City of Cudahy,2221,9122,21,86,24347
"D1215",City of Culver City,921,2310,37,93,39865
"D1215",City of Diamond Bar,1344,2337,17,30,57515
"D1215",City of Downey,8597,7524,104,91,114263
"D1215",City of Duarte,1076,4887,41,186,22016
"D1215",City of El Monte,8521,7266,206,176,117269
"D1215",City of El Segundo,284,1692,1,6,16786
"D1215",City of Gardena,2645,4314,70,114,61310
"D1215",City of Glendale,8403,4069,212,103,206493
"D1215",City of Glendora,2304,4367,86,163,52764
"D1215",City of Hawaiian Gardens,1086,7400,3,20,14676
"D1215",City of Hawthorne,4317,4862,66,74,88787
"D1215",City of Hermosa Beach,469,2384,4,20,19670
"D1215",City of Hidden Hills,31,1640,0,0,1890
"D1215",City of Huntington Park,5432,9132,68,114,59484
"D1215",City of Industry,79,18078,2,458,437
"D1215",City of Inglewood,5875,5172,112,99,113582
"D1215",City of Irwindale,133,9116,2,137,1459
"D1215",City of La Canada Flintridge,346,1672,6,29,20693
"D1215",City of La Habra Heights,75,1375,1,18,5455
"D1215",City of La Mirada,1912,3855,34,69,49599
"D1215",City of La Puente,3278,8055,32,79,40697
"D1215",City of La Verne,1238,3720,17,51,33282
"D1215",City of Lakewood,2882,3586,19,24,80362
"D1215",City of Lancaster,10292,6370,97,60,161570
"D1215",City of Lawndale,1473,4382,16,48,33614
"D1215",City of Lomita,504,2431,9,43,20729
"D1215",City of Lynwood,6387,8865,123,171,72047
"D1215",City of Malibu,181,1396,5,39,12961
"D1215",City of Manhattan Beach,644,1789,4,11,35999
"D1215",City of Maywood,2607,9294,46,164,28049
"D1215",City of Monrovia,1472,3794,41,106,38800
"D1215",City of Montebello,4883,7585,64,99,64375
"D1215",City of Monterey Park,2039,3275,67,108,62262
"D1215",City of Norwalk,7260,6746,112,104,107622
"D1215",City of Palmdale,11254,7079,102,64,158968
"D1215",City of Palos Verdes Estates,171,1265,2,15,13522
"D1215",City of Paramount,4702,8393,36,64,56023
"D1215",City of Pico Rivera,5428,8444,90,140,64284
"D1215",City of Pomona,12285,7878,180,115,155931
"D1215",City of Rancho Palos Verdes,590,1380,14,33,42747
"D1215",City of Redondo Beach,1222,1779,13,19,68697
"D1215",City of Rolling Hills,16,825,0,0,1940
"D1215",City of Rolling Hills Estates,107,1319,3,37,8113
"D1215",City of Rosemead,2068,3736,40,72,55350
"D1215",City of San Dimas,1377,3989,18,52,34516
"D1215",City of San Fernando,2403,9764,26,106,24612
"D1215",City of San Gabriel,1390,3394,106,259,40954
"D1215",City of San Marino,170,1280,4,30,13277
"D1215",City of Santa Clarita,8723,3957,78,35,220424
"D1215",City of Santa Fe Springs,1238,6741,13,71,18364
"D1215",City of Santa Monica,2019,2184,52,56,92446
"D1215",City of Sierra Madre,220,2002,5,46,10989
"D1215",City of Signal Hill,538,4560,4,34,11797
"D1215",City of South El Monte,1686,8073,18,86,20885
"D1215",City of South Gate,8850,9016,89,91,98155
"D1215",City of South Pasadena,599,2299,28,107,26053
"D1215",City of Temple City,1099,3015,60,165,36455
"D1215",City of Torrance,2828,1895,78,52,149268
"D1215",City of Vernon,43,20574,0,0,209
"D1215",City of Walnut,744,2437,6,20,30532
"D1215",City of West Covina,6034,5575,78,72,108235
"D1215",City of West Hollywood,1172,3172,9,24,36951
"D1215",City of Westlake Village,65,778,0,0,8360
"D1215",City of Whittier,5248,6002,77,88,87432
"D1215",Los Angeles,230472,5698,3542,88
"D1215",Los Angeles - Adams-Normandie,538,6559,5,61,8202
