date,name,Cases,Case Rate,population
"D0420",Unincorporated - Covina (Charter Oak),11,83.69,13144
"D0420",Unincorporated - Del Aire,6,136.58,4393
"D0420",Unincorporated - Del Rey,0,0,318
"D0420",Unincorporated - Del Sur,--,--,2415
"D0420",Unincorporated - Desert View Highlands,--,--,2493
"D0420",Unincorporated - Duarte,--,--,4428
"D0420",Unincorporated - East Covina,0,0,329
"D0420",Unincorporated - East La Mirada,6,113.38,5292
"D0420",Unincorporated - East Lancaster,0,0,114
"D0420",Unincorporated - East Los Angeles,202,161.25,125269
"D0420",Unincorporated - East Pasadena,0,0,6403
"D0420",Unincorporated - East Rancho Dominguez,14,91.46,15308
"D0420",Unincorporated - East Whittier,--,--,5306
"D0420",Unincorporated - El Camino Village,--,--,8791
"D0420",Unincorporated - El Monte,0,0,145
"D0420",Unincorporated - Elizabeth Lake,0,0,1661
"D0420",Unincorporated - Florence-Firestone,116,179.28,64705
"D0420",Unincorporated - Franklin Canyon,0,0,4
"D0420",Unincorporated - Glendora,0,0,660
"D0420",Unincorporated - Hacienda Heights,40,71.52,55926
"D0420",Unincorporated - Harbor Gateway,0,0,1
"D0420",Unincorporated - Hawthorne,--,--,2514
"D0420",Unincorporated - Hi Vista,0,0,1098
"D0420",Unincorporated - Kagel/Lopez Canyons,--,--,1412
"D0420",Unincorporated - La Crescenta-Montrose,13,65.65,19801
"D0420",Unincorporated - La Habra Heights,0,0,676
"D0420",Unincorporated - La Rambla,6,289.16,2075
"D0420",Unincorporated - La Verne,--,--,2040
"D0420",Unincorporated - Ladera Heights,16,226.28,7071
"D0420",Unincorporated - Lake Hughes,0,0,668
"D0420",Unincorporated - Lake Los Angeles,11,84.65,12994
"D0420",Unincorporated - Lake Manor,--,--,1643
"D0420",Unincorporated - Lakewood,0,0
"D0420",Unincorporated - Lennox,30,133.08,22542
"D0420",Unincorporated - Leona Valley,--,--,1751
"D0420",Unincorporated - Littlerock,--,--,4021
"D0420",Unincorporated - Littlerock/Juniper Hills,--,--,1297
"D0420",Unincorporated - Littlerock/Pearblossom,--,--,3569
"D0420",Unincorporated - Llano,--,--,877
"D0420",Unincorporated - Lynwood,0,0
"D0420",Unincorporated - Marina del Rey,9,95.63,9411
"D0420",Unincorporated - Miracle Mile,0,0
"D0420",Unincorporated - Monrovia,5,128.83,3881
"D0420",Unincorporated - Newhall,0,0,220
"D0420",Unincorporated - North Lancaster,0,0,1198
"D0420",Unincorporated - North Whittier,--,--,8360
"D0420",Unincorporated - Northeast San Gabriel,8,33.28,24036
"D0420",Unincorporated - Palmdale,--,--,842
"D0420",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0420",Unincorporated - Pearblossom/Llano,--,--,1956
"D0420",Unincorporated - Pellissier Village,0,0,619
"D0420",Unincorporated - Placerita Canyon,0,0,460
"D0420",Unincorporated - Pomona,0,0,1938
"D0420",Unincorporated - Quartz Hill,18,139.47,12906
"D0420",Unincorporated - Rancho Dominguez,10,375.8,2661
"D0420",Unincorporated - Roosevelt,0,0,931
"D0420",Unincorporated - Rosewood,--,--,1286
"D0420",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0420",Unincorporated - Rosewood/West Rancho Dominguez,--,--,3361
"D0420",Unincorporated - Rowland Heights,32,62.72,51022
"D0420",Unincorporated - San Clemente Island,0,0
"D0420",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0420",Unincorporated - San Jose Hills,12,59.34,20221
"D0420",Unincorporated - San Pasqual,0,0,2035
"D0420",Unincorporated - Sand Canyon,0,0,308
"D0420",Unincorporated - Santa Catalina Island,--,--,267
"D0420",Unincorporated - Santa Monica Mountains,8,42.96,18621
"D0420",Unincorporated - Saugus,--,--,155
"D0420",Unincorporated - Saugus/Canyon Country,0,0,356
"D0420",Unincorporated - South Antelope Valley,0,0,455
"D0420",Unincorporated - South Edwards,0,0
"D0420",Unincorporated - South El Monte,--,--,1795
"D0420",Unincorporated - South San Gabriel,7,79.11,8848
"D0420",Unincorporated - South Whittier,46,77.67,59222
"D0420",Unincorporated - Southeast Antelope Valley,0,0,781
"D0420",Unincorporated - Stevenson Ranch,15,71.54,20966
"D0420",Unincorporated - Sun Village,--,--,6036
"D0420",Unincorporated - Sunrise Village,--,--,1296
"D0420",Unincorporated - Twin Lakes/Oat Mountain,--,--,1658
"D0420",Unincorporated - Universal City,0,0
"D0420",Unincorporated - Val Verde,--,--,3309
"D0420",Unincorporated - Valencia,--,--,3072
"D0420",Unincorporated - Valinda,22,94.13,23371
"D0420",Unincorporated - View Park/Windsor Hills,21,180.49,11635
"D0420",Unincorporated - Walnut,0,0
"D0420",Unincorporated - Walnut Park,36,223.01,16143
"D0420",Unincorporated - West Antelope Valley,--,--,1511
"D0420",Unincorporated - West Carson,39,176.58,22086
"D0420",Unincorporated - West Chatsworth,0,0
"D0420",Unincorporated - West LA,--,--,952
"D0420",Unincorporated - West Puente Valley,7,71.17,9835
"D0420",Unincorporated - West Rancho Dominguez,--,--,1359
"D0420",Unincorporated - West Whittier/Los Nietos,24,89.14,26925
"D0420",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0420",Unincorporated - Westhills,0,0,839
"D0420",Unincorporated - White Fence Farms,--,--,3683
"D0420",Unincorporated - Whittier,--,--,3784
"D0420",Unincorporated - Whittier Narrows,0,0,12
"D0420",Unincorporated - Willowbrook,33,94.52,34913
"D0420",Unincorporated - Wiseburn,--,--,6027
