date,name,Cases,Case Rate,population
"D0416",Los Angeles - Crestview,45,395.85,11368
"D0416",Los Angeles - Del Rey,36,120.26,29936
"D0416",Los Angeles - Downtown,28,101.79,27507
"D0416",Los Angeles - Eagle Rock,52,131.35,39589
"D0416",Los Angeles - East Hollywood,58,198.04,29287
"D0416",Los Angeles - Echo Park,10,70.15,14256
"D0416",Los Angeles - El Sereno,46,110.03,41808
"D0416",Los Angeles - Elysian Park,5,87.54,5712
"D0416",Los Angeles - Elysian Valley,10,98.32,10171
"D0416",Los Angeles - Encino,59,130.61,45172
"D0416",Los Angeles - Exposition,--,--,3326
"D0416",Los Angeles - Exposition Park,63,140.26,44917
"D0416",Los Angeles - Faircrest Heights,--,--,3600
"D0416",Los Angeles - Figueroa Park Square,10,114.67,8721
"D0416",Los Angeles - Florence-Firestone,52,109.6,47445
"D0416",Los Angeles - Glassell Park,67,212,31604
"D0416",Los Angeles - Gramercy Place,12,111.48,10764
"D0416",Los Angeles - Granada Hills,58,99.67,58191
"D0416",Los Angeles - Green Meadows,21,97.65,21505
"D0416",Los Angeles - Hancock Park,52,305.18,17039
"D0416",Los Angeles - Harbor City,25,86,29070
"D0416",Los Angeles - Harbor Gateway,35,80.28,43600
"D0416",Los Angeles - Harbor Pines,0,0,2409
"D0416",Los Angeles - Harvard Heights,25,138.62,18035
"D0416",Los Angeles - Harvard Park,37,97.54,37935
"D0416",Los Angeles - Highland Park,44,90.93,48391
"D0416",Los Angeles - Historic Filipinotown,25,180.25,13870
"D0416",Los Angeles - Hollywood,126,184.6,68254
"D0416",Los Angeles - Hollywood Hills,48,163.08,29434
"D0416",Los Angeles - Hyde Park,27,94.6,28541
"D0416",Los Angeles - Jefferson Park,5,61.93,8073
"D0416",Los Angeles - Koreatown,62,119.94,51693
"D0416",Los Angeles - Lafayette Square,7,153.54,4559
"D0416",Los Angeles - Lake Balboa,44,104.25,42206
"D0416",Los Angeles - Lakeview Terrace,21,159.9,13133
"D0416",Los Angeles - Leimert Park,26,170.66,15235
"D0416",Los Angeles - Lincoln Heights,24,73.63,32597
"D0416",Los Angeles - Little Armenia,56,697.82,8025
"D0416",Los Angeles - Little Bangladesh,39,137.6,28343
"D0416",Los Angeles - Little Tokyo,--,--,3133
"D0416",Los Angeles - Longwood,--,--,4304
"D0416",Los Angeles - Los Feliz,21,97.19,21608
"D0416",Los Angeles - Manchester Square,--,--,8536
"D0416",Los Angeles - Mandeville Canyon,--,--,3124
"D0416",Los Angeles - Mar Vista,39,91.83,42471
"D0416",Los Angeles - Marina Peninsula,8,183.49,4360
"D0416",Los Angeles - Melrose,228,293.45,77696
"D0416",Los Angeles - Mid-city,26,172.99,15030
"D0416",Los Angeles - Miracle Mile,21,116.76,17985
"D0416",Los Angeles - Mission Hills,32,132.65,24124
"D0416",Los Angeles - Mt. Washington,16,66.27,24145
"D0416",Los Angeles - North Hills,59,95.82,61575
"D0416",Los Angeles - North Hollywood,153,101.04,151421
"D0416",Los Angeles - Northridge,67,95.99,69797
"D0416",Los Angeles - Pacific Palisades,33,155,21291
"D0416",Los Angeles - Pacoima,73,94.83,76979
"D0416",Los Angeles - Palisades Highlands,--,--,3846
"D0416",Los Angeles - Palms,70,159.54,43877
"D0416",Los Angeles - Panorama City,81,107.64,75250
"D0416",Los Angeles - Park La Brea,11,81,13580
"D0416",Los Angeles - Pico-Union,76,181.64,41842
"D0416",Los Angeles - Playa Del Rey,--,--,3196
"D0416",Los Angeles - Playa Vista,11,100.48,10947
"D0416",Los Angeles - Porter Ranch,33,92.73,35588
"D0416",Los Angeles - Rancho Park,8,121.95,6560
"D0416",Los Angeles - Regent Square,--,--,2780
"D0416",Los Angeles - Reseda,89,116.16,76617
"D0416",Los Angeles - Reseda Ranch,9,194.13,4636
"D0416",Los Angeles - Reynier Village,6,141.91,4228
"D0416",Los Angeles - San Pedro,70,89.7,78038
"D0416",Los Angeles - Shadow Hills,7,157.59,4442
"D0416",Los Angeles - Sherman Oaks,85,97.42,87254
"D0416",Los Angeles - Silverlake,88,199.62,44083
"D0416",Los Angeles - South Carthay,20,188.77,10595
"D0416",Los Angeles - South Park,48,126.45,37961
"D0416",Los Angeles - St Elmo Village,--,--,4584
"D0416",Los Angeles - Studio City,22,98.04,22440
"D0416",Los Angeles - Sun Valley,48,91.46,52483
"D0416",Los Angeles - Sunland,37,181.3,20408
"D0416",Los Angeles - Sycamore Square,0,0,647
"D0416",Los Angeles - Sylmar,138,167.48,82398
"D0416",Los Angeles - Tarzana,52,168.42,30876
"D0416",Los Angeles - Temple-Beaudry,62,157.03,39482
"D0416",Los Angeles - Thai Town,11,112.14,9809
"D0416",Los Angeles - Toluca Lake,7,80.42,8704
"D0416",Los Angeles - Toluca Terrace,0,0,1306
"D0416",Los Angeles - Toluca Woods,--,--,1858
"D0416",Los Angeles - Tujunga,23,82.7,27810
"D0416",Los Angeles - University Hills,--,--,3429
"D0416",Los Angeles - University Park,27,98.34,27456
"D0416",Los Angeles - Valley Glen,39,129.93,30016
"D0416",Los Angeles - Valley Village,44,177.99,24720
"D0416",Los Angeles - Van Nuys,113,121.25,93194
"D0416",Los Angeles - Venice,33,97.39,33885
"D0416",Los Angeles - Vermont Knolls,23,133.72,17200
"D0416",Los Angeles - Vermont Square,21,274.26,7657
"D0416",Los Angeles - Vermont Vista,34,82.55,41186
"D0416",Los Angeles - Vernon Central,50,96.16,51998
"D0416",Los Angeles - Victoria Park,18,214.31,8399
"D0416",Los Angeles - View Heights,5,135.35,3694
"D0416",Los Angeles - Watts,36,84.36,42674
"D0416",Los Angeles - Wellington Square,--,--,4915
"D0416",Los Angeles - West Adams,58,209.92,27630
"D0416",Los Angeles - West Hills,26,64.13,40545
"D0416",Los Angeles - West Los Angeles,38,100.97,37636
"D0416",Los Angeles - West Vernon,90,167.77,53644
"D0416",Los Angeles - Westchester,42,81.39,51603
"D0416",Los Angeles - Westlake,97,163.42,59355
"D0416",Los Angeles - Westwood,38,70.23,54109
"D0416",Los Angeles - Wholesale District,32,88.57,36129
"D0416",Los Angeles - Wilmington,43,76.12,56487
"D0416",Los Angeles - Wilshire Center,59,117.6,50170
"D0416",Los Angeles - Winnetka,62,119.72,51786
"D0416",Los Angeles - Woodland Hills,80,117.55,68055
"D0416",Unincorporated - Acton,5,62.73,7971
"D0416",Unincorporated - Agua Dulce,--,--,4158
"D0416",Unincorporated - Altadena,41,93.99,43620
"D0416",Unincorporated - Anaverde,0,0,1508
"D0416",Unincorporated - Angeles National Forest,--,--,1245
"D0416",Unincorporated - Arcadia,--,--,7981
"D0416",Unincorporated - Athens-Westmont,42,98.96,42442
"D0416",Unincorporated - Athens Village,10,204.21,4897
"D0416",Unincorporated - Avocado Heights,5,73.8,6775
"D0416",Unincorporated - Azusa,--,--,15923
"D0416",Unincorporated - Bassett,9,60.74,14817
"D0416",Unincorporated - Bouquet Canyon,0,0,1073
"D0416",Unincorporated - Bradbury,0,0,108
"D0416",Unincorporated - Canyon Country,15,194.1,9310
"D0416",Unincorporated - Castaic,9,33.1,27191
"D0416",Unincorporated - Cerritos,0,0,587
"D0416",Unincorporated - Claremont,0,0,702
"D0416",Unincorporated - Covina,13,77.29,16819
"D0416",Unincorporated - Covina (Charter Oak),9,68.47,13144
"D0416",Unincorporated - Del Aire,5,113.82,4393
"D0416",Unincorporated - Del Rey,0,0,318
"D0416",Unincorporated - Del Sur,--,--,2415
"D0416",Unincorporated - Desert View Highlands,--,--,2493
"D0416",Unincorporated - Duarte,0,0,4428
"D0416",Unincorporated - East Covina,0,0,329
"D0416",Unincorporated - East La Mirada,6,113.38,5292
"D0416",Unincorporated - East Lancaster,0,0,114
"D0416",Unincorporated - East Los Angeles,121,96.59,125269
"D0416",Unincorporated - East Pasadena,0,0,6403
"D0416",Unincorporated - East Rancho Dominguez,12,78.39,15308
"D0416",Unincorporated - East Whittier,--,--,5306
"D0416",Unincorporated - El Camino Village,--,--,8791
"D0416",Unincorporated - El Monte,0,0,145
"D0416",Unincorporated - Elizabeth Lake,0,0,1661
"D0416",Unincorporated - Florence-Firestone,76,117.46,64705
"D0416",Unincorporated - Glendora,0,0,660
"D0416",Unincorporated - Hacienda Heights,33,59.01,55926
"D0416",Unincorporated - Hawthorne,--,--,2514
"D0416",Unincorporated - Hi Vista,0,0,1098
"D0416",Unincorporated - Kagel/Lopez Canyons,--,--,1412
"D0416",Unincorporated - La Crescenta-Montrose,12,60.6,19801
"D0416",Unincorporated - La Habra Heights,0,0,676
"D0416",Unincorporated - La Rambla,5,240.96,2075
"D0416",Unincorporated - La Verne,--,--,2040
"D0416",Unincorporated - Ladera Heights,15,212.13,7071
"D0416",Unincorporated - Lake Hughes,0,0,668
"D0416",Unincorporated - Lake Los Angeles,8,61.57,12994
"D0416",Unincorporated - Lake Manor,--,--,1643
"D0416",Unincorporated - Lakewood,0,0
"D0416",Unincorporated - Lennox,20,88.72,22542
"D0416",Unincorporated - Leona Valley,0,0,1751
"D0416",Unincorporated - Littlerock,0,0,4021
"D0416",Unincorporated - Littlerock/Juniper Hills,--,--,1297
"D0416",Unincorporated - Littlerock/Pearblossom,--,--,3569
"D0416",Unincorporated - Llano,0,0,877
"D0416",Unincorporated - Marina del Rey,6,63.76,9411
"D0416",Unincorporated - Monrovia,5,128.83,3881
"D0416",Unincorporated - Newhall,0,0,220
"D0416",Unincorporated - North Lancaster,0,0,1198
"D0416",Unincorporated - North Whittier,--,--,8360
"D0416",Unincorporated - Northeast San Gabriel,7,29.12,24036
"D0416",Unincorporated - Palmdale,0,0,842
"D0416",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0416",Unincorporated - Pearblossom/Llano,--,--,1956
"D0416",Unincorporated - Pellissier Village,0,0,619
"D0416",Unincorporated - Placerita Canyon,0,0,460
"D0416",Unincorporated - Pomona,0,0,1938
"D0416",Unincorporated - Quartz Hill,14,108.48,12906
"D0416",Unincorporated - Rancho Dominguez,8,300.64,2661
"D0416",Unincorporated - Roosevelt,0,0,931
"D0416",Unincorporated - Rosewood,--,--,1286
"D0416",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0416",Unincorporated - Rosewood/West Rancho Dominguez,--,--,3361
"D0416",Unincorporated - Rowland Heights,23,45.08,51022
"D0416",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0416",Unincorporated - San Jose Hills,7,34.62,20221
"D0416",Unincorporated - San Pasqual,0,0,2035
"D0416",Unincorporated - Sand Canyon,0,0,308
"D0416",Unincorporated - Santa Catalina Island,--,--,267
"D0416",Unincorporated - Santa Monica Mountains,7,37.59,18621
"D0416",Unincorporated - Saugus,--,--,155
"D0416",Unincorporated - Saugus/Canyon Country,0,0,356
"D0416",Unincorporated - South Antelope Valley,0,0,455
"D0416",Unincorporated - South El Monte,--,--,1795
"D0416",Unincorporated - South San Gabriel,7,79.11,8848
"D0416",Unincorporated - South Whittier,33,55.72,59222
"D0416",Unincorporated - Southeast Antelope Valley,0,0,781
"D0416",Unincorporated - Stevenson Ranch,12,57.24,20966
"D0416",Unincorporated - Sun Village,--,--,6036
"D0416",Unincorporated - Sunrise Village,--,--,1296
"D0416",Unincorporated - Twin Lakes/Oat Mountain,--,--,1658
"D0416",Unincorporated - Val Verde,--,--,3309
"D0416",Unincorporated - Valencia,--,--,3072
"D0416",Unincorporated - Valinda,12,51.35,23371
"D0416",Unincorporated - View Park/Windsor Hills,17,146.11,11635
"D0416",Unincorporated - Walnut Park,25,154.87,16143
"D0416",Unincorporated - West Antelope Valley,--,--,1511
"D0416",Unincorporated - West Carson,31,140.36,22086
"D0416",Unincorporated - West LA,--,--,952
"D0416",Unincorporated - West Puente Valley,6,61.01,9835
"D0416",Unincorporated - West Rancho Dominguez,--,--,1359
"D0416",Unincorporated - West Whittier/Los Nietos,18,66.85,26925
"D0416",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0416",Unincorporated - Westhills,0,0,839
"D0416",Unincorporated - White Fence Farms,--,--,3683
"D0416",Unincorporated - Whittier,--,--,3784
"D0416",Unincorporated - Willowbrook,25,71.61,34913
"D0416",Unincorporated - Wiseburn,--,--,6027
