date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1018",City of Agoura Hills,204,977,6,29,20883
"D1018",City of Alhambra,1376,1587,30,35,86724
"D1018",City of Arcadia,560,970,37,64,57754
"D1018",City of Artesia,390,2322,10,60,16795
"D1018",City of Avalon,5,129,0,0,3869
"D1018",City of Azusa,1659,3315,23,46,50040
"D1018",City of Baldwin Park,3238,4218,94,122,76769
"D1018",City of Bell,1701,4682,41,113,36332
"D1018",City of Bell Gardens,2149,4989,25,58,43071
"D1018",City of Bellflower,2548,3278,63,81,77735
"D1018",City of Beverly Hills,725,2100,12,35,34520
"D1018",City of Bradbury,17,1590,0,0,1069
"D1018",City of Burbank,1790,1670,66,62,107180
"D1018",City of Calabasas,300,1233,13,53,24323
"D1018",City of Carson,1965,2094,63,67,93846
"D1018",City of Cerritos,619,1236,16,32,50067
"D1018",City of Claremont,425,1165,10,27,36484
"D1018",City of Commerce,610,4668,12,92,13069
"D1018",City of Compton,4304,4308,75,75,99904
"D1018",City of Covina,1507,3074,53,108,49032
"D1018",City of Cudahy,1160,4764,18,74,24347
"D1018",City of Culver City,408,1023,28,70,39865
"D1018",City of Diamond Bar,590,1026,10,17,57515
"D1018",City of Downey,4413,3862,88,77,114263
"D1018",City of Duarte,606,2753,31,141,22016
"D1018",City of El Monte,4684,3994,172,147,117269
"D1018",City of El Segundo,139,828,1,6,16786
"D1018",City of Gardena,1317,2148,54,88,61310
"D1018",City of Glendale,4210,2039,182,88,206493
"D1018",City of Glendora,1289,2443,76,144,52764
"D1018",City of Hawaiian Gardens,552,3761,2,14,14676
"D1018",City of Hawthorne,2050,2309,49,55,88787
"D1018",City of Hermosa Beach,239,1215,4,20,19670
"D1018",City of Hidden Hills,13,688,0,0,1890
"D1018",City of Huntington Park,3121,5247,62,104,59484
"D1018",City of Industry,36,8238,2,458,437
"D1018",City of Inglewood,3108,2736,91,80,113582
"D1018",City of Irwindale,74,5072,2,137,1459
"D1018",City of La Canada Flintridge,188,909,7,34,20693
"D1018",City of La Habra Heights,53,972,0,0,5455
"D1018",City of La Mirada,901,1817,28,56,49599
"D1018",City of La Puente,1667,4096,25,61,40697
"D1018",City of La Verne,530,1592,13,39,33282
"D1018",City of Lakewood,1408,1752,16,20,80362
"D1018",City of Lancaster,3875,2398,66,41,161570
"D1018",City of Lawndale,682,2029,13,39,33614
"D1018",City of Lomita,254,1225,9,43,20729
"D1018",City of Lynwood,3533,4904,104,144,72047
"D1018",City of Malibu,106,818,3,23,12961
"D1018",City of Manhattan Beach,386,1072,5,14,35999
"D1018",City of Maywood,1534,5469,34,121,28049
"D1018",City of Monrovia,812,2093,41,106,38800
"D1018",City of Montebello,2478,3849,55,85,64375
"D1018",City of Monterey Park,1012,1625,49,79,62262
"D1018",City of Norwalk,3548,3297,84,78,107622
"D1018",City of Palmdale,4655,2928,77,48,158968
"D1018",City of Palos Verdes Estates,106,784,2,15,13522
"D1018",City of Paramount,2557,4564,30,54,56023
"D1018",City of Pico Rivera,2629,4090,79,123,64284
"D1018",City of Pomona,5894,3780,139,89,155931
"D1018",City of Rancho Palos Verdes,326,763,13,30,42747
"D1018",City of Redondo Beach,613,892,11,16,68697
"D1018",City of Rolling Hills,12,619,0,0,1940
"D1018",City of Rolling Hills Estates,45,555,2,25,8113
"D1018",City of Rosemead,885,1599,32,58,55350
"D1018",City of San Dimas,576,1669,15,43,34516
"D1018",City of San Fernando,1074,4364,19,77,24612
"D1018",City of San Gabriel,675,1648,68,166,40954
"D1018",City of San Marino,96,723,2,15,13277
"D1018",City of Santa Clarita,3945,1790,55,25,220424
"D1018",City of Santa Fe Springs,621,3382,4,22,18364
"D1018",City of Santa Monica,953,1031,40,43,92446
"D1018",City of Sierra Madre,83,755,3,27,10989
"D1018",City of Signal Hill,296,2509,3,25,11797
"D1018",City of South El Monte,866,4147,16,77,20885
"D1018",City of South Gate,4786,4876,72,73,98155
"D1018",City of South Pasadena,309,1186,26,100,26053
"D1018",City of Temple City,550,1509,41,112,36455
"D1018",City of Torrance,1520,1018,72,48,149268
"D1018",City of Vernon,13,6220,0,0,209
"D1018",City of Walnut,309,1012,6,20,30532
"D1018",City of West Covina,3102,2866,70,65,108235
"D1018",City of West Hollywood,617,1670,5,14,36951
"D1018",City of Westlake Village,40,478,0,0,8360
"D1018",City of Whittier,2465,2819,37,42,87432
"D1018",Los Angeles,118100,2920,2901,72
"D1018",Los Angeles - Adams-Normandie,292,3560,4,49,8202
"D1018",Los Angeles - Alsace,394,3166,3,24,12445
"D1018",Los Angeles - Angeles National Forest,2,5000,0,0,40
"D1018",Los Angeles - Angelino Heights,78,3118,1,40,2502
"D1018",Los Angeles - Arleta,1620,4713,27,79,34370
"D1018",Los Angeles - Atwater Village,258,1759,8,55,14666
"D1018",Los Angeles - Baldwin Hills,649,2085,29,93,31125
"D1018",Los Angeles - Bel Air,101,1198,0,0,8429
"D1018",Los Angeles - Beverly Crest,141,1126,2,16,12525
"D1018",Los Angeles - Beverlywood,179,1359,0,0,13173
"D1018",Los Angeles - Boyle Heights,4558,5246,75,86,86884
"D1018",Los Angeles - Brentwood,317,1024,3,10,30955
"D1018",Los Angeles - Brookside,5,861,0,0,581
"D1018",Los Angeles - Cadillac-Corning,139,1952,1,14,7121
"D1018",Los Angeles - Canoga Park,2133,3267,58,89,65289
"D1018",Los Angeles - Carthay,233,1622,16,111,14363
"D1018",Los Angeles - Central,2276,5837,42,108,38992
"D1018",Los Angeles - Century City,131,1024,0,0,12792
"D1018",Los Angeles - Century Palms/Cove,1576,4667,23,68,33766
"D1018",Los Angeles - Chatsworth,739,1994,37,100,37061
"D1018",Los Angeles - Cheviot Hills,89,970,3,33,9171
"D1018",Los Angeles - Chinatown,135,1683,3,37,8021
"D1018",Los Angeles - Cloverdale/Cochran,334,2295,5,34,14553
"D1018",Los Angeles - Country Club Park,392,2587,29,191,15153
"D1018",Los Angeles - Crenshaw District,327,2365,4,29,13829
"D1018",Los Angeles - Crestview,201,1768,20,176,11368
"D1018",Los Angeles - Del Rey,385,1286,10,33,29936
"D1018",Los Angeles - Downtown,876,3185,17,62,27507
"D1018",Los Angeles - Eagle Rock,708,1788,26,66,39589
"D1018",Los Angeles - East Hollywood,674,2301,44,150,29287
"D1018",Los Angeles - Echo Park,278,1950,5,35,14256
"D1018",Los Angeles - El Sereno,1368,3272,34,81,41808
"D1018",Los Angeles - Elysian Park,110,1926,0,0,5712
"D1018",Los Angeles - Elysian Valley,290,2851,3,29,10171
"D1018",Los Angeles - Encino,722,1598,20,44,45172
"D1018",Los Angeles - Exposition,79,2375,2,60,3326
"D1018",Los Angeles - Exposition Park,1443,3213,24,53,44917
"D1018",Los Angeles - Faircrest Heights,39,1083,2,56,3600
"D1018",Los Angeles - Figueroa Park Square,331,3795,5,57,8721
"D1018",Los Angeles - Florence-Firestone,2469,5204,30,63,47445
"D1018",Los Angeles - Glassell Park,755,2389,14,44,31604
"D1018",Los Angeles - Gramercy Place,263,2443,4,37,10764
