date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0819",City of Agoura Hills,136,651,2,10,20883
"D0819",City of Alhambra,1082,1248,23,27,86724
"D0819",City of Arcadia,421,729,28,48,57754
"D0819",City of Artesia,280,1667,4,24,16795
"D0819",City of Avalon,5,129,0,0,3869
"D0819",City of Azusa,1304,2606,15,30,50040
"D0819",City of Baldwin Park,2467,3214,70,91,76769
"D0819",City of Bell,1372,3776,36,99,36332
"D0819",City of Bell Gardens,1681,3903,20,46,43071
"D0819",City of Bellflower,2056,2645,52,67,77735
"D0819",City of Beverly Hills,584,1692,11,32,34520
"D0819",City of Bradbury,13,1216,0,0,1069
"D0819",City of Burbank,1218,1136,55,51,107180
"D0819",City of Calabasas,224,921,12,49,24323
"D0819",City of Carson,1581,1685,48,51,93846
"D0819",City of Cerritos,493,985,13,26,50067
"D0819",City of Claremont,320,877,8,22,36484
"D0819",City of Commerce,498,3811,7,54,13069
"D0819",City of Compton,3473,3476,55,55,99904
"D0819",City of Covina,1172,2390,22,45,49032
"D0819",City of Cudahy,976,4009,15,62,24347
"D0819",City of Culver City,359,901,29,73,39865
"D0819",City of Diamond Bar,477,829,7,12,57515
"D0819",City of Downey,3529,3088,75,66,114263
"D0819",City of Duarte,439,1994,25,114,22016
"D0819",City of El Monte,3836,3271,125,107,117269
"D0819",City of El Segundo,113,673,1,6,16786
"D0819",City of Gardena,1048,1709,36,59,61310
"D0819",City of Glendale,2862,1386,155,75,206493
"D0819",City of Glendora,1107,2098,58,110,52764
"D0819",City of Hawaiian Gardens,456,3107,2,14,14676
"D0819",City of Hawthorne,1695,1909,34,38,88787
"D0819",City of Hermosa Beach,180,915,3,15,19670
"D0819",City of Hidden Hills,7,370,0,0,1890
"D0819",City of Huntington Park,2479,4168,39,66,59484
"D0819",City of Industry,29,6636,2,458,437
"D0819",City of Inglewood,2489,2191,81,71,113582
"D0819",City of Irwindale,60,4112,2,137,1459
"D0819",City of La Canada Flintridge,147,710,7,34,20693
"D0819",City of La Habra Heights,32,587,0,0,5455
"D0819",City of La Mirada,741,1494,24,48,49599
"D0819",City of La Puente,1300,3194,15,37,40697
"D0819",City of La Verne,384,1154,10,30,33282
"D0819",City of Lakewood,1070,1331,8,10,80362
"D0819",City of Lancaster,2687,1663,38,24,161570
"D0819",City of Lawndale,551,1639,9,27,33614
"D0819",City of Lomita,215,1037,8,39,20729
"D0819",City of Lynwood,2822,3917,85,118,72047
"D0819",City of Malibu,91,702,3,23,12961
"D0819",City of Manhattan Beach,301,836,4,11,35999
"D0819",City of Maywood,1233,4396,30,107,28049
"D0819",City of Monrovia,644,1660,35,90,38800
"D0819",City of Montebello,1955,3037,40,62,64375
"D0819",City of Monterey Park,813,1306,26,42,62262
"D0819",City of Norwalk,2848,2646,64,59,107622
"D0819",City of Palmdale,3352,2109,48,30,158968
"D0819",City of Palos Verdes Estates,78,577,2,15,13522
"D0819",City of Paramount,2113,3772,23,41,56023
"D0819",City of Pico Rivera,2083,3240,61,95,64284
"D0819",City of Pomona,4700,3014,92,59,155931
"D0819",City of Rancho Palos Verdes,251,587,12,28,42747
"D0819",City of Redondo Beach,498,725,9,13,68697
"D0819",City of Rolling Hills,5,258,0,0,1940
"D0819",City of Rolling Hills Estates,35,431,2,25,8113
"D0819",City of Rosemead,713,1288,24,43,55350
"D0819",City of San Dimas,446,1292,10,29,34516
"D0819",City of San Fernando,753,3059,17,69,24612
"D0819",City of San Gabriel,524,1279,37,90,40954
"D0819",City of San Marino,66,497,2,15,13277
"D0819",City of Santa Clarita,2741,1244,41,19,220424
"D0819",City of Santa Fe Springs,462,2516,5,27,18364
"D0819",City of Santa Monica,722,781,38,41,92446
"D0819",City of Sierra Madre,64,582,3,27,10989
"D0819",City of Signal Hill,225,1907,1,8,11797
"D0819",City of South El Monte,694,3323,12,57,20885
"D0819",City of South Gate,3881,3954,56,57,98155
