date,name,Cases,Case Rate,population
"D0410",City of Agoura Hills,20,95.77,20883
"D0410",City of Alhambra,32,36.9,86724
"D0410",City of Arcadia,19,32.9,57754
"D0410",City of Artesia,--,--,16795
"D0410",City of Avalon,0,0,3869
"D0410",City of Azusa,18,35.97,50040
"D0410",City of Baldwin Park,18,23.45,76769
"D0410",City of Bell,35,96.33,36332
"D0410",City of Bell Gardens,23,53.4,43071
"D0410",City of Bellflower,48,61.75,77735
"D0410",City of Beverly Hills,71,205.68,34520
"D0410",City of Bradbury,0,0,1069
"D0410",City of Burbank,96,89.57,107180
"D0410",City of Calabasas,23,94.56,24323
"D0410",City of Carson,113,120.41,93846
"D0410",City of Cerritos,30,59.92,50067
"D0410",City of Claremont,10,27.41,36484
"D0410",City of Commerce,--,--,13069
"D0410",City of Compton,54,54.05,99904
"D0410",City of Covina,35,71.38,49032
"D0410",City of Cudahy,20,82.15,24347
"D0410",City of Culver City,31,77.76,39865
"D0410",City of Diamond Bar,18,31.3,57515
"D0410",City of Downey,94,82.27,114263
"D0410",City of Duarte,8,36.34,22016
"D0410",City of El Monte,26,22.17,117269
"D0410",City of El Segundo,10,59.57,16786
"D0410",City of Gardena,53,86.45,61310
"D0410",City of Glendale,218,105.57,206493
"D0410",City of Glendora,18,34.11,52764
"D0410",City of Hawaiian Gardens,--,--,14676
"D0410",City of Hawthorne,64,72.08,88787
"D0410",City of Hermosa Beach,17,86.43,19670
"D0410",City of Hidden Hills,0,0,1890
"D0410",City of Huntington Park,39,65.56,59484
"D0410",City of Industry,--,--,437
"D0410",City of Inglewood,105,92.44,113582
"D0410",City of Irwindale,0,0,1459
"D0410",City of La Canada Flintridge,17,82.15,20693
"D0410",City of La Habra Heights,--,--,5455
"D0410",City of La Mirada,21,42.34,49599
"D0410",City of La Puente,18,44.23,40697
"D0410",City of La Verne,8,24.04,33282
"D0410",City of Lakewood,40,49.77,80362
"D0410",City of Lancaster,79,48.9,161570
"D0410",City of Lawndale,24,71.4,33614
"D0410",City of Lomita,18,86.83,20729
"D0410",City of Lynwood,64,88.83,72047
"D0410",City of Malibu,14,108.02,12961
"D0410",City of Manhattan Beach,53,147.23,35999
"D0410",City of Maywood,25,89.13,28049
"D0410",City of Monrovia,12,30.93,38800
"D0410",City of Montebello,46,71.46,64375
"D0410",City of Monterey Park,29,46.58,62262
"D0410",City of Norwalk,69,64.11,107622
"D0410",City of Palmdale,88,55.36,158968
"D0410",City of Palos Verdes Estates,32,236.65,13522
"D0410",City of Paramount,36,64.26,56023
"D0410",City of Pico Rivera,52,80.89,64284
"D0410",City of Pomona,45,28.86,155931
"D0410",City of Rancho Palos Verdes,36,84.22,42747
"D0410",City of Redondo Beach,81,117.91,68697
"D0410",City of Rolling Hills,--,--,1940
"D0410",City of Rolling Hills Estates,9,110.93,8113
"D0410",City of Rosemead,12,21.68,55350
"D0410",City of San Dimas,17,49.25,34516
"D0410",City of San Fernando,18,73.14,24612
"D0410",City of San Gabriel,13,31.74,40954
"D0410",City of San Marino,5,37.66,13277
"D0410",City of Santa Clarita,130,58.98,220424
"D0410",City of Santa Fe Springs,5,27.23,18364
"D0410",City of Santa Monica,88,95.19,92446
"D0410",City of Sierra Madre,--,--,10989
"D0410",City of Signal Hill,--,--,11797
"D0410",City of South El Monte,--,--,20885
"D0410",City of South Gate,88,89.65,98155
"D0410",City of South Pasadena,12,46.06,26053
"D0410",City of Temple City,11,30.17,36455
"D0410",City of Torrance,125,83.74,149268
"D0410",City of Vernon,0,0,209
"D0410",City of Walnut,12,39.3,30532
"D0410",City of West Covina,26,24.02,108235
"D0410",City of West Hollywood,101,273.33,36951
"D0410",City of Westlake Village,6,71.77,8360
"D0410",City of Whittier,44,50.32,87432
"D0410",Los Angeles,3787,93.63
"D0410",Los Angeles - Adams-Normandie,15,182.88,8202
"D0410",Los Angeles - Alsace,5,40.18,12445
"D0410",Los Angeles - Angelino Heights,--,--,2502
"D0410",Los Angeles - Arleta,23,66.92,34370
"D0410",Los Angeles - Atwater Village,8,54.55,14666
"D0410",Los Angeles - Baldwin Hills,28,89.96,31125
"D0410",Los Angeles - Bel Air,21,249.14,8429
"D0410",Los Angeles - Beverly Crest,26,207.58,12525
"D0410",Los Angeles - Beverlywood,19,144.23,13173
"D0410",Los Angeles - Boyle Heights,53,61,86884
"D0410",Los Angeles - Brentwood,53,171.22,30955
"D0410",Los Angeles - Brookside,0,0,581
"D0410",Los Angeles - Cadillac-Corning,--,--,7121
"D0410",Los Angeles - Canoga Park,63,96.49,65289
"D0410",Los Angeles - Carthay,28,194.95,14363
"D0410",Los Angeles - Central,36,92.33,38992
"D0410",Los Angeles - Century City,24,187.62,12792
"D0410",Los Angeles - Century Palms/Cove,26,77,33766
"D0410",Los Angeles - Chatsworth,35,94.44,37061
"D0410",Los Angeles - Cheviot Hills,11,119.94,9171
"D0410",Los Angeles - Chinatown,--,--,8021
"D0410",Los Angeles - Cloverdale/Cochran,11,75.59,14553
"D0410",Los Angeles - Country Club Park,21,138.59,15153
"D0410",Los Angeles - Crenshaw District,13,94.01,13829
"D0410",Los Angeles - Crestview,35,307.88,11368
"D0410",Los Angeles - Del Rey,31,103.55,29936
"D0410",Los Angeles - Downtown,24,87.25,27507
"D0410",Los Angeles - Eagle Rock,34,85.88,39589
"D0410",Los Angeles - East Hollywood,37,126.34,29287
"D0410",Los Angeles - Echo Park,10,70.15,14256
