date,name,Cases,Case Rate,population
"D0428",City of Agoura Hills,31,148.45,20883
"D0428",City of Alhambra,81,93.4,86724
"D0428",City of Arcadia,38,65.8,57754
"D0428",City of Artesia,14,83.36,16795
"D0428",City of Avalon,0,0,3869
"D0428",City of Azusa,68,135.89,50040
"D0428",City of Baldwin Park,83,108.12,76769
"D0428",City of Bell,121,333.04,36332
"D0428",City of Bell Gardens,97,225.21,43071
"D0428",City of Bellflower,122,156.94,77735
"D0428",City of Beverly Hills,106,307.07,34520
"D0428",City of Bradbury,1,93.55,1069
"D0428",City of Burbank,234,218.32,107180
"D0428",City of Calabasas,35,143.9,24323
"D0428",City of Carson,232,247.21,93846
"D0428",City of Cerritos,50,99.87,50067
"D0428",City of Claremont,24,65.78,36484
"D0428",City of Commerce,11,84.17,13069
"D0428",City of Compton,197,197.19,99904
"D0428",City of Covina,90,183.55,49032
"D0428",City of Cudahy,67,275.19,24347
"D0428",City of Culver City,60,150.51,39865
"D0428",City of Diamond Bar,34,59.12,57515
"D0428",City of Downey,211,184.66,114263
"D0428",City of Duarte,62,281.61,22016
"D0428",City of El Monte,148,126.21,117269
"D0428",City of El Segundo,27,160.85,16786
"D0428",City of Gardena,157,256.08,61310
"D0428",City of Glendale,530,256.67,206493
"D0428",City of Glendora,44,83.39,52764
"D0428",City of Hawaiian Gardens,9,61.32,14676
"D0428",City of Hawthorne,178,200.48,88787
"D0428",City of Hermosa Beach,23,116.93,19670
"D0428",City of Hidden Hills,0,0,1890
"D0428",City of Huntington Park,136,228.63,59484
"D0428",City of Industry,1,228.83,437
"D0428",City of Inglewood,311,273.81,113582
"D0428",City of Irwindale,2,137.08,1459
"D0428",City of La Canada Flintridge,37,178.8,20693
"D0428",City of La Habra Heights,2,36.66,5455
"D0428",City of La Mirada,57,114.92,49599
"D0428",City of La Puente,39,95.83,40697
"D0428",City of La Verne,16,48.07,33282
"D0428",City of Lakewood,78,97.06,80362
"D0428",City of Lancaster,292,180.73,161570
"D0428",City of Lawndale,54,160.65,33614
"D0428",City of Lomita,34,164.02,20729
"D0428",City of Lynwood,169,234.57,72047
"D0428",City of Malibu,30,231.46,12961
"D0428",City of Manhattan Beach,66,183.34,35999
"D0428",City of Maywood,63,224.61,28049
"D0428",City of Monrovia,44,113.4,38800
"D0428",City of Montebello,126,195.73,64375
"D0428",City of Monterey Park,72,115.64,62262
"D0428",City of Norwalk,183,170.04,107622
"D0428",City of Palmdale,395,248.48,158968
"D0428",City of Palos Verdes Estates,37,273.63,13522
"D0428",City of Paramount,122,217.77,56023
"D0428",City of Pico Rivera,155,241.12,64284
"D0428",City of Pomona,169,108.38,155931
"D0428",City of Rancho Palos Verdes,58,135.68,42747
"D0428",City of Redondo Beach,106,154.3,68697
"D0428",City of Rolling Hills,1,51.55,1940
"D0428",City of Rolling Hills Estates,13,160.24,8113
"D0428",City of Rosemead,32,57.81,55350
"D0428",City of San Dimas,28,81.12,34516
"D0428",City of San Fernando,83,337.23,24612
"D0428",City of San Gabriel,30,73.25,40954
"D0428",City of San Marino,11,82.85,13277
"D0428",City of Santa Clarita,357,161.96,220424
"D0428",City of Santa Fe Springs,18,98.02,18364
"D0428",City of Santa Monica,157,169.83,92446
"D0428",City of Sierra Madre,5,45.5,10989
"D0428",City of Signal Hill,7,59.34,11797
"D0428",City of South El Monte,22,105.34,20885
"D0428",City of South Gate,233,237.38,98155
"D0428",City of South Pasadena,74,284.04,26053
"D0428",City of Temple City,48,131.67,36455
"D0428",City of Torrance,253,169.49,149268
"D0428",City of Vernon,0,0,209
"D0428",City of Walnut,23,75.33,30532
"D0428",City of West Covina,123,113.64,108235
"D0428",City of West Hollywood,135,365.35,36951
"D0428",City of Westlake Village,6,71.77,8360
"D0428",City of Whittier,112,128.1,87432
"D0428",Los Angeles,10380,256.64
"D0428",Los Angeles - Adams-Normandie,26,317,8202
"D0428",Los Angeles - Alsace,27,216.95,12445
"D0428",Los Angeles - Angeles National Forest,0,0,40
