date,name,Cases,Case Rate,population
"D0409",City of Agoura Hills,20,95.77,20883
"D0409",City of Alhambra,27,31.13,86724
"D0409",City of Arcadia,18,31.17,57754
"D0409",City of Artesia,--,--,16795
"D0409",City of Avalon,0,0,3869
"D0409",City of Azusa,14,27.98,50040
"D0409",City of Baldwin Park,15,19.54,76769
"D0409",City of Bell,31,85.32,36332
"D0409",City of Bell Gardens,21,48.76,43071
"D0409",City of Bellflower,44,56.6,77735
"D0409",City of Beverly Hills,71,205.68,34520
"D0409",City of Bradbury,0,0,1069
"D0409",City of Burbank,88,82.1,107180
"D0409",City of Calabasas,21,86.34,24323
"D0409",City of Carson,103,109.75,93846
"D0409",City of Cerritos,29,57.92,50067
"D0409",City of Claremont,10,27.41,36484
"D0409",City of Commerce,--,--,13069
"D0409",City of Compton,49,49.05,99904
"D0409",City of Covina,33,67.3,49032
"D0409",City of Cudahy,19,78.04,24347
"D0409",City of Culver City,30,75.25,39865
"D0409",City of Diamond Bar,17,29.56,57515
"D0409",City of Downey,89,77.89,114263
"D0409",City of Duarte,5,22.71,22016
"D0409",City of El Monte,25,21.32,117269
"D0409",City of El Segundo,9,53.62,16786
"D0409",City of Gardena,47,76.66,61310
"D0409",City of Glendale,194,93.95,206493
"D0409",City of Glendora,18,34.11,52764
"D0409",City of Hawaiian Gardens,--,--,14676
"D0409",City of Hawthorne,62,69.83,88787
"D0409",City of Hermosa Beach,17,86.43,19670
"D0409",City of Hidden Hills,0,0,1890
"D0409",City of Huntington Park,38,63.88,59484
"D0409",City of Industry,--,--,437
"D0409",City of Inglewood,99,87.16,113582
"D0409",City of Irwindale,0,0,1459
"D0409",City of La Canada Flintridge,16,77.32,20693
"D0409",City of La Habra Heights,--,--,5455
"D0409",City of La Mirada,19,38.31,49599
"D0409",City of La Puente,15,36.86,40697
"D0409",City of La Verne,8,24.04,33282
"D0409",City of Lakewood,37,46.04,80362
"D0409",City of Lancaster,74,45.8,161570
"D0409",City of Lawndale,22,65.45,33614
"D0409",City of Lomita,17,82.01,20729
"D0409",City of Lynwood,58,80.5,72047
"D0409",City of Malibu,10,77.15,12961
"D0409",City of Manhattan Beach,52,144.45,35999
"D0409",City of Maywood,25,89.13,28049
"D0409",City of Monrovia,12,30.93,38800
"D0409",City of Montebello,39,60.58,64375
"D0409",City of Monterey Park,28,44.97,62262
"D0409",City of Norwalk,64,59.47,107622
"D0409",City of Palmdale,77,48.44,158968
"D0409",City of Palos Verdes Estates,31,229.26,13522
"D0409",City of Paramount,34,60.69,56023
"D0409",City of Pico Rivera,49,76.22,64284
"D0409",City of Pomona,43,27.58,155931
"D0409",City of Rancho Palos Verdes,35,81.88,42747
"D0409",City of Redondo Beach,78,113.54,68697
