date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0707",City of Agoura Hills,69,330,1,5,20883
"D0707",City of Alhambra,559,645,11,13,86724
"D0707",City of Arcadia,207,358,9,16,57754
"D0707",City of Artesia,132,786,3,18,16795
"D0707",City of Avalon,6,155,0,0,3869
"D0707",City of Azusa,572,1143,9,18,50040
"D0707",City of Baldwin Park,1168,1521,26,34,76769
"D0707",City of Bell,747,2056,22,61,36332
"D0707",City of Bell Gardens,859,1994,12,28,43071
"D0707",City of Bellflower,1106,1423,35,45,77735
"D0707",City of Beverly Hills,329,953,7,20,34520
"D0707",City of Bradbury,7,655,0,0,1069
"D0707",City of Burbank,656,612,48,45,107180
"D0707",City of Calabasas,141,580,11,45,24323
"D0707",City of Carson,787,839,31,33,93846
"D0707",City of Cerritos,273,545,6,12,50067
"D0707",City of Claremont,142,389,2,5,36484
"D0707",City of Commerce,249,1905,1,8,13069
"D0707",City of Compton,1740,1742,25,25,99904
"D0707",City of Covina,560,1142,10,20,49032
"D0707",City of Cudahy,534,2193,10,41,24347
"D0707",City of Culver City,234,587,27,68,39865
"D0707",City of Diamond Bar,224,389,4,7,57515
"D0707",City of Downey,2014,1763,52,46,114263
"D0707",City of Duarte,234,1063,20,91,22016
"D0707",City of El Monte,1909,1628,51,43,117269
"D0707",City of El Segundo,70,417,0,0,16786
"D0707",City of Gardena,591,964,31,51,61310
"D0707",City of Glendale,1617,783,114,55,206493
"D0707",City of Glendora,480,910,12,23,52764
"D0707",City of Hawaiian Gardens,218,1485,1,7,14676
"D0707",City of Hawthorne,876,987,25,28,88787
"D0707",City of Hermosa Beach,99,503,2,10,19670
"D0707",City of Hidden Hills,5,265,0,0,1890
"D0707",City of Huntington Park,1403,2359,19,32,59484
"D0707",City of Industry,15,3432,2,458,437
"D0707",City of Inglewood,1207,1063,65,57,113582
"D0707",City of Irwindale,24,1645,0,0,1459
"D0707",City of La Canada Flintridge,84,406,6,29,20693
"D0707",City of La Habra Heights,17,312,0,0,5455
"D0707",City of La Mirada,417,841,21,42,49599
"D0707",City of La Puente,599,1472,4,10,40697
"D0707",City of La Verne,161,484,2,6,33282
"D0707",City of Lakewood,558,694,7,9,80362
"D0707",City of Lancaster,1335,826,21,13,161570
"D0707",City of Lawndale,262,779,8,24,33614
"D0707",City of Lomita,105,507,7,34,20729
"D0707",City of Lynwood,1584,2199,60,83,72047
"D0707",City of Malibu,58,447,2,15,12961
"D0707",City of Manhattan Beach,173,481,4,11,35999
"D0707",City of Maywood,702,2503,22,78,28049
