date,name,Cases,Case Rate,population
"D0508",City of Agoura Hills,31,148.45,20883
"D0508",City of Alhambra,113,130.3,86724
"D0508",City of Arcadia,52,90.04,57754
"D0508",City of Artesia,15,89.31,16795
"D0508",City of Avalon,0,0,3869
"D0508",City of Azusa,101,201.84,50040
"D0508",City of Baldwin Park,144,187.58,76769
"D0508",City of Bell,151,415.61,36332
"D0508",City of Bell Gardens,133,308.79,43071
"D0508",City of Bellflower,179,230.27,77735
"D0508",City of Beverly Hills,118,341.83,34520
"D0508",City of Bradbury,2,187.09,1069
"D0508",City of Burbank,299,278.97,107180
"D0508",City of Calabasas,47,193.23,24323
"D0508",City of Carson,294,313.28,93846
"D0508",City of Cerritos,67,133.82,50067
"D0508",City of Claremont,29,79.49,36484
"D0508",City of Commerce,17,130.08,13069
"D0508",City of Compton,275,275.26,99904
"D0508",City of Covina,107,218.22,49032
"D0508",City of Cudahy,98,402.51,24347
"D0508",City of Culver City,94,235.8,39865
"D0508",City of Diamond Bar,42,73.02,57515
"D0508",City of Downey,279,244.17,114263
"D0508",City of Duarte,85,386.08,22016
"D0508",City of El Monte,227,193.57,117269
"D0508",City of El Segundo,30,178.72,16786
"D0508",City of Gardena,185,301.75,61310
"D0508",City of Glendale,717,347.23,206493
"D0508",City of Glendora,65,123.19,52764
"D0508",City of Hawaiian Gardens,11,74.95,14676
"D0508",City of Hawthorne,253,284.95,88787
"D0508",City of Hermosa Beach,25,127.1,19670
"D0508",City of Hidden Hills,1,52.91,1890
"D0508",City of Huntington Park,200,336.22,59484
"D0508",City of Industry,7,1601.83,437
"D0508",City of Inglewood,415,365.37,113582
"D0508",City of Irwindale,2,137.08,1459
"D0508",City of La Canada Flintridge,43,207.8,20693
"D0508",City of La Habra Heights,4,73.33,5455
"D0508",City of La Mirada,75,151.21,49599
"D0508",City of La Puente,53,130.23,40697
"D0508",City of La Verne,20,60.09,33282
"D0508",City of Lakewood,103,128.17,80362
"D0508",City of Lancaster,405,250.67,161570
"D0508",City of Lawndale,78,232.05,33614
"D0508",City of Lomita,41,197.79,20729
"D0508",City of Lynwood,260,360.88,72047
"D0508",City of Malibu,32,246.89,12961
"D0508",City of Manhattan Beach,69,191.67,35999
"D0508",City of Maywood,87,310.17,28049
"D0508",City of Monrovia,77,198.45,38800
"D0508",City of Montebello,209,324.66,64375
"D0508",City of Monterey Park,105,168.64,62262
"D0508",City of Norwalk,244,226.72,107622
"D0508",City of Palmdale,501,315.16,158968
"D0508",City of Palos Verdes Estates,40,295.81,13522
"D0508",City of Paramount,173,308.8,56023
"D0508",City of Pico Rivera,260,404.46,64284
"D0508",City of Pomona,253,162.25,155931
"D0508",City of Rancho Palos Verdes,75,175.45,42747
"D0508",City of Redondo Beach,118,171.77,68697
"D0508",City of Rolling Hills,2,103.09,1940
"D0508",City of Rolling Hills Estates,13,160.24,8113
"D0508",City of Rosemead,52,93.95,55350
"D0508",City of San Dimas,33,95.61,34516
"D0508",City of San Fernando,129,524.13,24612
"D0508",City of San Gabriel,48,117.2,40954
"D0508",City of San Marino,14,105.45,13277
"D0508",City of Santa Clarita,479,217.31,220424
"D0508",City of Santa Fe Springs,31,168.81,18364
"D0508",City of Santa Monica,206,222.83,92446
"D0508",City of Sierra Madre,6,54.6,10989
"D0508",City of Signal Hill,9,76.29,11797
"D0508",City of South El Monte,40,191.53,20885
"D0508",City of South Gate,306,311.75,98155
"D0508",City of South Pasadena,99,379.99,26053
"D0508",City of Temple City,67,183.79,36455
"D0508",City of Torrance,315,211.03,149268
"D0508",City of Vernon,1,478.47,209
"D0508",City of Walnut,27,88.43,30532
"D0508",City of West Covina,168,155.22,108235
"D0508",City of West Hollywood,146,395.12,36951
"D0508",City of Westlake Village,6,71.77,8360
"D0508",City of Whittier,166,189.86,87432
"D0508",Los Angeles,15015,371.24
"D0508",Los Angeles - Adams-Normandie,32,390.15,8202
"D0508",Los Angeles - Alsace,34,273.2,12445
"D0508",Los Angeles - Angeles National Forest,0,0,40
"D0508",Los Angeles - Angelino Heights,10,399.68,2502
"D0508",Los Angeles - Arleta,151,439.34,34370
"D0508",Los Angeles - Atwater Village,34,231.83,14666
"D0508",Los Angeles - Baldwin Hills,91,292.37,31125
"D0508",Los Angeles - Bel Air,31,367.78,8429
"D0508",Los Angeles - Beverly Crest,34,271.46,12525
"D0508",Los Angeles - Beverlywood,33,250.51,13173
"D0508",Los Angeles - Boyle Heights,302,347.59,86884
"D0508",Los Angeles - Brentwood,68,219.67,30955
"D0508",Los Angeles - Brookside,0,0,581
"D0508",Los Angeles - Cadillac-Corning,22,308.95,7121
"D0508",Los Angeles - Canoga Park,370,566.71,65289
"D0508",Los Angeles - Carthay,67,466.48,14363
"D0508",Los Angeles - Central,181,464.2,38992
"D0508",Los Angeles - Century City,31,242.34,12792
"D0508",Los Angeles - Century Palms/Cove,125,370.19,33766
"D0508",Los Angeles - Chatsworth,117,315.7,37061
"D0508",Los Angeles - Cheviot Hills,18,196.27,9171
"D0508",Los Angeles - Chinatown,10,124.67,8021
"D0508",Los Angeles - Cloverdale/Cochran,45,309.21,14553
"D0508",Los Angeles - Country Club Park,76,501.55,15153
"D0508",Los Angeles - Crenshaw District,56,404.95,13829
"D0508",Los Angeles - Crestview,71,624.56,11368
"D0508",Los Angeles - Del Rey,58,193.75,29936
"D0508",Los Angeles - Downtown,85,309.01,27507
"D0508",Los Angeles - Eagle Rock,117,295.54,39589
"D0508",Los Angeles - East Hollywood,163,556.56,29287
"D0508",Los Angeles - Echo Park,27,189.39,14256
"D0508",Los Angeles - El Sereno,120,287.03,41808
"D0508",Los Angeles - Elysian Park,11,192.58,5712
"D0508",Los Angeles - Elysian Valley,27,265.46,10171
"D0508",Los Angeles - Encino,101,223.59,45172
"D0508",Los Angeles - Exposition,5,150.33,3326
"D0508",Los Angeles - Exposition Park,161,358.44,44917
"D0508",Los Angeles - Faircrest Heights,4,111.11,3600
"D0508",Los Angeles - Figueroa Park Square,23,263.73,8721
"D0508",Los Angeles - Florence-Firestone,187,394.14,47445
"D0508",Los Angeles - Glassell Park,137,433.49,31604
"D0508",Los Angeles - Gramercy Place,40,371.61,10764
"D0508",Los Angeles - Granada Hills,160,274.96,58191
"D0508",Los Angeles - Green Meadows,88,409.21,21505
"D0508",Los Angeles - Hancock Park,70,410.82,17039
"D0508",Los Angeles - Harbor City,57,196.08,29070
"D0508",Los Angeles - Harbor Gateway,84,192.66,43600
"D0508",Los Angeles - Harbor Pines,4,166.04,2409
"D0508",Los Angeles - Harvard Heights,79,438.04,18035
"D0508",Los Angeles - Harvard Park,171,450.77,37935
"D0508",Los Angeles - Highland Park,108,223.18,48391
"D0508",Los Angeles - Historic Filipinotown,79,569.57,13870
"D0508",Los Angeles - Hollywood,213,312.07,68254
"D0508",Los Angeles - Hollywood Hills,69,234.42,29434
"D0508",Los Angeles - Hyde Park,91,318.84,28541
"D0508",Los Angeles - Jefferson Park,24,297.29,8073
"D0508",Los Angeles - Koreatown,173,334.67,51693
"D0508",Los Angeles - Lafayette Square,14,307.08,4559
"D0508",Los Angeles - Lake Balboa,134,317.49,42206
"D0508",Los Angeles - Lakeview Terrace,70,533.01,13133
"D0508",Los Angeles - Leimert Park,40,262.55,15235
"D0508",Los Angeles - Lincoln Heights,152,466.3,32597
"D0508",Los Angeles - Little Armenia,154,1919,8025
"D0508",Los Angeles - Little Bangladesh,89,314.01,28343
"D0508",Los Angeles - Little Tokyo,9,287.26,3133
"D0508",Los Angeles - Longwood,18,418.22,4304
"D0508",Los Angeles - Los Feliz,38,175.86,21608
"D0508",Los Angeles - Manchester Square,16,187.44,8536
"D0508",Los Angeles - Mandeville Canyon,1,32.01,3124
"D0508",Los Angeles - Mar Vista,64,150.69,42471
"D0508",Los Angeles - Marina Peninsula,9,206.42,4360
"D0508",Los Angeles - Melrose,406,522.55,77696
"D0508",Los Angeles - Mid-city,43,286.09,15030
"D0508",Los Angeles - Miracle Mile,37,205.73,17985
"D0508",Los Angeles - Mission Hills,94,389.65,24124
"D0508",Los Angeles - Mt. Washington,62,256.78,24145
"D0508",Los Angeles - North Hills,244,396.26,61575
"D0508",Los Angeles - North Hollywood,476,314.36,151421
"D0508",Los Angeles - Northridge,211,302.31,69797
"D0508",Los Angeles - Pacific Palisades,39,183.18,21291
"D0508",Los Angeles - Pacoima,413,536.51,76979
"D0508",Los Angeles - Palisades Highlands,3,78,3846
"D0508",Los Angeles - Palms,155,353.26,43877
