date,name,Cases,Case Rate,population
"D0515",City of Agoura Hills,33,158.02,20883
"D0515",City of Alhambra,148,170.66,86724
"D0515",City of Arcadia,65,112.55,57754
"D0515",City of Artesia,20,119.08,16795
"D0515",City of Avalon,0,0,3869
"D0515",City of Azusa,117,233.81,50040
"D0515",City of Baldwin Park,191,248.8,76769
"D0515",City of Bell,183,503.69,36332
"D0515",City of Bell Gardens,158,366.84,43071
"D0515",City of Bellflower,236,303.6,77735
"D0515",City of Beverly Hills,124,359.21,34520
"D0515",City of Bradbury,2,187.09,1069
"D0515",City of Burbank,342,319.09,107180
"D0515",City of Calabasas,50,205.57,24323
"D0515",City of Carson,341,363.36,93846
"D0515",City of Cerritos,83,165.78,50067
"D0515",City of Claremont,30,82.23,36484
"D0515",City of Commerce,22,168.34,13069
"D0515",City of Compton,352,352.34,99904
"D0515",City of Covina,122,248.82,49032
"D0515",City of Cudahy,115,472.34,24347
"D0515",City of Culver City,127,318.58,39865
"D0515",City of Diamond Bar,47,81.72,57515
"D0515",City of Downey,398,348.32,114263
"D0515",City of Duarte,95,431.5,22016
"D0515",City of El Monte,319,272.02,117269
"D0515",City of El Segundo,31,184.68,16786
"D0515",City of Gardena,206,336,61310
"D0515",City of Glendale,833,403.4,206493
"D0515",City of Glendora,89,168.68,52764
"D0515",City of Hawaiian Gardens,22,149.9,14676
"D0515",City of Hawthorne,299,336.76,88787
"D0515",City of Hermosa Beach,26,132.18,19670
"D0515",City of Hidden Hills,1,52.91,1890
"D0515",City of Huntington Park,261,438.77,59484
"D0515",City of Industry,10,2288.33,437
"D0515",City of Inglewood,472,415.56,113582
"D0515",City of Irwindale,4,274.16,1459
"D0515",City of La Canada Flintridge,47,227.13,20693
"D0515",City of La Habra Heights,8,146.65,5455
"D0515",City of La Mirada,118,237.91,49599
"D0515",City of La Puente,65,159.72,40697
"D0515",City of La Verne,24,72.11,33282
"D0515",City of Lakewood,130,161.77,80362
"D0515",City of Lancaster,463,286.56,161570
"D0515",City of Lawndale,84,249.9,33614
"D0515",City of Lomita,45,217.09,20729
"D0515",City of Lynwood,322,446.93,72047
"D0515",City of Malibu,34,262.33,12961
"D0515",City of Manhattan Beach,73,202.78,35999
"D0515",City of Maywood,127,452.78,28049
"D0515",City of Monrovia,120,309.28,38800
"D0515",City of Montebello,245,380.58,64375
"D0515",City of Monterey Park,117,187.92,62262
"D0515",City of Norwalk,286,265.74,107622
"D0515",City of Palmdale,556,349.76,158968
"D0515",City of Palos Verdes Estates,42,310.6,13522
"D0515",City of Paramount,197,351.64,56023
"D0515",City of Pico Rivera,325,505.57,64284
"D0515",City of Pomona,297,190.47,155931
"D0515",City of Rancho Palos Verdes,77,180.13,42747
"D0515",City of Redondo Beach,123,179.05,68697
"D0515",City of Rolling Hills,2,103.09,1940
"D0515",City of Rolling Hills Estates,13,160.24,8113
"D0515",City of Rosemead,66,119.24,55350
"D0515",City of San Dimas,39,112.99,34516
"D0515",City of San Fernando,157,637.9,24612
"D0515",City of San Gabriel,81,197.78,40954
"D0515",City of San Marino,19,143.1,13277
"D0515",City of Santa Clarita,576,261.31,220424
"D0515",City of Santa Fe Springs,36,196.04,18364
"D0515",City of Santa Monica,240,259.61,92446
"D0515",City of Sierra Madre,8,72.8,10989
"D0515",City of Signal Hill,17,144.1,11797
"D0515",City of South El Monte,52,248.98,20885
"D0515",City of South Gate,360,366.77,98155
"D0515",City of South Pasadena,110,422.22,26053
"D0515",City of Temple City,107,293.51,36455
"D0515",City of Torrance,337,225.77,149268
"D0515",City of Vernon,1,478.47,209
"D0515",City of Walnut,32,104.81,30532
"D0515",City of West Covina,202,186.63,108235
"D0515",City of West Hollywood,154,416.77,36951
"D0515",City of Westlake Village,6,71.77,8360
"D0515",City of Whittier,210,240.19,87432
"D0515",Los Angeles,17969,444.27
"D0515",Los Angeles - Adams-Normandie,35,426.73,8202
"D0515",Los Angeles - Alsace,38,305.34,12445
"D0515",Los Angeles - Angeles National Forest,0,0,40
"D0515",Los Angeles - Angelino Heights,12,479.62,2502
"D0515",Los Angeles - Arleta,193,561.54,34370
"D0515",Los Angeles - Atwater Village,39,265.92,14666
"D0515",Los Angeles - Baldwin Hills,111,356.63,31125
"D0515",Los Angeles - Bel Air,32,379.64,8429
"D0515",Los Angeles - Beverly Crest,36,287.43,12525
"D0515",Los Angeles - Beverlywood,34,258.1,13173
"D0515",Los Angeles - Boyle Heights,388,446.57,86884
"D0515",Los Angeles - Brentwood,74,239.06,30955
"D0515",Los Angeles - Brookside,0,0,581
"D0515",Los Angeles - Cadillac-Corning,26,365.12,7121
"D0515",Los Angeles - Canoga Park,420,643.29,65289
"D0515",Los Angeles - Carthay,71,494.33,14363
"D0515",Los Angeles - Central,232,594.99,38992
"D0515",Los Angeles - Century City,33,257.97,12792
"D0515",Los Angeles - Century Palms/Cove,152,450.16,33766
"D0515",Los Angeles - Chatsworth,151,407.44,37061
"D0515",Los Angeles - Cheviot Hills,19,207.17,9171
"D0515",Los Angeles - Chinatown,14,174.54,8021
"D0515",Los Angeles - Cloverdale/Cochran,50,343.57,14553
"D0515",Los Angeles - Country Club Park,79,521.35,15153
"D0515",Los Angeles - Crenshaw District,62,448.33,13829
"D0515",Los Angeles - Crestview,78,686.14,11368
"D0515",Los Angeles - Del Rey,62,207.11,29936
"D0515",Los Angeles - Downtown,96,349,27507
"D0515",Los Angeles - Eagle Rock,141,356.16,39589
"D0515",Los Angeles - East Hollywood,187,638.51,29287
"D0515",Los Angeles - Echo Park,40,280.58,14256
"D0515",Los Angeles - El Sereno,131,313.34,41808
"D0515",Los Angeles - Elysian Park,12,210.08,5712
"D0515",Los Angeles - Elysian Valley,37,363.78,10171
"D0515",Los Angeles - Encino,111,245.73,45172
"D0515",Los Angeles - Exposition,6,180.4,3326
"D0515",Los Angeles - Exposition Park,198,440.81,44917
"D0515",Los Angeles - Faircrest Heights,4,111.11,3600
"D0515",Los Angeles - Figueroa Park Square,27,309.6,8721
"D0515",Los Angeles - Florence-Firestone,250,526.93,47445
"D0515",Los Angeles - Glassell Park,152,480.95,31604
"D0515",Los Angeles - Gramercy Place,51,473.8,10764
"D0515",Los Angeles - Granada Hills,217,372.91,58191
"D0515",Los Angeles - Green Meadows,109,506.86,21505
"D0515",Los Angeles - Hancock Park,71,416.69,17039
"D0515",Los Angeles - Harbor City,64,220.16,29070
"D0515",Los Angeles - Harbor Gateway,100,229.36,43600
"D0515",Los Angeles - Harbor Pines,6,249.07,2409
"D0515",Los Angeles - Harvard Heights,95,526.75,18035
