date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0918",City of Agoura Hills,157,752,1,5,20883
"D0918",City of Alhambra,1223,1410,27,31,86724
"D0918",City of Arcadia,475,822,33,57,57754
"D0918",City of Artesia,356,2120,8,48,16795
"D0918",City of Avalon,6,155,0,0,3869
"D0918",City of Azusa,1495,2988,22,44,50040
"D0918",City of Baldwin Park,2877,3748,83,108,76769
"D0918",City of Bell,1557,4285,41,113,36332
"D0918",City of Bell Gardens,1880,4365,21,49,43071
"D0918",City of Bellflower,2329,2996,60,77,77735
"D0918",City of Beverly Hills,662,1918,12,35,34520
"D0918",City of Bradbury,14,1310,0,0,1069
"D0918",City of Burbank,1468,1370,56,52,107180
"D0918",City of Calabasas,259,1065,12,49,24323
"D0918",City of Carson,1800,1918,59,63,93846
"D0918",City of Cerritos,553,1105,16,32,50067
"D0918",City of Claremont,374,1025,10,27,36484
"D0918",City of Commerce,565,4323,11,84,13069
"D0918",City of Compton,3949,3953,69,69,99904
"D0918",City of Covina,1350,2753,37,75,49032
"D0918",City of Cudahy,1066,4378,15,62,24347
"D0918",City of Culver City,381,956,29,73,39865
"D0918",City of Diamond Bar,538,935,9,16,57515
"D0918",City of Downey,3987,3489,84,74,114263
"D0918",City of Duarte,539,2448,29,132,22016
"D0918",City of El Monte,4262,3634,155,132,117269
"D0918",City of El Segundo,129,768,1,6,16786
"D0918",City of Gardena,1224,1996,48,78,61310
"D0918",City of Glendale,3533,1711,174,84,206493
"D0918",City of Glendora,1228,2327,67,127,52764
"D0918",City of Hawaiian Gardens,524,3570,2,14,14676
"D0918",City of Hawthorne,1909,2150,42,47,88787
"D0918",City of Hermosa Beach,206,1047,4,20,19670
"D0918",City of Hidden Hills,7,370,0,0,1890
"D0918",City of Huntington Park,2833,4763,54,91,59484
"D0918",City of Industry,36,8238,2,458,437
"D0918",City of Inglewood,2801,2466,89,78,113582
"D0918",City of Irwindale,69,4729,2,137,1459
"D0918",City of La Canada Flintridge,177,855,7,34,20693
"D0918",City of La Habra Heights,42,770,0,0,5455
"D0918",City of La Mirada,828,1669,26,52,49599
"D0918",City of La Puente,1464,3597,18,44,40697
"D0918",City of La Verne,453,1361,10,30,33282
"D0918",City of Lakewood,1254,1560,14,17,80362
"D0918",City of Lancaster,3255,2015,50,31,161570
"D0918",City of Lawndale,620,1844,10,30,33614
"D0918",City of Lomita,237,1143,9,43,20729
"D0918",City of Lynwood,3196,4436,97,135,72047
"D0918",City of Malibu,101,779,3,23,12961
"D0918",City of Manhattan Beach,350,972,5,14,35999
"D0918",City of Maywood,1411,5030,33,118,28049
"D0918",City of Monrovia,732,1887,38,98,38800
"D0918",City of Montebello,2259,3509,48,75,64375
"D0918",City of Monterey Park,943,1515,47,75,62262
"D0918",City of Norwalk,3172,2947,75,70,107622
"D0918",City of Palmdale,3975,2501,69,43,158968
"D0918",City of Palos Verdes Estates,94,695,2,15,13522
"D0918",City of Paramount,2336,4170,28,50,56023
"D0918",City of Pico Rivera,2371,3688,73,114,64284
"D0918",City of Pomona,5318,3410,120,77,155931
"D0918",City of Rancho Palos Verdes,291,681,13,30,42747
"D0918",City of Redondo Beach,544,792,10,15,68697
"D0918",City of Rolling Hills,11,567,0,0,1940
"D0918",City of Rolling Hills Estates,41,505,2,25,8113
"D0918",City of Rosemead,813,1469,28,51,55350
"D0918",City of San Dimas,512,1483,14,41,34516
"D0918",City of San Fernando,883,3588,18,73,24612
"D0918",City of San Gabriel,626,1529,58,142,40954
"D0918",City of San Marino,87,655,2,15,13277
"D0918",City of Santa Clarita,3305,1499,46,21,220424
"D0918",City of Santa Fe Springs,552,3006,4,22,18364
"D0918",City of Santa Monica,847,916,41,44,92446
