date,name,Cases,Case Rate,population
"D0423",Unincorporated - Lynwood,0,0
"D0423",Unincorporated - Marina del Rey,10,106.26,9411
"D0423",Unincorporated - Miracle Mile,0,0
"D0423",Unincorporated - Monrovia,5,128.83,3881
"D0423",Unincorporated - Newhall,0,0,220
"D0423",Unincorporated - North Lancaster,0,0,1198
"D0423",Unincorporated - North Whittier,6,71.77,8360
"D0423",Unincorporated - Northeast San Gabriel,12,49.93,24036
"D0423",Unincorporated - Palmdale,--,--,842
"D0423",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0423",Unincorporated - Pearblossom/Llano,--,--,1956
"D0423",Unincorporated - Pellissier Village,0,0,619
"D0423",Unincorporated - Placerita Canyon,0,0,460
"D0423",Unincorporated - Pomona,0,0,1938
"D0423",Unincorporated - Quartz Hill,23,178.21,12906
"D0423",Unincorporated - Rancho Dominguez,10,375.8,2661
"D0423",Unincorporated - Roosevelt,0,0,931
"D0423",Unincorporated - Rosewood,--,--,1286
"D0423",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0423",Unincorporated - Rosewood/West Rancho Dominguez,5,148.77,3361
"D0423",Unincorporated - Rowland Heights,40,78.4,51022
"D0423",Unincorporated - San Clemente Island,0,0
"D0423",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0423",Unincorporated - San Jose Hills,16,79.13,20221
"D0423",Unincorporated - San Pasqual,0,0,2035
"D0423",Unincorporated - Sand Canyon,0,0,308
"D0423",Unincorporated - Santa Catalina Island,--,--,267
"D0423",Unincorporated - Santa Monica Mountains,9,48.33,18621
"D0423",Unincorporated - Saugus,--,--,155
"D0423",Unincorporated - Saugus/Canyon Country,0,0,356
"D0423",Unincorporated - South Antelope Valley,0,0,455
"D0423",Unincorporated - South Edwards,0,0
"D0423",Unincorporated - South El Monte,--,--,1795
"D0423",Unincorporated - South San Gabriel,7,79.11,8848
"D0423",Unincorporated - South Whittier,56,94.56,59222
"D0423",Unincorporated - Southeast Antelope Valley,0,0,781
"D0423",Unincorporated - Stevenson Ranch,16,76.31,20966
"D0423",Unincorporated - Sun Village,--,--,6036
"D0423",Unincorporated - Sunrise Village,--,--,1296
"D0423",Unincorporated - Twin Lakes/Oat Mountain,--,--,1658
"D0423",Unincorporated - Universal City,0,0
"D0423",Unincorporated - Val Verde,--,--,3309
"D0423",Unincorporated - Valencia,--,--,3072
"D0423",Unincorporated - Valinda,25,106.97,23371
"D0423",Unincorporated - View Park/Windsor Hills,22,189.08,11635
"D0423",Unincorporated - Walnut,0,0
"D0423",Unincorporated - Walnut Park,37,229.2,16143
"D0423",Unincorporated - West Antelope Valley,--,--,1511
"D0423",Unincorporated - West Carson,50,226.39,22086
"D0423",Unincorporated - West Chatsworth,0,0
"D0423",Unincorporated - West LA,--,--,952
"D0423",Unincorporated - West Puente Valley,9,91.51,9835
"D0423",Unincorporated - West Rancho Dominguez,--,--,1359
"D0423",Unincorporated - West Whittier/Los Nietos,26,96.56,26925
"D0423",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0423",Unincorporated - Westhills,0,0,839
"D0423",Unincorporated - White Fence Farms,--,--,3683
"D0423",Unincorporated - Whittier,--,--,3784
"D0423",Unincorporated - Whittier Narrows,0,0,12
"D0423",Unincorporated - Willowbrook,39,111.71,34913
"D0423",Unincorporated - Wiseburn,--,--,6027
