date,name,Cases,Case Rate,population
"D0419",Los Angeles - Crestview,51,448.63,11368
"D0419",Los Angeles - Del Rey,40,133.62,29936
"D0419",Los Angeles - Downtown,34,123.6,27507
"D0419",Los Angeles - Eagle Rock,58,146.51,39589
"D0419",Los Angeles - East Hollywood,72,245.84,29287
"D0419",Los Angeles - Echo Park,13,91.19,14256
"D0419",Los Angeles - El Sereno,56,133.95,41808
"D0419",Los Angeles - Elysian Park,7,122.55,5712
"D0419",Los Angeles - Elysian Valley,12,117.98,10171
"D0419",Los Angeles - Encino,63,139.47,45172
"D0419",Los Angeles - Exposition,--,--,3326
"D0419",Los Angeles - Exposition Park,73,162.52,44917
"D0419",Los Angeles - Faircrest Heights,--,--,3600
"D0419",Los Angeles - Figueroa Park Square,15,172,8721
"D0419",Los Angeles - Florence-Firestone,63,132.79,47445
"D0419",Los Angeles - Glassell Park,80,253.13,31604
"D0419",Los Angeles - Gramercy Place,16,148.64,10764
"D0419",Los Angeles - Granada Hills,69,118.58,58191
"D0419",Los Angeles - Green Meadows,30,139.5,21505
"D0419",Los Angeles - Hancock Park,58,340.4,17039
"D0419",Los Angeles - Harbor City,31,106.64,29070
"D0419",Los Angeles - Harbor Gateway,43,98.62,43600
"D0419",Los Angeles - Harbor Pines,0,0,2409
"D0419",Los Angeles - Harvard Heights,31,171.89,18035
"D0419",Los Angeles - Harvard Park,50,131.8,37935
"D0419",Los Angeles - Highland Park,51,105.39,48391
"D0419",Los Angeles - Historic Filipinotown,31,223.5,13870
"D0419",Los Angeles - Hollywood,146,213.91,68254
"D0419",Los Angeles - Hollywood Hills,52,176.67,29434
"D0419",Los Angeles - Hyde Park,33,115.62,28541
"D0419",Los Angeles - Jefferson Park,6,74.32,8073
"D0419",Los Angeles - Koreatown,78,150.89,51693
"D0419",Los Angeles - Lafayette Square,9,197.41,4559
"D0419",Los Angeles - Lake Balboa,50,118.47,42206
"D0419",Los Angeles - Lakeview Terrace,29,220.82,13133
"D0419",Los Angeles - Leimert Park,25,164.1,15235
"D0419",Los Angeles - Lincoln Heights,30,92.03,32597
"D0419",Los Angeles - Little Armenia,65,809.97,8025
"D0419",Los Angeles - Little Bangladesh,46,162.3,28343
"D0419",Los Angeles - Little Tokyo,--,--,3133
"D0419",Los Angeles - Longwood,7,162.64,4304
"D0419",Los Angeles - Los Feliz,25,115.7,21608
"D0419",Los Angeles - Manchester Square,5,58.58,8536
"D0419",Los Angeles - Mandeville Canyon,--,--,3124
"D0419",Los Angeles - Mar Vista,45,105.95,42471
"D0419",Los Angeles - Marina Peninsula,8,183.49,4360
"D0419",Los Angeles - Melrose,249,320.48,77696
"D0419",Los Angeles - Mid-city,30,199.6,15030
"D0419",Los Angeles - Miracle Mile,29,161.25,17985
"D0419",Los Angeles - Mission Hills,42,174.1,24124
"D0419",Los Angeles - Mt. Washington,22,91.12,24145
"D0419",Los Angeles - North Hills,75,121.8,61575
"D0419",Los Angeles - North Hollywood,184,121.52,151421
"D0419",Los Angeles - Northridge,87,124.65,69797
"D0419",Los Angeles - Pacific Palisades,33,155,21291
"D0419",Los Angeles - Pacoima,100,129.91,76979
"D0419",Los Angeles - Palisades Highlands,--,--,3846
"D0419",Los Angeles - Palms,80,182.33,43877
"D0419",Los Angeles - Panorama City,109,144.85,75250
"D0419",Los Angeles - Park La Brea,11,81,13580
"D0419",Los Angeles - Pico-Union,113,270.06,41842
"D0419",Los Angeles - Playa Del Rey,--,--,3196
"D0419",Los Angeles - Playa Vista,15,137.02,10947
"D0419",Los Angeles - Porter Ranch,39,109.59,35588
"D0419",Los Angeles - Rancho Park,8,121.95,6560
"D0419",Los Angeles - Regent Square,--,--,2780
"D0419",Los Angeles - Reseda,111,144.88,76617
"D0419",Los Angeles - Reseda Ranch,10,215.7,4636
"D0419",Los Angeles - Reynier Village,6,141.91,4228
"D0419",Los Angeles - San Pedro,82,105.08,78038
"D0419",Los Angeles - Shadow Hills,8,180.1,4442
"D0419",Los Angeles - Sherman Oaks,93,106.59,87254
"D0419",Los Angeles - Silverlake,92,208.7,44083
"D0419",Los Angeles - South Carthay,21,198.21,10595
"D0419",Los Angeles - South Park,63,165.96,37961
"D0419",Los Angeles - St Elmo Village,5,109.08,4584
"D0419",Los Angeles - Studio City,25,111.41,22440
"D0419",Los Angeles - Sun Valley,61,116.23,52483
"D0419",Los Angeles - Sunland,43,210.7,20408
"D0419",Los Angeles - Sycamore Square,0,0,647
"D0419",Los Angeles - Sylmar,171,207.53,82398
"D0419",Los Angeles - Tarzana,56,181.37,30876
"D0419",Los Angeles - Temple-Beaudry,89,225.42,39482
"D0419",Los Angeles - Thai Town,11,112.14,9809
"D0419",Los Angeles - Toluca Lake,8,91.91,8704
"D0419",Los Angeles - Toluca Terrace,0,0,1306
"D0419",Los Angeles - Toluca Woods,--,--,1858
"D0419",Los Angeles - Tujunga,30,107.87,27810
"D0419",Los Angeles - University Hills,--,--,3429
"D0419",Los Angeles - University Park,38,138.4,27456
"D0419",Los Angeles - Valley Glen,48,159.91,30016
"D0419",Los Angeles - Valley Village,52,210.36,24720
"D0419",Los Angeles - Van Nuys,142,152.37,93194
"D0419",Los Angeles - Venice,40,118.05,33885
"D0419",Los Angeles - Vermont Knolls,26,151.16,17200
"D0419",Los Angeles - Vermont Square,25,326.5,7657
"D0419",Los Angeles - Vermont Vista,45,109.26,41186
"D0419",Los Angeles - Vernon Central,72,138.47,51998
"D0419",Los Angeles - Victoria Park,24,285.75,8399
"D0419",Los Angeles - View Heights,6,162.43,3694
"D0419",Los Angeles - Watts,50,117.17,42674
"D0419",Los Angeles - Wellington Square,6,122.08,4915
"D0419",Los Angeles - West Adams,69,249.73,27630
"D0419",Los Angeles - West Hills,30,73.99,40545
"D0419",Los Angeles - West Los Angeles,43,114.25,37636
"D0419",Los Angeles - West Vernon,111,206.92,53644
"D0419",Los Angeles - Westchester,46,89.14,51603
"D0419",Los Angeles - Westlake,127,213.97,59355
"D0419",Los Angeles - Westwood,41,75.77,54109
"D0419",Los Angeles - Wholesale District,39,107.95,36129
"D0419",Los Angeles - Wilmington,55,97.37,56487
"D0419",Los Angeles - Wilshire Center,65,129.56,50170
"D0419",Los Angeles - Winnetka,73,140.96,51786
"D0419",Los Angeles - Woodland Hills,90,132.25,68055
"D0419",Unincorporated - Acton,6,75.27,7971
"D0419",Unincorporated - Agua Dulce,--,--,4158
"D0419",Unincorporated - Altadena,46,105.46,43620
"D0419",Unincorporated - Anaverde,--,--,1508
"D0419",Unincorporated - Angeles National Forest,--,--,1245
"D0419",Unincorporated - Arcadia,--,--,7981
"D0419",Unincorporated - Athens-Westmont,56,131.94,42442
"D0419",Unincorporated - Athens Village,12,245.05,4897
"D0419",Unincorporated - Avocado Heights,5,73.8,6775
"D0419",Unincorporated - Azusa,7,43.96,15923
"D0419",Unincorporated - Bassett,16,107.98,14817
"D0419",Unincorporated - Bouquet Canyon,0,0,1073
"D0419",Unincorporated - Bradbury,0,0,108
"D0419",Unincorporated - Canyon Country,16,207.04,9310
"D0419",Unincorporated - Castaic,11,40.45,27191
"D0419",Unincorporated - Cerritos,0,0,587
"D0419",Unincorporated - Claremont,0,0,702
"D0419",Unincorporated - Covina,15,89.18,16819
"D0419",Unincorporated - Covina (Charter Oak),9,68.47,13144
"D0419",Unincorporated - Del Aire,6,136.58,4393
"D0419",Unincorporated - Del Rey,0,0,318
"D0419",Unincorporated - Del Sur,--,--,2415
"D0419",Unincorporated - Desert View Highlands,--,--,2493
"D0419",Unincorporated - Duarte,--,--,4428
"D0419",Unincorporated - East Covina,0,0,329
"D0419",Unincorporated - East La Mirada,7,132.28,5292
"D0419",Unincorporated - East Lancaster,0,0,114
"D0419",Unincorporated - East Los Angeles,166,132.51,125269
"D0419",Unincorporated - East Pasadena,0,0,6403
"D0419",Unincorporated - East Rancho Dominguez,13,84.92,15308
"D0419",Unincorporated - East Whittier,--,--,5306
"D0419",Unincorporated - El Camino Village,--,--,8791
"D0419",Unincorporated - El Monte,0,0,145
"D0419",Unincorporated - Elizabeth Lake,0,0,1661
"D0419",Unincorporated - Florence-Firestone,97,149.91,64705
"D0419",Unincorporated - Glendora,0,0,660
"D0419",Unincorporated - Hacienda Heights,38,67.95,55926
"D0419",Unincorporated - Hawthorne,--,--,2514
"D0419",Unincorporated - Hi Vista,0,0,1098
"D0419",Unincorporated - Kagel/Lopez Canyons,--,--,1412
"D0419",Unincorporated - La Crescenta-Montrose,13,65.65,19801
"D0419",Unincorporated - La Habra Heights,0,0,676
"D0419",Unincorporated - La Rambla,5,240.96,2075
"D0419",Unincorporated - La Verne,--,--,2040
"D0419",Unincorporated - Ladera Heights,15,212.13,7071
"D0419",Unincorporated - Lake Hughes,0,0,668
"D0419",Unincorporated - Lake Los Angeles,9,69.26,12994
"D0419",Unincorporated - Lake Manor,--,--,1643
"D0419",Unincorporated - Lakewood,0,0
"D0419",Unincorporated - Lennox,24,106.47,22542
"D0419",Unincorporated - Leona Valley,--,--,1751
"D0419",Unincorporated - Littlerock,--,--,4021
"D0419",Unincorporated - Littlerock/Juniper Hills,--,--,1297
"D0419",Unincorporated - Littlerock/Pearblossom,--,--,3569
"D0419",Unincorporated - Llano,--,--,877
"D0419",Unincorporated - Marina del Rey,8,85.01,9411
"D0419",Unincorporated - Monrovia,5,128.83,3881
"D0419",Unincorporated - Newhall,0,0,220
"D0419",Unincorporated - North Lancaster,0,0,1198
"D0419",Unincorporated - North Whittier,--,--,8360
"D0419",Unincorporated - Northeast San Gabriel,7,29.12,24036
"D0419",Unincorporated - Palmdale,--,--,842
"D0419",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0419",Unincorporated - Pearblossom/Llano,--,--,1956
"D0419",Unincorporated - Pellissier Village,0,0,619
"D0419",Unincorporated - Placerita Canyon,0,0,460
"D0419",Unincorporated - Pomona,0,0,1938
"D0419",Unincorporated - Quartz Hill,17,131.72,12906
"D0419",Unincorporated - Rancho Dominguez,10,375.8,2661
"D0419",Unincorporated - Roosevelt,0,0,931
"D0419",Unincorporated - Rosewood,--,--,1286
"D0419",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0419",Unincorporated - Rosewood/West Rancho Dominguez,--,--,3361
"D0419",Unincorporated - Rowland Heights,31,60.76,51022
"D0419",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0419",Unincorporated - San Jose Hills,9,44.51,20221
"D0419",Unincorporated - San Pasqual,0,0,2035
"D0419",Unincorporated - Sand Canyon,0,0,308
"D0419",Unincorporated - Santa Catalina Island,--,--,267
"D0419",Unincorporated - Santa Monica Mountains,7,37.59,18621
"D0419",Unincorporated - Saugus,--,--,155
"D0419",Unincorporated - Saugus/Canyon Country,0,0,356
"D0419",Unincorporated - South Antelope Valley,0,0,455
"D0419",Unincorporated - South El Monte,--,--,1795
"D0419",Unincorporated - South San Gabriel,7,79.11,8848
"D0419",Unincorporated - South Whittier,39,65.85,59222
"D0419",Unincorporated - Southeast Antelope Valley,0,0,781
"D0419",Unincorporated - Stevenson Ranch,14,66.77,20966
"D0419",Unincorporated - Sun Village,--,--,6036
"D0419",Unincorporated - Sunrise Village,--,--,1296
"D0419",Unincorporated - Twin Lakes/Oat Mountain,--,--,1658
"D0419",Unincorporated - Val Verde,--,--,3309
"D0419",Unincorporated - Valencia,--,--,3072
"D0419",Unincorporated - Valinda,16,68.46,23371
"D0419",Unincorporated - View Park/Windsor Hills,19,163.3,11635
"D0419",Unincorporated - Walnut Park,34,210.62,16143
"D0419",Unincorporated - West Antelope Valley,--,--,1511
"D0419",Unincorporated - West Carson,35,158.47,22086
"D0419",Unincorporated - West LA,--,--,952
"D0419",Unincorporated - West Puente Valley,6,61.01,9835
"D0419",Unincorporated - West Rancho Dominguez,--,--,1359
"D0419",Unincorporated - West Whittier/Los Nietos,21,77.99,26925
"D0419",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0419",Unincorporated - Westhills,0,0,839
"D0419",Unincorporated - White Fence Farms,--,--,3683
"D0419",Unincorporated - Whittier,--,--,3784
"D0419",Unincorporated - Willowbrook,27,77.34,34913
"D0419",Unincorporated - Wiseburn,--,--,6027
