date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1114",City of Agoura Hills,246,1178,6,29,20883
"D1114",City of Alhambra,1585,1828,34,39,86724
"D1114",City of Arcadia,654,1132,43,74,57754
"D1114",City of Artesia,459,2733,11,65,16795
"D1114",City of Avalon,5,129,0,0,3869
"D1114",City of Azusa,1946,3889,25,50,50040
"D1114",City of Baldwin Park,3709,4831,104,135,76769
"D1114",City of Bell,1933,5320,44,121,36332
"D1114",City of Bell Gardens,2447,5681,27,63,43071
"D1114",City of Bellflower,2924,3761,63,81,77735
"D1114",City of Beverly Hills,842,2439,12,35,34520
"D1114",City of Bradbury,21,1964,0,0,1069
"D1114",City of Burbank,2216,2068,77,72,107180
"D1114",City of Calabasas,354,1455,14,58,24323
"D1114",City of Carson,2263,2411,66,70,93846
"D1114",City of Cerritos,722,1442,17,34,50067
"D1114",City of Claremont,539,1477,10,27,36484
"D1114",City of Commerce,733,5609,12,92,13069
"D1114",City of Compton,4888,4893,82,82,99904
"D1114",City of Covina,1738,3545,58,118,49032
"D1114",City of Cudahy,1336,5487,18,74,24347
"D1114",City of Culver City,496,1244,28,70,39865
"D1114",City of Diamond Bar,764,1328,11,19,57515
"D1114",City of Downey,5140,4498,91,80,114263
"D1114",City of Duarte,686,3116,31,141,22016
"D1114",City of El Monte,5384,4591,177,151,117269
"D1114",City of El Segundo,166,989,1,6,16786
"D1114",City of Gardena,1465,2389,57,93,61310
"D1114",City of Glendale,5234,2535,186,90,206493
"D1114",City of Glendora,1483,2811,77,146,52764
"D1114",City of Hawaiian Gardens,617,4204,3,20,14676
"D1114",City of Hawthorne,2406,2710,51,57,88787
"D1114",City of Hermosa Beach,300,1525,4,20,19670
"D1114",City of Hidden Hills,22,1164,0,0,1890
"D1114",City of Huntington Park,3492,5870,65,109,59484
"D1114",City of Industry,60,13730,2,458,437
"D1114",City of Inglewood,3542,3118,93,82,113582
"D1114",City of Irwindale,82,5620,2,137,1459
"D1114",City of La Canada Flintridge,222,1073,6,29,20693
"D1114",City of La Habra Heights,65,1192,1,18,5455
"D1114",City of La Mirada,1057,2131,26,52,49599
"D1114",City of La Puente,1897,4661,28,69,40697
"D1114",City of La Verne,657,1974,13,39,33282
"D1114",City of Lakewood,1605,1997,16,20,80362
"D1114",City of Lancaster,5189,3212,69,43,161570
"D1114",City of Lawndale,831,2472,13,39,33614
"D1114",City of Lomita,299,1442,9,43,20729
"D1114",City of Lynwood,3983,5528,108,150,72047
"D1114",City of Malibu,133,1026,3,23,12961
"D1114",City of Manhattan Beach,460,1278,5,14,35999
"D1114",City of Maywood,1691,6029,38,135,28049
"D1114",City of Monrovia,956,2464,42,108,38800
"D1114",City of Montebello,2904,4511,54,84,64375
"D1114",City of Monterey Park,1155,1855,51,82,62262
"D1114",City of Norwalk,4218,3919,88,82,107622
"D1114",City of Palmdale,6147,3867,81,51,158968
"D1114",City of Palos Verdes Estates,121,895,2,15,13522
"D1114",City of Paramount,2919,5210,31,55,56023
"D1114",City of Pico Rivera,3070,4776,80,124,64284
"D1114",City of Pomona,7021,4503,146,94,155931
"D1114",City of Rancho Palos Verdes,374,875,13,30,42747
"D1114",City of Redondo Beach,748,1089,12,17,68697
"D1114",City of Rolling Hills,12,619,0,0,1940
"D1114",City of Rolling Hills Estates,58,715,3,37,8113
"D1114",City of Rosemead,1088,1966,32,58,55350
"D1114",City of San Dimas,716,2074,15,43,34516
"D1114",City of San Fernando,1317,5351,20,81,24612
"D1114",City of San Gabriel,826,2017,72,176,40954
"D1114",City of San Marino,103,776,2,15,13277
"D1114",City of Santa Clarita,5134,2329,65,29,220424
"D1114",City of Santa Fe Springs,690,3757,7,38,18364
"D1114",City of Santa Monica,1231,1332,41,44,92446
"D1114",City of Sierra Madre,103,937,4,36,10989
"D1114",City of Signal Hill,349,2958,4,34,11797
"D1114",City of South El Monte,1014,4855,17,81,20885
"D1114",City of South Gate,5428,5530,77,78,98155
"D1114",City of South Pasadena,355,1363,26,100,26053
"D1114",City of Temple City,623,1709,43,118,36455
"D1114",City of Torrance,1744,1168,72,48,149268
"D1114",City of Vernon,18,8612,0,0,209
"D1114",City of Walnut,390,1277,6,20,30532
"D1114",City of West Covina,3608,3333,73,67,108235
"D1114",City of West Hollywood,799,2162,8,22,36951
"D1114",City of Westlake Village,46,550,0,0,8360
"D1114",City of Whittier,2955,3380,43,49,87432
"D1114",Los Angeles,139341,3445,3062,76
"D1114",Los Angeles - Adams-Normandie,342,4170,5,61,8202
"D1114",Los Angeles - Alsace,467,3753,3,24,12445
"D1114",Los Angeles - Angeles National Forest,2,5000,0,0,40
"D1114",Los Angeles - Angelino Heights,83,3317,1,40,2502
"D1114",Los Angeles - Arleta,1984,5772,27,79,34370
"D1114",Los Angeles - Atwater Village,336,2291,8,55,14666
"D1114",Los Angeles - Baldwin Hills,764,2455,29,93,31125
"D1114",Los Angeles - Bel Air,115,1364,0,0,8429
"D1114",Los Angeles - Beverly Crest,175,1397,2,16,12525
"D1114",Los Angeles - Beverlywood,210,1594,0,0,13173
"D1114",Los Angeles - Boyle Heights,5252,6045,77,89,86884
"D1114",Los Angeles - Brentwood,413,1334,3,10,30955
"D1114",Los Angeles - Brookside,6,1033,0,0,581
"D1114",Los Angeles - Cadillac-Corning,163,2289,1,14,7121
"D1114",Los Angeles - Canoga Park,2579,3950,65,100,65289
"D1114",Los Angeles - Carthay,282,1963,17,118,14363
"D1114",Los Angeles - Central,2526,6478,44,113,38992
"D1114",Los Angeles - Century City,169,1321,0,0,12792
"D1114",Los Angeles - Century Palms/Cove,1768,5236,23,68,33766
"D1114",Los Angeles - Chatsworth,890,2401,38,103,37061
"D1114",Los Angeles - Cheviot Hills,110,1199,3,33,9171
"D1114",Los Angeles - Chinatown,171,2132,3,37,8021
"D1114",Los Angeles - Cloverdale/Cochran,390,2680,5,34,14553
"D1114",Los Angeles - Country Club Park,434,2864,34,224,15153
"D1114",Los Angeles - Crenshaw District,389,2813,5,36,13829
"D1114",Los Angeles - Crestview,235,2067,22,194,11368
"D1114",Los Angeles - Del Rey,475,1587,10,33,29936
"D1114",Los Angeles - Downtown,1032,3752,18,65,27507
"D1114",Los Angeles - Eagle Rock,860,2172,26,66,39589
"D1114",Los Angeles - East Hollywood,803,2742,45,154,29287
"D1114",Los Angeles - Echo Park,354,2483,6,42,14256
"D1114",Los Angeles - El Sereno,1622,3880,37,88,41808
"D1114",Los Angeles - Elysian Park,127,2223,0,0,5712
"D1114",Los Angeles - Elysian Valley,345,3392,5,49,10171
"D1114",Los Angeles - Encino,942,2085,21,46,45172
"D1114",Los Angeles - Exposition,86,2586,2,60,3326
"D1114",Los Angeles - Exposition Park,1662,3700,26,58,44917
"D1114",Los Angeles - Faircrest Heights,48,1333,2,56,3600
"D1114",Los Angeles - Figueroa Park Square,396,4541,5,57,8721
"D1114",Los Angeles - Florence-Firestone,2784,5868,35,74,47445
"D1114",Los Angeles - Glassell Park,892,2822,15,47,31604
"D1114",Los Angeles - Gramercy Place,311,2889,6,56,10764
"D1114",Los Angeles - Granada Hills,1656,2846,69,119,58191
"D1114",Los Angeles - Green Meadows,1117,5194,16,74,21505
"D1114",Los Angeles - Hancock Park,305,1790,4,23,17039
"D1114",Los Angeles - Harbor City,598,2057,12,41,29070
"D1114",Los Angeles - Harbor Gateway,1205,2764,20,46,43600
"D1114",Los Angeles - Harbor Pines,38,1577,0,0,2409
"D1114",Los Angeles - Harvard Heights,652,3615,24,133,18035
"D1114",Los Angeles - Harvard Park,1951,5143,24,63,37935
"D1114",Los Angeles - Highland Park,1441,2978,23,48,48391
"D1114",Los Angeles - Historic Filipinotown,537,3872,16,115,13870
"D1114",Los Angeles - Hollywood,1617,2369,17,25,68254
"D1114",Los Angeles - Hollywood Hills,469,1593,7,24,29434
"D1114",Los Angeles - Hyde Park,973,3409,15,53,28541
"D1114",Los Angeles - Jefferson Park,319,3951,1,12,8073
"D1114",Los Angeles - Koreatown,1437,2780,33,64,51693
"D1114",Los Angeles - Lafayette Square,111,2435,3,66,4559
"D1114",Los Angeles - Lake Balboa,1389,3291,22,52,42206
"D1114",Los Angeles - Lakeview Terrace,708,5391,23,175,13133
"D1114",Los Angeles - Leimert Park,396,2599,8,53,15235
"D1114",Los Angeles - Lincoln Heights,1336,4099,47,144,32597
"D1114",Los Angeles - Little Armenia,436,5433,52,648,8025
"D1114",Los Angeles - Little Bangladesh,661,2332,5,18,28343
"D1114",Los Angeles - Little Tokyo,128,4086,2,64,3133
"D1114",Los Angeles - Longwood,143,3322,1,23,4304
"D1114",Los Angeles - Los Feliz,298,1379,3,14,21608
"D1114",Los Angeles - Manchester Square,253,2964,5,59,8536
"D1114",Los Angeles - Mandeville Canyon,35,1120,0,0,3124
"D1114",Los Angeles - Mar Vista,441,1038,7,16,42471
"D1114",Los Angeles - Marina Peninsula,51,1170,1,23,4360
"D1114",Los Angeles - Melrose,2411,3103,75,97,77696
"D1114",Los Angeles - Mid-city,327,2176,23,153,15030
"D1114",Los Angeles - Miracle Mile,253,1407,6,33,17985
"D1114",Los Angeles - Mission Hills,1177,4879,57,236,24124
"D1114",Los Angeles - Mt. Washington,697,2887,16,66,24145
"D1114",Los Angeles - North Hills,2460,3995,48,78,61575
"D1114",Los Angeles - North Hollywood,5350,3533,79,52,151421
"D1114",Los Angeles - Northridge,1921,2752,47,67,69797
"D1114",Los Angeles - Pacific Palisades,185,869,4,19,21291
"D1114",Los Angeles - Pacoima,4755,6177,68,88,76979
"D1114",Los Angeles - Palisades Highlands,41,1066,0,0,3846
"D1114",Los Angeles - Palms,661,1506,31,71,43877
"D1114",Los Angeles - Panorama City,3905,5189,101,134,75250
"D1114",Los Angeles - Park La Brea,162,1193,1,7,13580
"D1114",Los Angeles - Pico-Union,2088,4990,96,229,41842
"D1114",Los Angeles - Playa Del Rey,40,1252,0,0,3196
"D1114",Los Angeles - Playa Vista,174,1589,0,0,10947
"D1114",Los Angeles - Porter Ranch,540,1517,8,22,35588
"D1114",Los Angeles - Rancho Park,109,1662,0,0,6560
"D1114",Los Angeles - Regent Square,36,1295,0,0,2780
"D1114",Los Angeles - Reseda,3067,4003,93,121,76617
"D1114",Los Angeles - Reseda Ranch,166,3581,1,22,4636
"D1114",Los Angeles - Reynier Village,51,1206,0,0,4228
"D1114",Los Angeles - San Pedro,2273,2913,30,38,78038
"D1114",Los Angeles - Shadow Hills,97,2184,0,0,4442
"D1114",Los Angeles - Sherman Oaks,1529,1752,31,36,87254
"D1114",Los Angeles - Silverlake,818,1856,18,41,44083
"D1114",Los Angeles - South Carthay,154,1454,2,19,10595
"D1114",Los Angeles - South Park,2393,6304,31,82,37961
"D1114",Los Angeles - St Elmo Village,169,3687,8,175,4584
"D1114",Los Angeles - Studio City,335,1493,9,40,22440
"D1114",Los Angeles - Sun Valley,2377,4529,35,67,52483
"D1114",Los Angeles - Sunland,607,2974,31,152,20408
"D1114",Los Angeles - Sycamore Square,7,1082,0,0,647
"D1114",Los Angeles - Sylmar,4447,5397,94,114,82398
"D1114",Los Angeles - Tarzana,966,3129,38,123,30876
"D1114",Los Angeles - Temple-Beaudry,1467,3716,29,73,39482
"D1114",Los Angeles - Thai Town,261,2661,2,20,9809
"D1114",Los Angeles - Toluca Lake,140,1608,2,23,8704
"D1114",Los Angeles - Toluca Terrace,29,2221,1,77,1306
"D1114",Los Angeles - Toluca Woods,33,1776,0,0,1858
"D1114",Los Angeles - Tujunga,742,2668,17,61,27810
"D1114",Los Angeles - University Hills,73,2129,1,29,3429
"D1114",Los Angeles - University Park,1359,4950,21,76,27456
"D1114",Los Angeles - Valley Glen,935,3115,24,80,30016
"D1114",Los Angeles - Valley Village,637,2577,27,109,24720
"D1114",Los Angeles - Van Nuys,4088,4387,97,104,93194
"D1114",Los Angeles - Venice,433,1278,3,9,33885
"D1114",Los Angeles - Vermont Knolls,819,4762,17,99,17200
"D1114",Los Angeles - Vermont Square,401,5237,5,65,7657
"D1114",Los Angeles - Vermont Vista,2242,5444,26,63,41186
"D1114",Los Angeles - Vernon Central,3534,6796,46,88,51998
"D1114",Los Angeles - Victoria Park,256,3048,3,36,8399
"D1114",Los Angeles - View Heights,61,1651,3,81,3694
"D1114",Los Angeles - Watts,2293,5373,35,82,42674
"D1114",Los Angeles - Wellington Square,156,3174,2,41,4915
"D1114",Los Angeles - West Adams,1104,3996,44,159,27630
"D1114",Los Angeles - West Hills,740,1825,41,101,40545
"D1114",Los Angeles - West Los Angeles,635,1687,16,43,37636
"D1114",Los Angeles - West Vernon,2818,5253,56,104,53644
"D1114",Los Angeles - Westchester,568,1101,15,29,51603
"D1114",Los Angeles - Westlake,2772,4670,150,253,59355
"D1114",Los Angeles - Westwood,610,1127,7,13,54109
"D1114",Los Angeles - Wholesale District,2750,7612,32,89,36129
"D1114",Los Angeles - Wilmington,2138,3785,28,50,56487
"D1114",Los Angeles - Wilshire Center,1405,2800,38,76,50170
"D1114",Los Angeles - Winnetka,1776,3429,22,42,51786
"D1114",Los Angeles - Woodland Hills,1342,1972,37,54,68055
"D1114",Unincorporated - Acton,98,1229,3,38,7971
