date,name,Cases,Case Rate,Deaths,Death Rate,population
"D0609",City of Agoura Hills,36,172.39,1,4.79,20883
"D0609",City of Alhambra,256,295.19,9,10.38,86724
"D0609",City of Arcadia,102,176.61,6,10.39,57754
"D0609",City of Artesia,49,291.75,1,5.95,16795
"D0609",City of Avalon,0,0,0,0,3869
"D0609",City of Azusa,233,465.63,5,9.99,50040
"D0609",City of Baldwin Park,427,556.21,6,7.82,76769
"D0609",City of Bell,437,1202.8,23,63.31,36332
"D0609",City of Bell Gardens,398,924.06,11,25.54,43071
"D0609",City of Bellflower,503,647.07,23,29.59,77735
"D0609",City of Beverly Hills,152,440.32,5,14.48,34520
"D0609",City of Bradbury,4,374.18,0,0,1069
"D0609",City of Burbank,426,397.46,42,39.19,107180
"D0609",City of Calabasas,95,390.58,10,41.11,24323
"D0609",City of Carson,500,532.79,26,27.7,93846
"D0609",City of Cerritos,144,287.61,2,3.99,50067
"D0609",City of Claremont,66,180.9,1,2.74,36484
"D0609",City of Commerce,99,757.52,1,7.65,13069
"D0609",City of Compton,838,838.81,18,18.02,99904
"D0609",City of Covina,224,456.84,7,14.28,49032
"D0609",City of Cudahy,311,1277.36,7,28.75,24347
"D0609",City of Culver City,164,411.39,22,55.19,39865
"D0609",City of Diamond Bar,83,144.31,1,1.74,57515
"D0609",City of Downey,923,807.79,27,23.63,114263
"D0609",City of Duarte,139,631.36,17,77.22,22016
"D0609",City of El Monte,776,661.73,33,28.14,117269
"D0609",City of El Segundo,37,220.42,0,0,16786
"D0609",City of Gardena,330,538.25,27,44.04,61310
"D0609",City of Glendale,1076,521.08,95,46.01,206493
"D0609",City of Glendora,176,333.56,9,17.06,52764
"D0609",City of Hawaiian Gardens,100,681.38,1,6.81,14676
"D0609",City of Hawthorne,476,536.11,19,21.4,88787
"D0609",City of Hermosa Beach,36,183.02,2,10.17,19670
"D0609",City of Hidden Hills,3,158.73,0,0,1890
"D0609",City of Huntington Park,674,1133.08,14,23.54,59484
"D0609",City of Industry,11,2517.16,2,457.67,437
"D0609",City of Inglewood,721,634.78,58,51.06,113582
"D0609",City of Irwindale,5,342.7,0,0,1459
"D0609",City of La Canada Flintridge,55,265.79,5,24.16,20693
"D0609",City of La Habra Heights,11,201.65,0,0,5455
"D0609",City of La Mirada,218,439.52,17,34.27,49599
"D0609",City of La Puente,180,442.29,2,4.91,40697
"D0609",City of La Verne,37,111.17,2,6.01,33282
"D0609",City of Lakewood,249,309.85,7,8.71,80362
"D0609",City of Lancaster,703,435.11,12,7.43,161570
"D0609",City of Lawndale,148,440.29,6,17.85,33614
"D0609",City of Lomita,53,255.68,6,28.94,20729
"D0609",City of Lynwood,828,1149.25,43,59.68,72047
"D0609",City of Malibu,39,300.9,1,7.72,12961
"D0609",City of Manhattan Beach,83,230.56,3,8.33,35999
"D0609",City of Maywood,378,1347.64,11,39.22,28049
"D0609",City of Monrovia,179,461.34,25,64.43,38800
"D0609",City of Montebello,507,787.57,17,26.41,64375
"D0609",City of Monterey Park,202,324.44,10,16.06,62262
"D0609",City of Norwalk,652,605.82,26,24.16,107622
"D0609",City of Palmdale,848,533.44,20,12.58,158968
"D0609",City of Palos Verdes Estates,43,318,1,7.4,13522
"D0609",City of Paramount,468,835.37,10,17.85,56023
"D0609",City of Pico Rivera,655,1018.92,32,49.78,64284
"D0609",City of Pomona,733,470.08,16,10.26,155931
"D0609",City of Rancho Palos Verdes,100,233.93,11,25.73,42747
"D0609",City of Redondo Beach,151,219.81,7,10.19,68697
"D0609",City of Rolling Hills,2,103.09,0,0,1940
"D0609",City of Rolling Hills Estates,14,172.56,0,0,8113
"D0609",City of Rosemead,148,267.39,7,12.65,55350
"D0609",City of San Dimas,79,228.88,2,5.79,34516
"D0609",City of San Fernando,231,938.57,9,36.57,24612
"D0609",City of San Gabriel,170,415.1,19,46.39,40954
"D0609",City of San Marino,24,180.76,1,7.53,13277
"D0609",City of Santa Clarita,850,385.62,19,8.62,220424
"D0609",City of Santa Fe Springs,92,500.98,0,0,18364
"D0609",City of Santa Monica,313,338.58,20,21.63,92446
"D0609",City of Sierra Madre,14,127.4,2,18.2,10989
"D0609",City of Signal Hill,43,364.5,0,0,11797
"D0609",City of South El Monte,140,670.34,3,14.36,20885
"D0609",City of South Gate,944,961.74,17,17.32,98155
"D0609",City of South Pasadena,137,525.85,20,76.77,26053
"D0609",City of Temple City,182,499.25,28,76.81,36455
"D0609",City of Torrance,422,282.71,48,32.16,149268
"D0609",City of Vernon,21,10047.85,0,0,209
"D0609",City of Walnut,55,180.14,1,3.28,30532
"D0609",City of West Covina,480,443.48,8,7.39,108235
"D0609",City of West Hollywood,193,522.31,4,10.83,36951
"D0609",City of Westlake Village,6,71.77,0,0,8360
"D0609",City of Whittier,402,459.79,11,12.58,87432
"D0609",Los Angeles,30887,763.66,1354,33.48
"D0609",Los Angeles - Adams-Normandie,60,731.53,3,36.58,8202
"D0609",Los Angeles - Alsace,67,538.37,0,0,12445
"D0609",Los Angeles - Angeles National Forest,0,0,0,0,40
"D0609",Los Angeles - Angelino Heights,21,839.33,1,39.97,2502
"D0609",Los Angeles - Arleta,311,904.86,7,20.37,34370
"D0609",Los Angeles - Atwater Village,52,354.56,2,13.64,14666
"D0609",Los Angeles - Baldwin Hills,192,616.87,18,57.83,31125
"D0609",Los Angeles - Bel Air,39,462.69,0,0,8429
"D0609",Los Angeles - Beverly Crest,37,295.41,2,15.97,12525
"D0609",Los Angeles - Beverlywood,40,303.65,0,0,13173
"D0609",Los Angeles - Boyle Heights,999,1149.81,18,20.72,86884
"D0609",Los Angeles - Brentwood,86,277.82,2,6.46,30955
"D0609",Los Angeles - Brookside,0,0,0,0,581
"D0609",Los Angeles - Cadillac-Corning,35,491.5,1,14.04,7121
"D0609",Los Angeles - Canoga Park,583,892.95,30,45.95,65289
"D0609",Los Angeles - Carthay,93,647.5,8,55.7,14363
"D0609",Los Angeles - Central,580,1487.48,17,43.6,38992
"D0609",Los Angeles - Century City,40,312.7,0,0,12792
"D0609",Los Angeles - Century Palms/Cove,380,1125.39,3,8.88,33766
"D0609",Los Angeles - Chatsworth,220,593.62,26,70.15,37061
"D0609",Los Angeles - Cheviot Hills,22,239.89,1,10.9,9171
"D0609",Los Angeles - Chinatown,29,361.55,1,12.47,8021
"D0609",Los Angeles - Cloverdale/Cochran,89,611.56,4,27.49,14553
"D0609",Los Angeles - Country Club Park,111,732.53,19,125.39,15153
"D0609",Los Angeles - Crenshaw District,88,636.34,2,14.46,13829
"D0609",Los Angeles - Crestview,97,853.27,15,131.95,11368
"D0609",Los Angeles - Del Rey,88,293.96,4,13.36,29936
"D0609",Los Angeles - Downtown,176,639.84,3,10.91,27507
"D0609",Los Angeles - Eagle Rock,205,517.82,16,40.42,39589
"D0609",Los Angeles - East Hollywood,246,839.96,38,129.75,29287
"D0609",Los Angeles - Echo Park,56,392.82,1,7.01,14256
"D0609",Los Angeles - El Sereno,230,550.13,17,40.66,41808
"D0609",Los Angeles - Elysian Park,16,280.11,0,0,5712
"D0609",Los Angeles - Elysian Valley,68,668.57,0,0,10171
"D0609",Los Angeles - Encino,151,334.28,12,26.57,45172
"D0609",Los Angeles - Exposition,15,450.99,0,0,3326
"D0609",Los Angeles - Exposition Park,323,719.1,10,22.26,44917
"D0609",Los Angeles - Faircrest Heights,7,194.44,1,27.78,3600
"D0609",Los Angeles - Figueroa Park Square,52,596.26,0,0,8721
"D0609",Los Angeles - Florence-Firestone,554,1167.67,13,27.4,47445
"D0609",Los Angeles - Glassell Park,205,648.65,6,18.98,31604
"D0609",Los Angeles - Gramercy Place,83,771.09,2,18.58,10764
"D0609",Los Angeles - Granada Hills,400,687.39,39,67.02,58191
"D0609",Los Angeles - Green Meadows,224,1041.62,4,18.6,21505
"D0609",Los Angeles - Hancock Park,91,534.07,2,11.74,17039
"D0609",Los Angeles - Harbor City,134,460.96,5,17.2,29070
"D0609",Los Angeles - Harbor Gateway,179,410.55,6,13.76,43600
"D0609",Los Angeles - Harbor Pines,9,373.6,0,0,2409
"D0609",Los Angeles - Harvard Heights,171,948.16,14,77.63,18035
"D0609",Los Angeles - Harvard Park,400,1054.44,5,13.18,37935
"D0609",Los Angeles - Highland Park,276,570.35,1,2.07,48391
"D0609",Los Angeles - Historic Filipinotown,162,1167.99,6,43.26,13870
"D0609",Los Angeles - Hollywood,307,449.79,6,8.79,68254
"D0609",Los Angeles - Hollywood Hills,88,298.97,5,16.99,29434
"D0609",Los Angeles - Hyde Park,181,634.18,5,17.52,28541
"D0609",Los Angeles - Jefferson Park,56,693.67,1,12.39,8073
"D0609",Los Angeles - Koreatown,351,679.01,17,32.89,51693
"D0609",Los Angeles - Lafayette Square,23,504.5,0,0,4559
"D0609",Los Angeles - Lake Balboa,236,559.16,7,16.59,42206
"D0609",Los Angeles - Lakeview Terrace,130,989.87,4,30.46,13133
"D0609",Los Angeles - Leimert Park,68,446.34,2,13.13,15235
"D0609",Los Angeles - Lincoln Heights,330,1012.36,21,64.42,32597
"D0609",Los Angeles - Little Armenia,220,2741.43,38,473.52,8025
"D0609",Los Angeles - Little Bangladesh,172,606.85,4,14.11,28343
"D0609",Los Angeles - Little Tokyo,33,1053.3,2,63.84,3133
"D0609",Los Angeles - Longwood,27,627.32,0,0,4304
"D0609",Los Angeles - Los Feliz,59,273.05,1,4.63,21608
"D0609",Los Angeles - Manchester Square,29,339.74,1,11.72,8536
"D0609",Los Angeles - Mandeville Canyon,3,96.03,0,0,3124
"D0609",Los Angeles - Mar Vista,91,214.26,5,11.77,42471
"D0609",Los Angeles - Marina Peninsula,15,344.04,0,0,4360
"D0609",Los Angeles - Melrose,644,828.87,43,55.34,77696
"D0609",Los Angeles - Mid-city,132,878.24,14,93.15,15030
"D0609",Los Angeles - Miracle Mile,47,261.33,5,27.8,17985
"D0609",Los Angeles - Mission Hills,186,771.02,9,37.31,24124
"D0609",Los Angeles - Mt. Washington,118,488.71,3,12.42,24145
"D0609",Los Angeles - North Hills,555,901.34,23,37.35,61575
"D0609",Los Angeles - North Hollywood,845,558.05,25,16.51,151421
"D0609",Los Angeles - Northridge,409,585.99,30,42.98,69797
