date,name,Cases,Case Rate,Deaths,Death Rate,population
"D1002",City of Agoura Hills,188,900,1,5,20883
"D1002",City of Alhambra,1298,1497,28,32,86724
"D1002",City of Arcadia,518,897,34,59,57754
"D1002",City of Artesia,384,2286,10,60,16795
"D1002",City of Avalon,6,155,0,0,3869
"D1002",City of Azusa,1577,3151,23,46,50040
"D1002",City of Baldwin Park,3078,4009,90,117,76769
"D1002",City of Bell,1641,4517,41,113,36332
"D1002",City of Bell Gardens,2018,4685,22,51,43071
"D1002",City of Bellflower,2426,3121,60,77,77735
"D1002",City of Beverly Hills,702,2034,12,35,34520
"D1002",City of Bradbury,14,1310,0,0,1069
"D1002",City of Burbank,1621,1512,59,55,107180
"D1002",City of Calabasas,279,1147,12,49,24323
"D1002",City of Carson,1871,1994,63,67,93846
"D1002",City of Cerritos,579,1156,17,34,50067
"D1002",City of Claremont,397,1088,10,27,36484
"D1002",City of Commerce,596,4560,12,92,13069
"D1002",City of Compton,4110,4114,71,71,99904
"D1002",City of Covina,1447,2951,47,96,49032
"D1002",City of Cudahy,1120,4600,18,74,24347
"D1002",City of Culver City,396,993,29,73,39865
"D1002",City of Diamond Bar,559,972,10,17,57515
"D1002",City of Downey,4224,3697,87,76,114263
"D1002",City of Duarte,587,2666,30,136,22016
"D1002",City of El Monte,4437,3784,164,140,117269
"D1002",City of El Segundo,132,786,1,6,16786
"D1002",City of Gardena,1275,2080,54,88,61310
"D1002",City of Glendale,3885,1881,178,86,206493
"D1002",City of Glendora,1272,2411,73,138,52764
"D1002",City of Hawaiian Gardens,539,3673,2,14,14676
"D1002",City of Hawthorne,1975,2224,47,53,88787
"D1002",City of Hermosa Beach,222,1129,4,20,19670
"D1002",City of Hidden Hills,9,476,0,0,1890
"D1002",City of Huntington Park,3000,5043,59,99,59484
"D1002",City of Industry,36,8238,2,458,437
"D1002",City of Inglewood,2923,2573,91,80,113582
"D1002",City of Irwindale,68,4661,2,137,1459
"D1002",City of La Canada Flintridge,185,894,7,34,20693
"D1002",City of La Habra Heights,45,825,0,0,5455
"D1002",City of La Mirada,868,1750,26,52,49599
"D1002",City of La Puente,1553,3816,23,57,40697
"D1002",City of La Verne,495,1487,12,36,33282
"D1002",City of Lakewood,1322,1645,14,17,80362
"D1002",City of Lancaster,3560,2203,58,36,161570
"D1002",City of Lawndale,643,1913,12,36,33614
"D1002",City of Lomita,243,1172,9,43,20729
"D1002",City of Lynwood,3392,4708,102,142,72047
"D1002",City of Malibu,104,802,3,23,12961
"D1002",City of Manhattan Beach,369,1025,5,14,35999
"D1002",City of Maywood,1463,5216,33,118,28049
"D1002",City of Monrovia,771,1987,41,106,38800
"D1002",City of Montebello,2362,3669,52,81,64375
"D1002",City of Monterey Park,985,1582,47,75,62262
"D1002",City of Norwalk,3346,3109,79,73,107622
"D1002",City of Palmdale,4250,2673,76,48,158968
"D1002",City of Palos Verdes Estates,102,754,2,15,13522
"D1002",City of Paramount,2449,4371,29,52,56023
"D1002",City of Pico Rivera,2471,3844,75,117,64284
"D1002",City of Pomona,5623,3606,135,87,155931
"D1002",City of Rancho Palos Verdes,315,737,13,30,42747
"D1002",City of Redondo Beach,570,830,11,16,68697
"D1002",City of Rolling Hills,12,619,0,0,1940
"D1002",City of Rolling Hills Estates,44,542,2,25,8113
"D1002",City of Rosemead,843,1523,32,58,55350
"D1002",City of San Dimas,542,1570,14,41,34516
"D1002",City of San Fernando,969,3937,19,77,24612
"D1002",City of San Gabriel,661,1614,64,156,40954
"D1002",City of San Marino,92,693,2,15,13277
"D1002",City of Santa Clarita,3594,1630,54,24,220424
"D1002",City of Santa Fe Springs,576,3137,4,22,18364
"D1002",City of Santa Monica,896,969,41,44,92446
"D1002",City of Sierra Madre,78,710,3,27,10989
"D1002",City of Signal Hill,283,2399,3,25,11797
"D1002",City of South El Monte,809,3874,16,77,20885
"D1002",City of South Gate,4535,4620,69,70,98155
"D1002",City of South Pasadena,292,1121,26,100,26053
"D1002",City of Temple City,538,1476,41,112,36455
"D1002",City of Torrance,1460,978,70,47,149268
"D1002",City of Vernon,12,5742,0,0,209
"D1002",City of Walnut,281,920,4,13,30532
"D1002",City of West Covina,2963,2738,66,61,108235
"D1002",City of West Hollywood,584,1580,5,14,36951
"D1002",City of Westlake Village,34,407,0,0,8360
"D1002",City of Whittier,2308,2640,36,41,87432
"D1002",Los Angeles,111292,2752,2806,69
"D1002",Los Angeles - Adams-Normandie,272,3316,4,49,8202
"D1002",Los Angeles - Alsace,381,3061,3,24,12445
"D1002",Los Angeles - Angeles National Forest,2,5000,0,0,40
"D1002",Los Angeles - Angelino Heights,76,3038,1,40,2502
"D1002",Los Angeles - Arleta,1487,4326,26,76,34370
"D1002",Los Angeles - Atwater Village,242,1650,7,48,14666
"D1002",Los Angeles - Baldwin Hills,623,2002,28,90,31125
"D1002",Los Angeles - Bel Air,95,1127,0,0,8429
"D1002",Los Angeles - Beverly Crest,131,1046,2,16,12525
"D1002",Los Angeles - Beverlywood,168,1275,0,0,13173
"D1002",Los Angeles - Boyle Heights,4338,4993,69,79,86884
"D1002",Los Angeles - Brentwood,300,969,3,10,30955
"D1002",Los Angeles - Brookside,3,516,0,0,581
"D1002",Los Angeles - Cadillac-Corning,133,1868,1,14,7121
"D1002",Los Angeles - Canoga Park,1949,2985,58,89,65289
"D1002",Los Angeles - Carthay,224,1560,15,104,14363
"D1002",Los Angeles - Central,2197,5634,42,108,38992
"D1002",Los Angeles - Century City,119,930,0,0,12792
"D1002",Los Angeles - Century Palms/Cove,1510,4472,22,65,33766
"D1002",Los Angeles - Chatsworth,691,1864,35,94,37061
"D1002",Los Angeles - Cheviot Hills,82,894,2,22,9171
"D1002",Los Angeles - Chinatown,120,1496,3,37,8021
"D1002",Los Angeles - Cloverdale/Cochran,303,2082,5,34,14553
"D1002",Los Angeles - Country Club Park,381,2514,28,185,15153
"D1002",Los Angeles - Crenshaw District,306,2213,4,29,13829
"D1002",Los Angeles - Crestview,196,1724,20,176,11368
"D1002",Los Angeles - Del Rey,365,1219,10,33,29936
"D1002",Los Angeles - Downtown,836,3039,15,55,27507
"D1002",Los Angeles - Eagle Rock,685,1730,25,63,39589
"D1002",Los Angeles - East Hollywood,644,2199,44,150,29287
"D1002",Los Angeles - Echo Park,261,1831,4,28,14256
"D1002",Los Angeles - El Sereno,1268,3033,34,81,41808
"D1002",Los Angeles - Elysian Park,98,1716,0,0,5712
"D1002",Los Angeles - Elysian Valley,267,2625,3,29,10171
"D1002",Los Angeles - Encino,628,1390,18,40,45172
"D1002",Los Angeles - Exposition,81,2435,2,60,3326
"D1002",Los Angeles - Exposition Park,1360,3028,23,51,44917
"D1002",Los Angeles - Faircrest Heights,37,1028,2,56,3600
"D1002",Los Angeles - Figueroa Park Square,317,3635,4,46,8721
"D1002",Los Angeles - Florence-Firestone,2361,4976,28,59,47445
"D1002",Los Angeles - Glassell Park,718,2272,14,44,31604
"D1002",Los Angeles - Gramercy Place,255,2369,4,37,10764
"D1002",Los Angeles - Granada Hills,1240,2131,65,112,58191
"D1002",Los Angeles - Green Meadows,956,4445,14,65,21505
"D1002",Los Angeles - Hancock Park,241,1414,3,18,17039
"D1002",Los Angeles - Harbor City,511,1758,11,38,29070
"D1002",Los Angeles - Harbor Gateway,1008,2312,15,34,43600
"D1002",Los Angeles - Harbor Pines,24,996,0,0,2409
"D1002",Los Angeles - Harvard Heights,571,3166,24,133,18035
"D1002",Los Angeles - Harvard Park,1658,4371,24,63,37935
"D1002",Los Angeles - Highland Park,1135,2345,20,41,48391
"D1002",Los Angeles - Historic Filipinotown,449,3237,15,108,13870
"D1002",Los Angeles - Hollywood,1241,1818,14,21,68254
"D1002",Los Angeles - Hollywood Hills,305,1036,7,24,29434
"D1002",Los Angeles - Hyde Park,812,2845,14,49,28541
"D1002",Los Angeles - Jefferson Park,255,3159,0,0,8073
"D1002",Los Angeles - Koreatown,1197,2316,33,64,51693
"D1002",Los Angeles - Lafayette Square,84,1843,3,66,4559
"D1002",Los Angeles - Lake Balboa,1081,2561,20,47,42206
"D1002",Los Angeles - Lakeview Terrace,570,4340,23,175,13133
"D1002",Los Angeles - Leimert Park,320,2100,8,53,15235
"D1002",Los Angeles - Lincoln Heights,1092,3350,46,141,32597
"D1002",Los Angeles - Little Armenia,399,4972,52,648,8025
"D1002",Los Angeles - Little Bangladesh,501,1768,6,21,28343
"D1002",Los Angeles - Little Tokyo,93,2968,2,64,3133
"D1002",Los Angeles - Longwood,117,2718,1,23,4304
"D1002",Los Angeles - Los Feliz,216,1000,2,9,21608
"D1002",Los Angeles - Manchester Square,195,2284,5,59,8536
"D1002",Los Angeles - Mandeville Canyon,27,864,0,0,3124
"D1002",Los Angeles - Mar Vista,330,777,6,14,42471
"D1002",Los Angeles - Marina Peninsula,38,872,0,0,4360
