date,name,Cases,Case Rate,population
"D0408",Los Angeles - Shadow Hills,7,157.59,4442
"D0408",Los Angeles - Sherman Oaks,64,73.35,87254
"D0408",Los Angeles - Silverlake,64,145.18,44083
"D0408",Los Angeles - South Carthay,20,188.77,10595
"D0408",Los Angeles - South Park,27,71.13,37961
"D0408",Los Angeles - St Elmo Village,--,--,4584
"D0408",Los Angeles - Studio City,22,98.04,22440
"D0408",Los Angeles - Sun Valley,26,49.54,52483
"D0408",Los Angeles - Sunland,21,102.9,20408
"D0408",Los Angeles - Sycamore Square,0,0,647
"D0408",Los Angeles - Sylmar,86,104.37,82398
"D0408",Los Angeles - Tarzana,38,123.07,30876
"D0408",Los Angeles - Temple-Beaudry,37,93.71,39482
"D0408",Los Angeles - Thai Town,8,81.56,9809
"D0408",Los Angeles - Toluca Lake,6,68.93,8704
"D0408",Los Angeles - Toluca Terrace,0,0,1306
"D0408",Los Angeles - Toluca Woods,--,--,1858
"D0408",Los Angeles - Tujunga,13,46.75,27810
"D0408",Los Angeles - University Hills,0,0,3429
"D0408",Los Angeles - University Park,22,80.13,27456
"D0408",Los Angeles - Valley Glen,29,96.62,30016
"D0408",Los Angeles - Valley Village,32,129.45,24720
"D0408",Los Angeles - Van Nuys,61,65.45,93194
"D0408",Los Angeles - Venice,29,85.58,33885
"D0408",Los Angeles - Vermont Knolls,15,87.21,17200
"D0408",Los Angeles - Vermont Square,12,156.72,7657
"D0408",Los Angeles - Vermont Vista,18,43.7,41186
"D0408",Los Angeles - Vernon Central,30,57.69,51998
"D0408",Los Angeles - Victoria Park,14,166.69,8399
"D0408",Los Angeles - View Heights,--,--,3694
"D0408",Los Angeles - Watts,20,46.87,42674
"D0408",Los Angeles - Wellington Square,0,0,4915
"D0408",Los Angeles - West Adams,30,108.58,27630
"D0408",Los Angeles - West Hills,21,51.79,40545
"D0408",Los Angeles - West Los Angeles,35,93,37636
"D0408",Los Angeles - West Vernon,50,93.21,53644
"D0408",Los Angeles - Westchester,28,54.26,51603
"D0408",Los Angeles - Westlake,40,67.39,59355
"D0408",Los Angeles - Westwood,30,55.44,54109
"D0408",Los Angeles - Wholesale District,16,44.29,36129
"D0408",Los Angeles - Wilmington,22,38.95,56487
"D0408",Los Angeles - Wilshire Center,33,65.78,50170
"D0408",Los Angeles - Winnetka,39,75.31,51786
"D0408",Los Angeles - Woodland Hills,55,80.82,68055
"D0408",Unincorporated - Acton,--,--,7971
"D0408",Unincorporated - Agua Dulce,--,--,4158
"D0408",Unincorporated - Altadena,31,71.07,43620
"D0408",Unincorporated - Anaverde,0,0,1508
"D0408",Unincorporated - Angeles National Forest,0,0,1245
"D0408",Unincorporated - Arcadia,0,0,7981
"D0408",Unincorporated - Athens-Westmont,27,63.62,42442
"D0408",Unincorporated - Athens Village,5,102.1,4897
"D0408",Unincorporated - Avocado Heights,0,0,6775
"D0408",Unincorporated - Azusa,--,--,15923
"D0408",Unincorporated - Bassett,--,--,14817
"D0408",Unincorporated - Bouquet Canyon,0,0,1073
"D0408",Unincorporated - Bradbury,0,0,108
"D0408",Unincorporated - Canyon Country,11,142.34,9310
"D0408",Unincorporated - Castaic,6,22.07,27191
"D0408",Unincorporated - Cerritos,0,0,587
"D0408",Unincorporated - Claremont,0,0,702
"D0408",Unincorporated - Covina,12,71.35,16819
"D0408",Unincorporated - Covina (Charter Oak),5,38.04,13144
"D0408",Unincorporated - Del Aire,5,113.82,4393
"D0408",Unincorporated - Del Rey,0,0,318
"D0408",Unincorporated - Del Sur,0,0,2415
"D0408",Unincorporated - Desert View Highlands,--,--,2493
"D0408",Unincorporated - Duarte,0,0,4428
"D0408",Unincorporated - East Covina,0,0,329
"D0408",Unincorporated - East La Mirada,--,--,5292
"D0408",Unincorporated - East Lancaster,0,0,114
"D0408",Unincorporated - East Los Angeles,64,51.09,125269
"D0408",Unincorporated - East Pasadena,0,0,6403
"D0408",Unincorporated - East Rancho Dominguez,8,52.26,15308
"D0408",Unincorporated - East Whittier,--,--,5306
"D0408",Unincorporated - El Camino Village,--,--,8791
"D0408",Unincorporated - El Monte,0,0,145
"D0408",Unincorporated - Elizabeth Lake,0,0,1661
"D0408",Unincorporated - Florence-Firestone,42,64.91,64705
"D0408",Unincorporated - Glendora,0,0,660
"D0408",Unincorporated - Hacienda Heights,23,41.13,55926
"D0408",Unincorporated - Hawthorne,--,--,2514
"D0408",Unincorporated - Hi Vista,0,0,1098
"D0408",Unincorporated - Kagel/Lopez Canyons,0,0,1412
"D0408",Unincorporated - La Crescenta-Montrose,10,50.5,19801
"D0408",Unincorporated - La Habra Heights,0,0,676
"D0408",Unincorporated - La Rambla,--,--,2075
"D0408",Unincorporated - La Verne,--,--,2040
"D0408",Unincorporated - Ladera Heights,12,169.71,7071
"D0408",Unincorporated - Lake Hughes,0,0,668
"D0408",Unincorporated - Lake Los Angeles,--,--,12994
"D0408",Unincorporated - Lake Manor,--,--,1643
"D0408",Unincorporated - Lakewood,0,0
"D0408",Unincorporated - Lennox,17,75.41,22542
"D0408",Unincorporated - Leona Valley,0,0,1751
"D0408",Unincorporated - Littlerock,0,0,4021
"D0408",Unincorporated - Littlerock/Juniper Hills,0,0,1297
"D0408",Unincorporated - Littlerock/Pearblossom,--,--,3569
"D0408",Unincorporated - Llano,0,0,877
"D0408",Unincorporated - Marina del Rey,5,53.13,9411
"D0408",Unincorporated - Monrovia,5,128.83,3881
"D0408",Unincorporated - Newhall,0,0,220
"D0408",Unincorporated - North Lancaster,0,0,1198
"D0408",Unincorporated - North Whittier,--,--,8360
"D0408",Unincorporated - Northeast San Gabriel,5,20.8,24036
"D0408",Unincorporated - Palmdale,0,0,842
"D0408",Unincorporated - Palos Verdes Peninsula,0,0,621
"D0408",Unincorporated - Pearblossom/Llano,0,0,1956
"D0408",Unincorporated - Pellissier Village,0,0,619
"D0408",Unincorporated - Placerita Canyon,0,0,460
"D0408",Unincorporated - Pomona,0,0,1938
"D0408",Unincorporated - Quartz Hill,--,--,12906
"D0408",Unincorporated - Rancho Dominguez,--,--,2661
"D0408",Unincorporated - Roosevelt,0,0,931
"D0408",Unincorporated - Rosewood,--,--,1286
"D0408",Unincorporated - Rosewood/East Gardena,0,0,1193
"D0408",Unincorporated - Rosewood/West Rancho Dominguez,0,0,3361
"D0408",Unincorporated - Rowland Heights,10,19.6,51022
"D0408",Unincorporated - San Francisquito Canyon/Bouquet Canyon,0,0
"D0408",Unincorporated - San Jose Hills,0,0,20221
"D0408",Unincorporated - San Pasqual,0,0,2035
"D0408",Unincorporated - Sand Canyon,0,0,308
"D0408",Unincorporated - Santa Catalina Island,--,--,267
"D0408",Unincorporated - Santa Monica Mountains,5,26.85,18621
"D0408",Unincorporated - Saugus,--,--,155
"D0408",Unincorporated - Saugus/Canyon Country,0,0,356
"D0408",Unincorporated - South Antelope Valley,0,0,455
"D0408",Unincorporated - South El Monte,0,0,1795
"D0408",Unincorporated - South San Gabriel,6,67.81,8848
"D0408",Unincorporated - South Whittier,22,37.15,59222
"D0408",Unincorporated - Southeast Antelope Valley,0,0,781
"D0408",Unincorporated - Stevenson Ranch,10,47.7,20966
"D0408",Unincorporated - Sun Village,--,--,6036
"D0408",Unincorporated - Sunrise Village,--,--,1296
"D0408",Unincorporated - Twin Lakes/Oat Mountain,--,--,1658
"D0408",Unincorporated - Val Verde,0,0,3309
"D0408",Unincorporated - Valencia,--,--,3072
"D0408",Unincorporated - Valinda,7,29.95,23371
"D0408",Unincorporated - View Park/Windsor Hills,14,120.33,11635
"D0408",Unincorporated - Walnut Park,13,80.53,16143
"D0408",Unincorporated - West Antelope Valley,--,--,1511
"D0408",Unincorporated - West Carson,23,104.14,22086
"D0408",Unincorporated - West LA,--,--,952
"D0408",Unincorporated - West Puente Valley,--,--,9835
"D0408",Unincorporated - West Rancho Dominguez,--,--,1359
"D0408",Unincorporated - West Whittier/Los Nietos,10,37.14,26925
"D0408",Unincorporated - Westfield/Academy Hills,0,0,1300
"D0408",Unincorporated - Westhills,0,0,839
"D0408",Unincorporated - White Fence Farms,0,0,3683
"D0408",Unincorporated - Whittier,--,--,3784
"D0408",Unincorporated - Willowbrook,19,54.42,34913
"D0408",Unincorporated - Wiseburn,--,--,6027
