date,name,Cases,Case Rate,population
"D0424",City of Agoura Hills,29,138.87,20883
"D0424",City of Alhambra,68,78.41,86724
"D0424",City of Arcadia,34,58.87,57754
"D0424",City of Artesia,13,77.4,16795
"D0424",City of Avalon,0,0,3869
"D0424",City of Azusa,48,95.92,50040
"D0424",City of Baldwin Park,70,91.18,76769
"D0424",City of Bell,116,319.28,36332
"D0424",City of Bell Gardens,82,190.38,43071
"D0424",City of Bellflower,104,133.79,77735
"D0424",City of Beverly Hills,103,298.38,34520
"D0424",City of Bradbury,1,93.55,1069
"D0424",City of Burbank,208,194.07,107180
"D0424",City of Calabasas,34,139.79,24323
"D0424",City of Carson,210,223.77,93846
"D0424",City of Cerritos,47,93.87,50067
"D0424",City of Claremont,22,60.3,36484
"D0424",City of Commerce,10,76.52,13069
"D0424",City of Compton,173,173.17,99904
"D0424",City of Covina,82,167.24,49032
"D0424",City of Cudahy,55,225.9,24347
"D0424",City of Culver City,56,140.47,39865
"D0424",City of Diamond Bar,33,57.38,57515
"D0424",City of Downey,182,159.28,114263
"D0424",City of Duarte,47,213.48,22016
"D0424",City of El Monte,120,102.33,117269
"D0424",City of El Segundo,27,160.85,16786
"D0424",City of Gardena,134,218.56,61310
"D0424",City of Glendale,469,227.13,206493
"D0424",City of Glendora,39,73.91,52764
"D0424",City of Hawaiian Gardens,9,61.32,14676
"D0424",City of Hawthorne,154,173.45,88787
"D0424",City of Hermosa Beach,23,116.93,19670
"D0424",City of Hidden Hills,0,0,1890
"D0424",City of Huntington Park,119,200.05,59484
"D0424",City of Industry,1,228.83,437
"D0424",City of Inglewood,267,235.07,113582
"D0424",City of Irwindale,2,137.08,1459
"D0424",City of La Canada Flintridge,38,183.64,20693
"D0424",City of La Habra Heights,2,36.66,5455
"D0424",City of La Mirada,46,92.74,49599
"D0424",City of La Puente,33,81.09,40697
"D0424",City of La Verne,16,48.07,33282
"D0424",City of Lakewood,73,90.84,80362
"D0424",City of Lancaster,246,152.26,161570
"D0424",City of Lawndale,50,148.75,33614
"D0424",City of Lomita,32,154.37,20729
"D0424",City of Lynwood,155,215.14,72047
"D0424",City of Malibu,28,216.03,12961
"D0424",City of Manhattan Beach,64,177.78,35999
"D0424",City of Maywood,52,185.39,28049
"D0424",City of Monrovia,35,90.21,38800
"D0424",City of Montebello,109,169.32,64375
"D0424",City of Monterey Park,63,101.19,62262
"D0424",City of Norwalk,163,151.46,107622
"D0424",City of Palmdale,346,217.65,158968
"D0424",City of Palos Verdes Estates,37,273.63,13522
"D0424",City of Paramount,113,201.7,56023
"D0424",City of Pico Rivera,133,206.89,64284
"D0424",City of Pomona,131,84.01,155931
"D0424",City of Rancho Palos Verdes,51,119.31,42747
"D0424",City of Redondo Beach,98,142.66,68697
"D0424",City of Rolling Hills,1,51.55,1940
"D0424",City of Rolling Hills Estates,13,160.24,8113
"D0424",City of Rosemead,28,50.59,55350
"D0424",City of San Dimas,25,72.43,34516
"D0424",City of San Fernando,67,272.22,24612
"D0424",City of San Gabriel,27,65.93,40954
"D0424",City of San Marino,11,82.85,13277
"D0424",City of Santa Clarita,304,137.92,220424
"D0424",City of Santa Fe Springs,16,87.13,18364
"D0424",City of Santa Monica,149,161.18,92446
"D0424",City of Sierra Madre,5,45.5,10989
"D0424",City of Signal Hill,6,50.86,11797
"D0424",City of South El Monte,13,62.25,20885
"D0424",City of South Gate,209,212.93,98155
"D0424",City of South Pasadena,59,226.46,26053
"D0424",City of Temple City,45,123.44,36455
"D0424",City of Torrance,233,156.1,149268
"D0424",City of Vernon,0,0,209
"D0424",City of Walnut,22,72.06,30532
"D0424",City of West Covina,104,96.09,108235
"D0424",City of West Hollywood,130,351.82,36951
"D0424",City of Westlake Village,6,71.77,8360
"D0424",City of Whittier,95,108.66,87432
"D0424",Los Angeles,8695,214.98
"D0424",Los Angeles - Adams-Normandie,22,268.23,8202
"D0424",Los Angeles - Alsace,25,200.88,12445
"D0424",Los Angeles - Angeles National Forest,0,0,40
"D0424",Los Angeles - Angelino Heights,6,239.81,2502
"D0424",Los Angeles - Arleta,76,221.12,34370
"D0424",Los Angeles - Atwater Village,21,143.19,14666
"D0424",Los Angeles - Baldwin Hills,50,160.64,31125
"D0424",Los Angeles - Bel Air,28,332.19,8429
"D0424",Los Angeles - Beverly Crest,31,247.5,12525
"D0424",Los Angeles - Beverlywood,30,227.74,13173
"D0424",Los Angeles - Boyle Heights,154,177.25,86884
"D0424",Los Angeles - Brentwood,63,203.52,30955
"D0424",Los Angeles - Brookside,0,0,581
"D0424",Los Angeles - Cadillac-Corning,15,210.64,7121
"D0424",Los Angeles - Canoga Park,197,301.74,65289
"D0424",Los Angeles - Carthay,59,410.78,14363
"D0424",Los Angeles - Central,93,238.51,38992
"D0424",Los Angeles - Century City,30,234.52,12792
"D0424",Los Angeles - Century Palms/Cove,69,204.35,33766
"D0424",Los Angeles - Chatsworth,68,183.48,37061
"D0424",Los Angeles - Cheviot Hills,16,174.46,9171
"D0424",Los Angeles - Chinatown,8,99.74,8021
"D0424",Los Angeles - Cloverdale/Cochran,30,206.14,14553
"D0424",Los Angeles - Country Club Park,53,349.77,15153
"D0424",Los Angeles - Crenshaw District,44,318.17,13829
"D0424",Los Angeles - Crestview,59,519,11368
"D0424",Los Angeles - Del Rey,45,150.32,29936
"D0424",Los Angeles - Downtown,49,178.14,27507
"D0424",Los Angeles - Eagle Rock,76,191.97,39589
"D0424",Los Angeles - East Hollywood,105,358.52,29287
"D0424",Los Angeles - Echo Park,17,119.25,14256
"D0424",Los Angeles - El Sereno,78,186.57,41808
"D0424",Los Angeles - Elysian Park,9,157.56,5712
"D0424",Los Angeles - Elysian Valley,18,176.97,10171
"D0424",Los Angeles - Encino,76,168.25,45172
"D0424",Los Angeles - Exposition,2,60.13,3326
"D0424",Los Angeles - Exposition Park,105,233.76,44917
"D0424",Los Angeles - Faircrest Heights,2,55.56,3600
"D0424",Los Angeles - Figueroa Park Square,19,217.86,8721
"D0424",Los Angeles - Florence-Firestone,101,212.88,47445
"D0424",Los Angeles - Glassell Park,96,303.76,31604
"D0424",Los Angeles - Gramercy Place,24,222.97,10764
"D0424",Los Angeles - Granada Hills,100,171.85,58191
"D0424",Los Angeles - Green Meadows,49,227.85,21505
"D0424",Los Angeles - Hancock Park,60,352.13,17039
"D0424",Los Angeles - Harbor City,39,134.16,29070
"D0424",Los Angeles - Harbor Gateway,55,126.15,43600
"D0424",Los Angeles - Harbor Pines,0,0,2409
"D0424",Los Angeles - Harvard Heights,45,249.51,18035
"D0424",Los Angeles - Harvard Park,99,260.97,37935
"D0424",Los Angeles - Highland Park,69,142.59,48391
"D0424",Los Angeles - Historic Filipinotown,51,367.7,13870
"D0424",Los Angeles - Hollywood,176,257.86,68254
"D0424",Los Angeles - Hollywood Hills,56,190.26,29434
"D0424",Los Angeles - Hyde Park,47,164.68,28541
"D0424",Los Angeles - Jefferson Park,15,185.8,8073
"D0424",Los Angeles - Koreatown,114,220.53,51693
"D0424",Los Angeles - Lafayette Square,11,241.28,4559
"D0424",Los Angeles - Lake Balboa,61,144.53,42206
"D0424",Los Angeles - Lakeview Terrace,43,327.42,13133
"D0424",Los Angeles - Leimert Park,29,190.35,15235
"D0424",Los Angeles - Lincoln Heights,52,159.52,32597
"D0424",Los Angeles - Little Armenia,77,959.5,8025
"D0424",Los Angeles - Little Bangladesh,61,215.22,28343
"D0424",Los Angeles - Little Tokyo,5,159.59,3133
"D0424",Los Angeles - Longwood,12,278.81,4304
"D0424",Los Angeles - Los Feliz,31,143.47,21608
"D0424",Los Angeles - Manchester Square,11,128.87,8536
"D0424",Los Angeles - Mandeville Canyon,1,32.01,3124
"D0424",Los Angeles - Mar Vista,50,117.73,42471
"D0424",Los Angeles - Marina Peninsula,9,206.42,4360
"D0424",Los Angeles - Melrose,300,386.12,77696
"D0424",Los Angeles - Mid-city,35,232.87,15030
"D0424",Los Angeles - Miracle Mile,36,200.17,17985
"D0424",Los Angeles - Mission Hills,59,244.57,24124
"D0424",Los Angeles - Mt. Washington,33,136.67,24145
"D0424",Los Angeles - North Hills,120,194.88,61575
"D0424",Los Angeles - North Hollywood,274,180.95,151421
"D0424",Los Angeles - Northridge,131,187.69,69797
"D0424",Los Angeles - Pacific Palisades,36,169.09,21291
"D0424",Los Angeles - Pacoima,181,235.13,76979
"D0424",Los Angeles - Palisades Highlands,3,78,3846
"D0424",Los Angeles - Palms,93,211.96,43877
"D0424",Los Angeles - Panorama City,202,268.44,75250
"D0424",Los Angeles - Park La Brea,11,81,13580
"D0424",Los Angeles - Pico-Union,155,370.44,41842
"D0424",Los Angeles - Playa Del Rey,1,31.29,3196
"D0424",Los Angeles - Playa Vista,16,146.16,10947
"D0424",Los Angeles - Porter Ranch,48,134.88,35588
"D0424",Los Angeles - Rancho Park,11,167.68,6560
"D0424",Los Angeles - Regent Square,1,35.97,2780
"D0424",Los Angeles - Reseda,160,208.83,76617
"D0424",Los Angeles - Reseda Ranch,17,366.7,4636
"D0424",Los Angeles - Reynier Village,7,165.56,4228
"D0424",Los Angeles - San Pedro,143,183.24,78038
"D0424",Los Angeles - Shadow Hills,11,247.64,4442
"D0424",Los Angeles - Sherman Oaks,116,132.95,87254
"D0424",Los Angeles - Silverlake,104,235.92,44083
"D0424",Los Angeles - South Carthay,22,207.65,10595
"D0424",Los Angeles - South Park,94,247.62,37961
"D0424",Los Angeles - St Elmo Village,9,196.34,4584
"D0424",Los Angeles - Studio City,32,142.6,22440
"D0424",Los Angeles - Sun Valley,91,173.39,52483
"D0424",Los Angeles - Sunland,62,303.8,20408
"D0424",Los Angeles - Sycamore Square,0,0,647
"D0424",Los Angeles - Sylmar,258,313.11,82398
"D0424",Los Angeles - Tarzana,69,223.47,30876
"D0424",Los Angeles - Temple-Beaudry,129,326.73,39482
"D0424",Los Angeles - Thai Town,12,122.34,9809
"D0424",Los Angeles - Toluca Lake,9,103.4,8704
"D0424",Los Angeles - Toluca Terrace,1,76.57,1306
"D0424",Los Angeles - Toluca Woods,3,161.46,1858
"D0424",Los Angeles - Tujunga,51,183.39,27810
"D0424",Los Angeles - University Hills,4,116.65,3429
"D0424",Los Angeles - University Park,64,233.1,27456
"D0424",Los Angeles - Valley Glen,74,246.54,30016
"D0424",Los Angeles - Valley Village,75,303.4,24720
"D0424",Los Angeles - Van Nuys,231,247.87,93194
"D0424",Los Angeles - Venice,42,123.95,33885
"D0424",Los Angeles - Vermont Knolls,47,273.26,17200
"D0424",Los Angeles - Vermont Square,34,444.04,7657
"D0424",Los Angeles - Vermont Vista,87,211.24,41186
"D0424",Los Angeles - Vernon Central,140,269.24,51998
"D0424",Los Angeles - Victoria Park,30,357.19,8399
"D0424",Los Angeles - View Heights,7,189.5,3694
"D0424",Los Angeles - Watts,76,178.09,42674
"D0424",Los Angeles - Wellington Square,9,183.11,4915
"D0424",Los Angeles - West Adams,94,340.21,27630
"D0424",Los Angeles - West Hills,45,110.99,40545
"D0424",Los Angeles - West Los Angeles,51,135.51,37636
"D0424",Los Angeles - West Vernon,158,294.53,53644
"D0424",Los Angeles - Westchester,58,112.4,51603
"D0424",Los Angeles - Westlake,204,343.69,59355
"D0424",Los Angeles - Westwood,43,79.47,54109
"D0424",Los Angeles - Wholesale District,59,163.3,36129
"D0424",Los Angeles - Wilmington,73,129.23,56487
"D0424",Los Angeles - Wilshire Center,90,179.39,50170
"D0424",Los Angeles - Winnetka,118,227.86,51786
"D0424",Los Angeles - Woodland Hills,102,149.88,68055
"D0424",Unincorporated - Acton,8,100.36,7971
"D0424",Unincorporated - Agua Dulce,1,24.05,4158
"D0424",Unincorporated - Altadena,59,135.26,43620
"D0424",Unincorporated - Anaverde,1,66.31,1508
"D0424",Unincorporated - Angeles National Forest,1,80.32,1245
"D0424",Unincorporated - Arcadia,4,50.12,7981
"D0424",Unincorporated - Athens-Westmont,83,195.56,42442
"D0424",Unincorporated - Athens Village,13,265.47,4897
"D0424",Unincorporated - Avocado Heights,12,177.12,6775
"D0424",Unincorporated - Azusa,14,87.92,15923
"D0424",Unincorporated - Bandini Islands,0,NA
"D0424",Unincorporated - Bassett,25,168.73,14817
"D0424",Unincorporated - Bouquet Canyon,0,0,1073
"D0424",Unincorporated - Bradbury,0,0,108
"D0424",Unincorporated - Canyon Country,21,271.74,9310
"D0424",Unincorporated - Castaic,18,66.2,27191
"D0424",Unincorporated - Cerritos,0,0,587
"D0424",Unincorporated - Charter Oak,0,0,7728
"D0424",Unincorporated - Claremont,0,0,702
